Wavelength (nm),h2o,nir0.5,nir1,nir1.5,nir2,nir2.5,nir3,nir3.5,nir4,prot1,prot2,prot3,prot4,prot6,prot8,prot10,prot12,prot14,prot16,prot20,prot24,prot28,prot32,prot36,prot42,prot48,prot54,prot60
460,-9.84E-07,-0.000757952,-0.000240414,-0.000517256,-0.00014147,0.000348824,0.000799992,0.000727305,0.000932144,0.00173739,0.001679437,0.001701968,0.002312976,0.002439316,0.003042605,0.003641877,0.005446586,0.005845253,0.005255197,0.00540588,0.00738082,0.007604258,0.007838354,0.007830789,0.008653141,0.008201711,0.009220361,0.009860927
460.333313,2.00E-05,-0.0010481,-0.000620716,-0.000796764,-0.000651682,-7.17E-05,5.70E-05,0.000471536,0.00094387,0.000884933,0.001212767,0.001665976,0.00211633,0.002266292,0.002521142,0.003311084,0.005157688,0.006315723,0.004974779,0.004968363,0.007390035,0.007713438,0.007497607,0.007764929,0.008421375,0.008216431,0.009075565,0.009636802
460.6666565,0.000231819,-0.000881557,-0.000400065,-0.000725392,-0.000510016,0.000181214,0.000260698,0.000439481,0.000681024,0.001510351,0.001594652,0.001501234,0.002684865,0.002485004,0.002477402,0.002964408,0.004999969,0.006010734,0.005228315,0.005459273,0.007797344,0.007605443,0.007642773,0.008091248,0.008684644,0.008512388,0.009180781,0.009687065
461,-0.000435029,-0.001289225,-0.000938387,-0.000913641,-0.000393702,2.51E-05,-0.000239638,0.000319317,0.000901067,0.001297399,0.001239401,0.00136896,0.002015908,0.0025157,0.002272225,0.003156406,0.00535797,0.005899698,0.004795716,0.004913616,0.007409072,0.007751304,0.007636082,0.007610132,0.008158926,0.00816581,0.009265235,0.009809691
461.333313,0.000439922,-0.000813197,-0.000444235,-0.000644134,1.35E-05,0.000282249,0.000362451,0.000513596,0.001251966,0.001399655,0.001459805,0.001905603,0.002256534,0.002470035,0.002985572,0.003378751,0.005283443,0.00603559,0.004996093,0.004633523,0.007293677,0.00797641,0.007812472,0.007914165,0.008065931,0.008210259,0.009037399,0.009596203
461.6666565,1.50E-06,-0.000738881,0.000180385,-0.000162068,-0.000542231,0.000263185,4.42E-05,0.000305277,0.000753651,0.000928745,0.001167628,0.001389891,0.002377886,0.002276804,0.002747095,0.003148715,0.005060435,0.005773476,0.004975276,0.005345155,0.006587758,0.007512778,0.00803405,0.007989936,0.008203663,0.008266135,0.009283957,0.009397158
462,-0.000210764,-0.001579791,-0.000307158,-0.000705854,-0.00066383,6.94E-05,-0.000210868,0.000307401,0.000907578,0.001116083,0.001004034,0.001156804,0.001753452,0.002185008,0.002521532,0.002899932,0.00467557,0.005613671,0.004732459,0.004854531,0.006789858,0.007151391,0.007222976,0.007651178,0.008097973,0.00792297,0.008996936,0.009489486
462.333313,-0.000423547,-0.001695427,-0.0006614,-0.001187473,-0.001106973,-0.000265975,-5.59E-05,-0.00023524,0.001290831,0.001363248,0.001173545,0.001906252,0.001693704,0.002159383,0.002140392,0.003028137,0.004627165,0.005801178,0.004667746,0.004858222,0.00675105,0.007083765,0.007344723,0.00738577,0.007920939,0.007777078,0.008655121,0.009465833
462.6666565,0.000319809,-0.00121814,-0.000947893,-0.000543472,-0.00042515,0.000109667,1.44E-05,-8.70E-06,0.001917667,0.001447338,0.001594185,0.001247345,0.001884699,0.002476882,0.0032289,0.002912363,0.004772736,0.005584015,0.004762267,0.005141263,0.006963169,0.007262484,0.007535639,0.007718603,0.008434599,0.008339988,0.008763958,0.009588106
463,-0.000310158,-0.00113429,-0.000870294,-0.000533596,-0.000862233,1.44E-05,-0.000100322,-0.000262042,0.000726787,0.00104625,0.0012245,0.001657765,0.002155038,0.002228302,0.002415159,0.00320603,0.00460443,0.005855748,0.004476988,0.00523725,0.006852652,0.006712324,0.007590849,0.007403701,0.008236586,0.007848687,0.008376511,0.009691353
463.333313,-5.30E-05,-0.001465931,-0.001021707,-0.00101711,-0.000813352,0.000602422,-0.000209884,0.000346648,0.000509683,0.000650872,0.001138454,0.001213727,0.00202462,0.001697966,0.002460116,0.002964069,0.004965431,0.005412039,0.004341766,0.005167563,0.006634384,0.007543778,0.007314211,0.007448282,0.008319749,0.008013534,0.008661934,0.009199684
463.6666565,-0.000209005,-0.001710537,-0.001230273,-0.001103462,-0.001048306,0.000369135,-0.000508155,6.28E-05,1.51E-05,0.00080064,0.000947761,0.001122389,0.002112376,0.001825141,0.002141173,0.002646917,0.00447759,0.005540411,0.004038003,0.004995674,0.007081107,0.006806186,0.007402147,0.007701001,0.007610897,0.007777552,0.008558112,0.009315296
464,-0.000157617,-0.001461648,-0.001236209,-0.001022172,-0.000295828,9.20E-05,0.000105809,0.000197736,0.000707548,0.000831217,0.001219308,0.001295738,0.001969983,0.001883321,0.001993595,0.003004026,0.004788806,0.005686734,0.004794773,0.00508474,0.006883,0.007134076,0.00728528,0.007379898,0.007903804,0.008052113,0.008977406,0.0090083
464.333313,0.00012137,-0.001020726,-0.000665019,-0.00056188,7.81E-05,0.00057339,0.000142241,0.000593686,0.001494922,0.001594314,0.001638511,0.00190516,0.002394544,0.002754128,0.002629051,0.003232291,0.004870526,0.006316038,0.004760566,0.00533386,0.007300337,0.007949174,0.007726692,0.008002276,0.007999955,0.008191898,0.009706759,0.009678383
464.6666565,-7.36E-05,-0.001379032,-0.0007948,-0.001019641,-0.000708542,-5.33E-05,-6.26E-05,0.000134317,0.000534434,0.000950044,0.000851084,0.001281899,0.002224243,0.001616269,0.002240687,0.002410214,0.004581016,0.005758025,0.003956413,0.004889008,0.006830431,0.007239479,0.006970324,0.007614216,0.008157106,0.007720816,0.010454415,0.009332408
465,0.000291988,-0.001177405,-0.000384702,-0.000809579,-0.000693035,0.000497114,-2.76E-05,0.000326363,0.000711204,0.001409368,0.00129431,0.001666132,0.002150876,0.002561423,0.002777027,0.003092789,0.005193498,0.00561514,0.004840475,0.004872646,0.007157075,0.007196736,0.007313237,0.0079714,0.008144682,0.008118598,0.009149266,0.009376552
465.333313,-0.000479506,-0.001863565,-0.001100312,-0.001459945,-0.000694896,-0.000195085,-0.000188254,2.75E-05,0.000231974,0.001151769,0.001052322,0.001097371,0.001569997,0.001675799,0.002419611,0.002764757,0.004957707,0.005382343,0.004270942,0.00490914,0.006960801,0.007109156,0.006802216,0.007373974,0.007176392,0.007734703,0.008681423,0.009090316
465.6666565,0.000245572,-0.001513243,-0.000463784,-0.000895507,-0.000750665,0.000189837,-6.48E-05,0.000375768,0.000798358,0.00141251,0.001076507,0.00103639,0.001899597,0.002336295,0.002629807,0.003062026,0.004883144,0.005432903,0.004728429,0.005194415,0.006937944,0.007538826,0.007448466,0.00762067,0.008433992,0.007978466,0.008642631,0.009376341
466,0.000638403,-0.000844201,-0.000344147,-0.000306434,-0.000377667,0.00053179,0.000385095,0.00094291,0.001409965,0.002520309,0.001872714,0.001835825,0.002639442,0.002610379,0.002699269,0.003423938,0.005288264,0.00597168,0.004396336,0.005614878,0.007242242,0.007884535,0.007963069,0.007915772,0.008333075,0.008290567,0.00923776,0.009576461
466.333313,0.000189268,-0.001087401,-0.000433425,-0.000875977,-0.000440046,0.000785184,0.000432589,0.000443342,0.000895983,0.003068856,0.00182956,0.001880071,0.002842684,0.002516377,0.002534655,0.003164724,0.004627636,0.0060925,0.004922518,0.005250376,0.007154496,0.007769409,0.007526,0.00773386,0.008085077,0.008236665,0.009491629,0.009403506
466.6666565,-2.05E-05,-0.001331653,-0.000766997,-0.000873239,-0.000627643,-0.000117713,0.000207836,0.000341415,0.000936761,0.001367298,0.0011145,0.001463155,0.001995207,0.001908151,0.002248727,0.002567333,0.00460859,0.005577721,0.00450997,0.005020891,0.006973007,0.007148865,0.00704914,0.007627098,0.008009236,0.007451836,0.009090369,0.009026959
467,-0.000394892,-0.001685629,-0.000846836,-0.000846009,-0.001289122,-0.000259093,-0.00010203,3.24E-05,0.000494289,0.001058887,0.00091108,0.001110737,0.001679957,0.001633964,0.001783213,0.003025765,0.004344799,0.005412904,0.004338184,0.004842542,0.006476075,0.007158522,0.007001628,0.007245506,0.007708247,0.007445622,0.008274762,0.009267456
467.333313,5.97E-05,-0.001259027,-0.000524082,-0.001009414,-0.000617666,4.70E-05,0.000233243,0.000551022,0.00118045,0.001133393,0.001213831,0.001451182,0.00212775,0.002497267,0.002679474,0.003185403,0.004697288,0.005335249,0.004666307,0.005416049,0.007186655,0.007587926,0.007460685,0.00766688,0.007842914,0.008038875,0.008795233,0.009651993
467.6666565,6.46E-05,-0.001598103,-0.000871431,-0.000589437,-0.000427426,0.000148378,-0.000163517,0.000428106,0.000839879,0.001274344,0.001189846,0.001442247,0.002136984,0.001856284,0.002486098,0.002818062,0.004692448,0.005431619,0.004718144,0.004865028,0.006923293,0.007189077,0.007401489,0.007760791,0.007684059,0.007698761,0.009351081,0.00906605
468,9.22E-06,-0.001199348,-0.00022458,-0.000942003,-0.000504845,0.000150113,1.45E-05,4.67E-05,0.00090942,0.00121731,0.001138454,0.001364364,0.001977316,0.002044464,0.002365106,0.002912076,0.004708986,0.00551519,0.00448677,0.005002613,0.006748315,0.007142338,0.007163944,0.007832134,0.00794609,0.00824144,0.009060578,0.009462156
468.333313,-0.000182458,-0.001024496,-0.000815212,-0.001232079,-0.000426598,0.000115001,0.000211902,0.000721394,0.0007097,0.00112732,0.001356081,0.001060885,0.001807464,0.00185189,0.00235899,0.002925158,0.004500423,0.005664468,0.004693651,0.005057293,0.007124787,0.007305155,0.007085212,0.007535929,0.007178971,0.007454576,0.008944401,0.009016097
468.6666565,3.13E-05,-0.000795885,-0.000233429,-0.00030602,-0.000240207,0.000396262,0.00012642,0.00068442,0.00082909,0.001864993,0.001264193,0.001775493,0.002190472,0.002719404,0.002769238,0.00304164,0.004856966,0.005308441,0.004553313,0.005402394,0.006854361,0.007349278,0.007573306,0.008113639,0.007850189,0.00805831,0.009199658,0.009277399
469,0.00013077,-0.001046395,-0.000710609,-0.000468542,-0.000309072,4.31E-05,-0.000326817,0.000269738,0.000912221,0.00114881,0.001412796,0.001767384,0.001953939,0.002039652,0.002650199,0.003231378,0.004758342,0.005832817,0.004407999,0.004870499,0.007082633,0.007289228,0.007526342,0.007368603,0.007682004,0.007734334,0.008780519,0.008966492
469.333313,-0.000230117,-0.0014021,-0.000405185,-0.001024135,-0.000448941,0.000478014,-1.09E-06,0.00016376,0.000824292,0.001045938,0.001200567,0.001325467,0.001768033,0.002280812,0.002375049,0.002592332,0.004489098,0.005561989,0.004757583,0.005038227,0.006978847,0.007174971,0.007267591,0.007399409,0.007630602,0.007658555,0.008659769,0.009244978
469.6666565,1.06E-05,-0.001354311,-0.00047511,-0.00070022,-0.000518962,0.000152625,-0.000116937,-0.000136915,0.000792756,0.001000869,0.001123427,0.001194389,0.00208574,0.001794546,0.002279667,0.002747095,0.004739447,0.005124107,0.004596032,0.004995124,0.006746239,0.007023463,0.007082081,0.007527975,0.007568143,0.007814844,0.008050161,0.009167032
470,-3.47E-06,-0.001230892,-0.000472628,-0.000691175,-0.000475213,0.000300537,-3.76E-05,0.000163242,0.000621967,0.001104923,0.001444923,0.001347927,0.001904719,0.002597749,0.002540045,0.002766685,0.004874688,0.005604389,0.004594672,0.005031131,0.006930973,0.007303049,0.007617746,0.007989514,0.008422432,0.007859019,0.00786313,0.009235882
470.333313,0.000321882,-0.001187473,-0.000383616,-0.000891994,-0.000544248,0.000481746,5.29E-05,3.22E-05,0.000871133,0.001180294,0.001208588,0.001430015,0.001985351,0.002413702,0.002714377,0.003023002,0.004687109,0.005579557,0.004605215,0.005042391,0.00695612,0.007588057,0.00750809,0.007907785,0.00896821,0.007898189,0.008166285,0.009669595
470.6666565,7.99E-05,-0.000834693,-0.000819656,-0.000639017,-0.000552986,0.000223816,7.02E-05,0.000789852,0.000629096,0.001339202,0.001307941,0.001435728,0.002332391,0.002232595,0.002611759,0.003011272,0.004611572,0.005577039,0.004524696,0.004615418,0.007013229,0.007285859,0.007324952,0.007484097,0.007710777,0.008052139,0.008228171,0.009294033
471,0.00032025,-0.000592436,-0.000189961,-0.000715778,-0.0002385,0.000314862,-0.000131998,-4.82E-05,0.000603796,0.00102025,0.001483779,0.001293349,0.002262024,0.002069562,0.002893522,0.003152886,0.004879688,0.005688203,0.004244801,0.004989704,0.006881265,0.007465531,0.00707595,0.007535244,0.007738313,0.008078458,0.00848826,0.0093993
471.333313,3.75E-05,-0.001212307,-0.000936682,-0.001258407,-0.000512499,6.89E-05,6.93E-05,-0.000253971,0.000556257,0.001241322,0.000737314,0.001278992,0.001579038,0.002010134,0.002096431,0.002975668,0.004367024,0.005467845,0.004144147,0.004784225,0.007055244,0.007248112,0.007200867,0.0077088,0.007570066,0.007782691,0.008105543,0.008882466
471.6666565,0.000101148,-0.000762449,-0.000275546,-0.000632451,-0.000476713,0.000350534,0.000398542,0.000335327,0.000580311,0.001407732,0.001148732,0.001685544,0.002017312,0.0023814,0.002440227,0.003392265,0.005165808,0.005574339,0.004533773,0.004784435,0.007184945,0.00738706,0.007357808,0.007929876,0.008166812,0.007932513,0.008542404,0.009565903
472,-0.000272804,-0.001449574,-0.000650751,-0.000856395,-0.000631572,-0.000142764,-0.000165483,-5.28E-05,9.76E-05,0.001277148,0.001158751,0.001230003,0.001849499,0.001857609,0.002092763,0.002446293,0.004331857,0.005319578,0.004148955,0.004962891,0.0065835,0.007213448,0.007173786,0.007251192,0.007570961,0.007540644,0.008494385,0.008816286
472.333313,-4.05E-05,-0.001098453,-0.000715778,-0.001034051,-0.000548074,1.26E-05,-0.000104877,0.000255673,0.000354187,0.001425366,0.001176063,0.001445935,0.001837254,0.002311649,0.002139222,0.002946347,0.004721703,0.005951,0.004838223,0.004656312,0.007213685,0.007295073,0.007361995,0.007886169,0.007876469,0.007714281,0.008533269,0.0088845
472.6666565,0.000563022,-0.000977389,-0.000426029,-0.000502725,-0.000781157,0.000342114,0.000354679,0.000468219,0.000789877,0.002130559,0.001295556,0.001773726,0.002013463,0.002392435,0.002534525,0.003223424,0.005111298,0.005937354,0.004209748,0.005021232,0.006923688,0.007189656,0.0073834,0.007629496,0.007935756,0.007581919,0.008644003,0.009297815
473,-0.000221683,-0.001657006,-0.000772526,-0.00149049,-0.000850556,-0.000136139,-0.000263957,-3.67E-05,0.000319369,0.00162991,0.001180891,0.001299788,0.001903548,0.001887221,0.002277039,0.002801413,0.004548395,0.005215373,0.004261061,0.004466135,0.00665783,0.007030934,0.007288044,0.007340958,0.007708774,0.007327716,0.008352523,0.008576224
473.333313,0.000576734,-0.000898762,-0.000714848,-0.001000478,-0.000114556,0.000327218,5.74E-05,0.000337322,0.000514244,0.001282029,0.0013935,0.00180081,0.002364872,0.002612436,0.00250237,0.003001315,0.00493718,0.005862911,0.004598701,0.004912386,0.006916823,0.007057191,0.007556369,0.007295573,0.007938761,0.007533532,0.008341914,0.009253124
473.6666565,0.000243888,-0.001620747,-0.000852261,-0.001035601,-0.000936734,0.000471873,-0.000128841,0.000373358,0.000639336,0.000878111,0.000806734,0.001399941,0.001850902,0.001642356,0.002190576,0.002478834,0.004631064,0.005440085,0.004364775,0.004745832,0.006459155,0.007121392,0.006914325,0.007355965,0.007835771,0.007653549,0.007940132,0.008922469
474,0.000554702,-0.00049714,-0.000235912,-0.000849574,-0.000233584,0.000498876,0.000491153,0.000473739,0.000898162,0.001584806,0.001593873,0.001762003,0.002324661,0.002385746,0.002769499,0.00309318,0.004700691,0.005743703,0.00457908,0.005144774,0.006784257,0.007611502,0.007451626,0.008036369,0.008098289,0.007592088,0.008882096,0.009483454
474.333313,0.000347244,-0.00096432,-0.000808804,-0.000885949,-0.000405289,0.000479984,7.50E-05,0.000738066,0.000783161,0.001142062,0.001150601,0.002068132,0.002071721,0.002252657,0.002433928,0.003016564,0.004735678,0.006010865,0.004797783,0.004806892,0.006748079,0.007245059,0.007437169,0.007518361,0.007779976,0.007801719,0.008390181,0.009320639
474.6666565,-8.66E-05,-0.000783069,-0.000510534,-0.000922992,3.48E-05,0.00024293,3.81E-05,0.000533216,0.000911443,0.001138662,0.001433651,0.001518534,0.001874898,0.002390405,0.002421381,0.002938867,0.004767502,0.005587816,0.004658275,0.004915345,0.007031382,0.007007941,0.006906434,0.007562743,0.007913058,0.007572489,0.008765146,0.009047627
475,-0.000125684,-0.001489716,-0.000653801,-0.000961427,-0.000373477,0.000304344,-1.82E-05,-0.000142298,0.000291548,0.00098115,0.000987169,0.001284444,0.00170493,0.001924661,0.002401103,0.003155494,0.004222034,0.005487296,0.004484285,0.004604352,0.006547575,0.007020963,0.006846761,0.007312736,0.007556685,0.007634922,0.008665261,0.009009542
475.333313,-0.000533286,-0.001237345,-0.000516532,-0.001305536,-0.000464818,-2.32E-05,8.81E-05,-0.000180802,0.000254482,0.000456998,0.000956011,0.001162618,0.001284989,0.001731829,0.002017858,0.002654105,0.004342027,0.005226586,0.004386609,0.004534453,0.006348871,0.007013702,0.006962406,0.007035591,0.007640745,0.007165891,0.008517219,0.008687629
475.6666565,-8.28E-07,-0.001428572,-0.000646823,-0.001140487,-0.00076741,0.000181706,-1.26E-05,-1.96E-05,0.000220889,0.000893882,0.00109392,0.001237791,0.001846717,0.001782199,0.001986912,0.00275702,0.004646605,0.00535894,0.004351623,0.004506517,0.006784915,0.006744424,0.006877189,0.007073346,0.007587004,0.007543304,0.008237641,0.008701917
476,0.000116917,-0.001542391,-0.000906667,-0.001172087,-0.000750252,0.000278855,-6.84E-05,0.000238631,4.35E-05,0.001136378,0.001035352,0.001253653,0.002020537,0.001846847,0.001954043,0.003266508,0.004246343,0.005383811,0.004362997,0.00466063,0.006746712,0.006960196,0.006936997,0.007261431,0.007377134,0.007192103,0.008564184,0.008671071
476.333313,0.00019727,-0.001233783,-0.000510068,-0.000741052,-0.00011114,0.000478895,6.23E-05,0.000719838,0.000726605,0.00164997,0.001070798,0.001635964,0.002147806,0.002363492,0.002392696,0.003227257,0.004924167,0.005622954,0.004843354,0.004627663,0.006736011,0.007340063,0.007738919,0.007463792,0.007948146,0.007952391,0.008769109,0.008751094
476.6666565,-0.000202485,-0.001571074,-0.000673807,-0.001116527,-0.000570359,0.00030722,0.000297998,0.000321338,0.000708766,0.00138249,0.001150056,0.000995576,0.001663144,0.002110399,0.002878278,0.002388349,0.004692134,0.005147733,0.004087465,0.004957733,0.006429571,0.007277251,0.007161918,0.00729523,0.00766198,0.007503428,0.008306925,0.008787968
477,-4.73E-05,-0.001297897,-0.00078126,-0.001155771,-0.000495382,0.000167592,-0.000162533,0.000509165,0.000266785,0.001466688,0.001072562,0.001003074,0.001819526,0.001794857,0.001956201,0.002501433,0.004164062,0.005749212,0.004219733,0.00473785,0.006546629,0.006920347,0.007149707,0.00709008,0.007010782,0.007306787,0.008061712,0.008846614
477.333313,-0.000248124,-0.001664639,-0.001126183,-0.001338414,-0.001131502,0.000178028,-0.000315125,3.65E-05,-6.39E-05,0.000679365,0.00076366,0.000858268,0.00154807,0.0015873,0.001746643,0.002197418,0.004200156,0.004961922,0.004146682,0.004411163,0.00640175,0.006492629,0.006647237,0.00693868,0.007317739,0.007132812,0.007724479,0.008346664
477.6666565,-2.82E-05,-0.001427902,-0.000679596,-0.000767979,-0.00063028,0.000195017,-4.32E-05,0.000536093,0.000525933,0.001342007,0.001181384,0.001220658,0.001633496,0.001776819,0.002624936,0.002816055,0.004550331,0.005522871,0.004429102,0.005086547,0.006574013,0.006815284,0.006846051,0.007435457,0.007392879,0.007395407,0.008210496,0.008683325
478,0.000126912,-0.0014343,-0.000583595,-0.000813817,-0.000342388,0.000418933,-7.10E-05,3.05E-05,0.000539099,0.001232392,0.00087269,0.000790681,0.002176865,0.002142421,0.002297206,0.002574104,0.004527573,0.005268927,0.0044211,0.00470875,0.006215323,0.007220396,0.007159891,0.007248112,0.007639849,0.007500689,0.008236006,0.00889491
478.333313,7.65E-05,-0.001374439,-0.00035201,-0.001215456,-0.000559553,0.000127248,-0.000183752,0.000680609,0.000890639,0.001239531,0.001020095,0.001041164,0.001726553,0.002078874,0.002344779,0.002689293,0.004365717,0.005541041,0.0041707,0.004767187,0.006768718,0.007207552,0.007002206,0.007056349,0.00772548,0.007086238,0.008243815,0.009086059
478.6666565,0.000472365,-0.000886982,-0.000372236,-0.00091483,-0.000545747,0.000318385,0.000419633,0.00056424,0.001170119,0.001410614,0.001170223,0.001533887,0.00249495,0.002580562,0.002579312,0.002652048,0.00453767,0.005750733,0.004617145,0.005096238,0.006776764,0.007696996,0.007386981,0.007492551,0.007846683,0.007470534,0.008310276,0.008828782
479,-3.05E-05,-0.000859495,-0.000866935,-0.001012668,-0.00068797,0.000401159,-0.000130032,0.000111661,0.000876632,0.000862341,0.000921248,0.00109353,0.002214408,0.001959685,0.002426639,0.002967536,0.004354368,0.005406273,0.004204573,0.004760304,0.00617205,0.007020805,0.006764696,0.007172049,0.007658028,0.007210842,0.00803368,0.008474851
479.333313,0.000626322,-0.001343318,-0.000631831,-0.001018402,-0.000651992,0.000445467,-1.50E-05,0.000563644,0.001428093,0.001217803,0.00125586,0.001390644,0.001975782,0.002144242,0.002428539,0.003153147,0.004644617,0.005406115,0.004552293,0.004908171,0.006718818,0.007331718,0.007006731,0.007205184,0.007371473,0.00719155,0.008181267,0.008874355
479.6666565,0.000148792,-0.001205698,-0.000579562,-0.000754076,-0.00044139,0.000198228,0.000233917,0.00029906,0.0012272,0.001237142,0.001073289,0.001557033,0.001864655,0.002046128,0.002148561,0.002629207,0.004524879,0.005017513,0.004065986,0.004727016,0.006629495,0.006969456,0.006964484,0.007400673,0.007456129,0.00744628,0.008130835,0.008854724
480,0.000403024,-0.00085934,0.000179064,-0.000631831,-0.000596469,0.000572975,0.000126212,0.000774733,0.001728164,0.00179964,0.001093427,0.001526821,0.002456498,0.00226421,0.002705547,0.003338916,0.005215504,0.005636695,0.004167407,0.00538824,0.0068511,0.006979557,0.007332928,0.007119366,0.007852113,0.007868297,0.008685279,0.009141943
480.333313,-0.000203675,-0.001301974,-0.000645013,-0.000770201,-0.000116419,0.000253239,0.000236636,0.000448913,0.000846856,0.001136741,0.001023883,0.001241114,0.001929107,0.002025556,0.002448271,0.002597644,0.004552502,0.005550059,0.004159436,0.004521531,0.006523714,0.007063137,0.006790121,0.007378766,0.007716995,0.007389877,0.008004675,0.008593068
480.6666565,-0.000117248,-0.000921494,-0.000660211,-0.00086523,-0.000397685,0.000418882,0.000230343,0.000595578,0.001040463,0.001606136,0.001095243,0.001232599,0.001845183,0.002450848,0.002596394,0.002625978,0.004730235,0.005470938,0.004695823,0.004895369,0.006518301,0.007465583,0.007299705,0.0075943,0.007703214,0.00753153,0.008147927,0.008519436
481,0.000222314,-0.001269971,-0.000917464,-0.00085469,-0.000412271,0.000107621,0.000365094,0.000347865,0.000790318,0.00137566,0.001167472,0.001342915,0.001800498,0.002030289,0.00235761,0.002800006,0.004404756,0.005206885,0.004546956,0.004599433,0.006580215,0.006727099,0.007149628,0.007234373,0.007766694,0.007439275,0.008328826,0.008902282
481.333313,-0.000448838,-0.001816136,-0.001162535,-0.000980282,-0.000826425,0.000131365,-0.00023881,-0.00024207,0.000257227,0.001203162,0.000867321,0.001133419,0.001280939,0.00175457,0.002074686,0.002409068,0.004139782,0.005127669,0.003939329,0.004129538,0.006350394,0.007024699,0.006588704,0.007277041,0.007376633,0.007223292,0.007545648,0.008766969
481.6666565,0.000507895,-0.001097988,-0.000365615,-0.000490935,-0.000459492,0.000872456,0.00046954,0.000166453,0.000972174,0.001418743,0.00135995,0.001979838,0.002132458,0.002105223,0.002356387,0.003280253,0.004533773,0.005501374,0.004404102,0.005015261,0.006959381,0.007135944,0.007069714,0.007479277,0.008121895,0.007727272,0.008203769,0.008761977
482,0.00038025,-0.000733506,-0.000349734,-0.000624645,-0.000130756,0.000462881,0.000414943,0.000565122,0.000780023,0.001650853,0.001479701,0.001389657,0.002283466,0.002369479,0.002556839,0.003103426,0.004712859,0.005663602,0.004466344,0.00500607,0.006621557,0.007205263,0.007205421,0.007506246,0.007797238,0.007777921,0.008402453,0.009115534
482.333313,-0.000181267,-0.001144514,-0.000546471,-0.000872309,-0.000804463,0.00020535,-9.37E-05,0.000262485,0.000935802,0.00119457,0.001348317,0.001444117,0.00187885,0.001819032,0.002402249,0.003257849,0.004288196,0.005398882,0.004363598,0.005109831,0.006501221,0.006807685,0.006675731,0.007165602,0.007605918,0.007172444,0.008195644,0.00910229
482.6666565,-8.77E-05,-0.001120193,-0.000762087,-0.001094373,-0.000612806,0.000149025,-0.000325368,-5.21E-05,0.000194447,0.001099629,0.000779349,0.001336891,0.001614346,0.001654127,0.001899805,0.00268846,0.004476073,0.005252289,0.003909133,0.004107273,0.006198544,0.006549493,0.007013281,0.006980951,0.007232425,0.006691057,0.00810607,0.008212659
483,6.63E-05,-0.00075144,-0.000442373,-0.000799813,-0.000703321,0.000311261,0.000361778,0.000495326,0.001110347,0.001471233,0.001180294,0.00182969,0.001972479,0.002066831,0.002601342,0.003051885,0.004251022,0.005424515,0.004910789,0.005112581,0.007552971,0.007361099,0.007045641,0.007863184,0.007681002,0.007609843,0.008055277,0.008874698
483.333313,-0.000393237,-0.001425115,-0.000481936,-0.000746634,-0.000435132,0.000378696,2.90E-05,0.000353617,0.000792134,0.001116576,0.000967322,0.001547603,0.001665093,0.001962494,0.00212481,0.002857093,0.004108214,0.005152501,0.003876877,0.004858877,0.005709788,0.006780629,0.006878504,0.007359757,0.007428795,0.007814185,0.007854433,0.008576435
483.6666565,-1.25E-05,-0.000779348,-0.000571548,-0.000605672,-0.000391995,0.00045008,0.000309189,0.000761741,0.000763297,0.001489,0.001074171,0.001024895,0.001973961,0.002367396,0.002318546,0.003125405,0.004240253,0.005238324,0.004441681,0.005058052,0.006473553,0.007378555,0.007099105,0.00740033,0.007481253,0.007526789,0.008115697,0.008597425
484,-1.79E-05,-0.001355137,-0.000247658,-0.000599157,-0.000464198,0.000460237,0.000638429,0.000632518,0.000692562,0.001519002,0.000949447,0.000997288,0.002527755,0.002085793,0.00243601,0.002889092,0.004305712,0.005479484,0.004340407,0.004921235,0.006564236,0.006935813,0.007100868,0.007364338,0.007483886,0.007324504,0.008289062,0.00885623
484.333313,-0.000338301,-0.001026821,-0.000551228,-0.000909973,-0.00097992,0.000567791,-0.000271614,0.00023661,0.000509242,0.001234261,0.000526063,0.001060366,0.001373764,0.001716209,0.001941172,0.002499506,0.004315176,0.00513757,0.0042069,0.004182932,0.006382757,0.006784967,0.007105367,0.007181629,0.007371525,0.006806686,0.00780359,0.008561254
484.6666565,-0.000218112,-0.000897729,-0.000312642,-0.000988133,-0.000609342,0.000540421,0.000372581,0.000198798,0.000573597,0.001393319,0.000979697,0.001606006,0.001773726,0.001903236,0.00226421,0.002916063,0.004244905,0.005648103,0.004357009,0.004899113,0.006457525,0.007155812,0.007354464,0.007205973,0.007162496,0.007056612,0.007872304,0.008808414
485,-0.000140486,-0.001572776,-0.001049029,-0.001278178,-0.000771079,2.76E-05,-0.000332197,0.000285461,3.00E-05,0.000570254,0.000844496,0.001123505,0.001884361,0.001856726,0.002112558,0.002510701,0.003890119,0.004914925,0.003748812,0.004582271,0.006220837,0.00684997,0.006671946,0.00689331,0.007246191,0.00673609,0.007700474,0.008419396
485.333313,-0.000158186,-0.000853656,-0.000794903,-0.000696085,-0.000276736,0.000575542,0.000210349,0.000471329,0.000622045,0.001463753,0.001219672,0.00133458,0.001980748,0.001992529,0.002570614,0.002968292,0.004467808,0.005745828,0.004519805,0.00479459,0.006348109,0.007256404,0.006988579,0.007291676,0.007555052,0.007327426,0.008332494,0.008932007
