,H2O,MEF_0.5,MEF_1,MEF_1.5,MEF_2,MEF_2.5,MEF_3,MEF_3.5,MEF_4,MEF_4_prot_0.5,MEF_4_prot_1,MEF_4_prot_2,MEF_4_prot_3,MEF_4_prot_4,MEF_4_prot_5,MEF_4_prot_6,MEF_4_prot_8,MEF_4_prot_10,MEF_4_prot_12,MEF_4_prot_14,MEF_4_prot_16,MEF_4_prot_20,MEF_4_prot_24,MEF_4_prot_28,MEF_4_prot_32,MEF_4_prot_36,MEF_4_prot_40,MEF_4_prot_44,MEF_4_prot_48,MEF_4_prot_52,MEF_4_prot_56,MEF_4_prot_56
248,0.004845142,-0.000236511,0.005160809,0.005339146,0.01019573,0.01627779,0.02115107,0.02658844,0.03144073,0.03269196,0.0343895,0.03599501,0.04018831,0.044065,0.04554176,0.05148649,0.0601635,0.06995726,0.07503843,0.08319902,0.09074879,0.1092863,0.1250381,0.134614,0.1502676,0.1672878,0.1844864,0.1976423,0.208343,0.2290025,0.2411728,0.2563434
249,0.004907608,-0.000118256,0.005462646,0.005529881,0.01018143,0.01637602,0.02130651,0.0266881,0.03172731,0.03299379,0.03456163,0.03632355,0.0402503,0.04410505,0.04575777,0.05110502,0.05975437,0.0694108,0.07419491,0.08241367,0.08945084,0.1075687,0.1224813,0.1318078,0.1470895,0.1634903,0.1799951,0.1926441,0.2031474,0.2231698,0.2351646,0.249867
250,0.004815578,-0.0001688,0.005374432,0.005391121,0.01018,0.01648331,0.02126408,0.02656031,0.03174973,0.03296566,0.0347147,0.03633499,0.04044962,0.0444603,0.04594374,0.05162477,0.06023502,0.06995583,0.07473755,0.08280134,0.08973169,0.1076474,0.12256,0.1318841,0.1471567,0.1636667,0.1802564,0.1926751,0.2032433,0.2229738,0.2349958,0.249578
251,0.004961014,-3.53E-05,0.005447865,0.005478382,0.01033926,0.01662493,0.02133942,0.0266037,0.03179502,0.03285551,0.03450966,0.03620005,0.04052305,0.04452324,0.04612017,0.05172825,0.06057405,0.07050419,0.07565832,0.08393288,0.09114027,0.1095567,0.1249375,0.134531,0.1502509,0.1673069,0.1840315,0.1969767,0.2082844,0.2280474,0.2408705,0.2556424
252,0.005270958,0.000208855,0.005590916,0.005578041,0.0103569,0.0166955,0.02151346,0.02681398,0.03182745,0.03302145,0.03444624,0.03607512,0.04019785,0.04421902,0.04569864,0.05144644,0.06033087,0.07055712,0.07608652,0.08475018,0.09242201,0.1115246,0.1277132,0.1382794,0.1544394,0.1724906,0.1898146,0.2034125,0.2151561,0.2357802,0.2490883,0.2646923
253,0.004945278,9.11E-05,0.005553722,0.005652905,0.01048088,0.01673222,0.02163219,0.02693748,0.03218651,0.03325653,0.03478622,0.03615522,0.03991795,0.04395008,0.04540682,0.05073977,0.06004667,0.0705514,0.07637644,0.08522224,0.09336662,0.1130495,0.1299319,0.1412921,0.1582088,0.1767135,0.1948857,0.2094355,0.2216692,0.2429671,0.2568493,0.2729726
254,0.004835129,0.000292301,0.005652905,0.005997181,0.01090336,0.0172019,0.02214098,0.02757835,0.03289604,0.03398085,0.03550863,0.03673172,0.04024124,0.04427862,0.04559135,0.05084467,0.06040287,0.07110786,0.07722187,0.08645725,0.0947237,0.1151795,0.1326461,0.1446085,0.1621046,0.1812043,0.1997499,0.214838,0.2279534,0.2495017,0.2639432,0.2806764
255,0.005009651,0.00041914,0.005897522,0.006341934,0.01127625,0.01782703,0.02299976,0.02845383,0.03390455,0.03511572,0.03651142,0.03769016,0.04146147,0.04519558,0.04662657,0.05208683,0.06167412,0.07287788,0.079391,0.08873892,0.09758902,0.1188645,0.136878,0.1496224,0.1678734,0.1876416,0.2070107,0.2222314,0.2364469,0.258337,0.2737379,0.2909646
256,0.005054474,0.000721455,0.006368637,0.00697422,0.01199198,0.01871967,0.02401972,0.02969027,0.03556395,0.03670311,0.03807592,0.03940153,0.04310179,0.04684591,0.04844379,0.05410671,0.06424284,0.07576656,0.08288956,0.09307861,0.1022396,0.1244903,0.1435499,0.1575007,0.1767731,0.1973443,0.2178836,0.2341623,0.2493138,0.2720013,0.2883663,0.3062129
257,0.004998207,0.000846863,0.00656271,0.007585526,0.0128994,0.01981449,0.02509117,0.03104353,0.03720713,0.03820515,0.03995705,0.04135418,0.04526234,0.04937458,0.05112362,0.05708838,0.06797361,0.0799489,0.08790159,0.0987277,0.1085734,0.1326313,0.1531692,0.168807,0.189291,0.2115974,0.2334747,0.2512932,0.2675939,0.2917342,0.3093882,0.3286147
258,0.004983425,0.000982761,0.006955147,0.007998943,0.01375341,0.02086401,0.0261631,0.03246069,0.03884125,0.03998756,0.04173756,0.04335785,0.04754972,0.05194616,0.0541172,0.06012678,0.07187605,0.08510637,0.09368992,0.1054258,0.1164145,0.1419935,0.1643052,0.1817536,0.2040443,0.2278376,0.2514334,0.2708068,0.2887878,0.3145308,0.3336248,0.354476
259,0.004765034,0.00130558,0.007407188,0.008674145,0.01448011,0.02193594,0.02745008,0.03394222,0.04053402,0.04179478,0.04362488,0.04560804,0.04988289,0.05426121,0.05668497,0.06307077,0.07541418,0.08946705,0.09875774,0.1112003,0.1229672,0.1497512,0.1734567,0.1927223,0.2162409,0.2412958,0.266017,0.2867484,0.3063102,0.3333364,0.3537951,0.3757896
260,0.004878998,0.001506329,0.007678509,0.009044647,0.01507044,0.0229888,0.02859116,0.03526211,0.04221487,0.04356432,0.04521608,0.04745293,0.05185509,0.05639124,0.05902243,0.06529474,0.07825136,0.09272766,0.1024714,0.1156578,0.1276722,0.1555991,0.1807871,0.2004614,0.2249718,0.2510695,0.276895,0.2984934,0.3191185,0.3468328,0.3678236,0.3910565
261,0.004907131,0.00176239,0.007962227,0.009771824,0.01594687,0.02396059,0.02988958,0.03676081,0.04391241,0.04538012,0.0469532,0.04951048,0.05400324,0.05868292,0.06150293,0.0680809,0.08161688,0.0965538,0.1067839,0.1204538,0.1330695,0.1620073,0.1880164,0.2089515,0.2346096,0.2620182,0.2885995,0.3111649,0.3325872,0.3610582,0.3834972,0.4072948
262,0.004756927,0.001797676,0.008459091,0.01053143,0.01671124,0.02489853,0.03095961,0.03811693,0.04566908,0.04700613,0.04882717,0.05143976,0.05628967,0.06123877,0.06407547,0.07086897,0.0850935,0.1008177,0.1117353,0.1258588,0.1391511,0.169208,0.1962371,0.2188993,0.2454944,0.2741446,0.3017697,0.3251619,0.3483195,0.3774967,0.400919,0.4255433
263,0.004883289,0.001968861,0.008559704,0.01090765,0.01742029,0.02584171,0.03200817,0.03926468,0.04718781,0.04875326,0.05051041,0.05355644,0.05870104,0.06381845,0.06715775,0.07414961,0.08929682,0.1055961,0.1174903,0.1322994,0.146276,0.1779785,0.206656,0.230588,0.2591009,0.2889771,0.3177018,0.3427,0.3668714,0.3976164,0.422657,0.4483261
264,0.004927635,0.00210619,0.008923054,0.01127434,0.01803303,0.02673292,0.03306723,0.04042006,0.04870319,0.0502305,0.05236053,0.05552673,0.06088686,0.06686211,0.07061052,0.07820463,0.09417343,0.1115937,0.1243954,0.1401134,0.1550913,0.188777,0.2196093,0.2454929,0.2758102,0.3076687,0.3384833,0.3653083,0.3912792,0.4237046,0.4504585,0.4781141
265,0.004765511,0.002159595,0.009086132,0.01160192,0.01838446,0.02710915,0.03391123,0.0413394,0.04982471,0.05165339,0.05358648,0.05743313,0.06322002,0.06926441,0.07324886,0.08131123,0.09803247,0.1163626,0.1300316,0.1468244,0.1623993,0.1981502,0.2306414,0.2584815,0.2903547,0.3238835,0.356658,0.3850513,0.4127116,0.4466476,0.4744687,0.503839
266,0.00488472,0.002413273,0.009154797,0.0121603,0.01898289,0.02821732,0.03454208,0.04256392,0.05109978,0.05307627,0.05507851,0.05911779,0.06511784,0.07112312,0.07530355,0.08348131,0.1010876,0.119977,0.1343832,0.1516304,0.1682386,0.2052374,0.238874,0.2678962,0.3010993,0.3360744,0.369606,0.3992529,0.4285154,0.4634509,0.491807,0.522716
267,0.004974842,0.002616882,0.009407997,0.01260281,0.01991987,0.02905607,0.03593206,0.04380703,0.05261803,0.0546093,0.05667257,0.06085205,0.06708956,0.07341862,0.07780886,0.08619738,0.104526,0.1241622,0.1393967,0.1573639,0.1742077,0.2126603,0.2479315,0.2781906,0.3127885,0.348835,0.3837204,0.4145708,0.44557,0.4814949,0.5114794,0.5433931
268,0.004960537,0.002603531,0.009627342,0.01261282,0.02034378,0.02948141,0.03644514,0.04458904,0.05360746,0.05573368,0.0578928,0.06243324,0.0688448,0.07527256,0.08022785,0.08898973,0.1077461,0.1282802,0.1440892,0.1630969,0.1808953,0.2207069,0.2575588,0.2892976,0.325604,0.3633666,0.4002504,0.4319425,0.4639878,0.5010934,0.5326638,0.566505
269,0.004744053,0.002155304,0.009736061,0.01300478,0.02063847,0.03018951,0.03729534,0.04575014,0.05532217,0.05748796,0.05933762,0.06393003,0.07087421,0.07749557,0.08276415,0.09134626,0.1110525,0.1321807,0.1485615,0.1682644,0.1863022,0.2280078,0.2658653,0.2993236,0.3369007,0.3756447,0.413137,0.4466052,0.4801593,0.5186534,0.5522571,0.5855331
270,0.004514694,0.00259161,0.01008844,0.01358938,0.02143335,0.0311265,0.0383296,0.04681158,0.0563941,0.05890322,0.06056023,0.06572628,0.07212067,0.07932711,0.08441734,0.09359121,0.11375,0.1352611,0.1525874,0.1720934,0.1911745,0.2333889,0.2727494,0.3073425,0.3459196,0.3854332,0.4242954,0.4594135,0.4929442,0.5323806,0.5660744,0.6017833
271,0.004832268,0.002877712,0.01049709,0.01430416,0.02229214,0.03229332,0.03997469,0.04871416,0.05829763,0.06093025,0.06260395,0.06776237,0.07456303,0.0815587,0.08713818,0.09637213,0.117146,0.1395202,0.1570969,0.1770515,0.1966228,0.2405496,0.2807689,0.3164539,0.3554716,0.3969283,0.4362812,0.4724059,0.507061,0.5475101,0.5833521,0.6187353
272,0.004935265,0.003030777,0.01084757,0.01464939,0.02274895,0.03312969,0.04051971,0.04951525,0.05965281,0.0621891,0.06427002,0.06978846,0.07698345,0.08362436,0.08972549,0.09922075,0.1200533,0.1431766,0.1612768,0.1822848,0.2027011,0.247376,0.2882495,0.3252478,0.365746,0.4069281,0.448029,0.4853778,0.5207348,0.5622253,0.5983839,0.6347837
273,0.004605293,0.00285244,0.01114988,0.0152998,0.02344561,0.03386497,0.04116535,0.05060768,0.06084347,0.06309223,0.06562281,0.07129145,0.07906055,0.08610344,0.09212303,0.1020751,0.1239676,0.1472015,0.1657858,0.1873903,0.2084465,0.2539907,0.2964902,0.335041,0.3756771,0.4194899,0.4606576,0.4994969,0.5358934,0.5783935,0.6140924,0.6510687
274,0.004728794,0.002645969,0.01109505,0.01541185,0.02381229,0.03448486,0.04225349,0.05177641,0.06177711,0.06489611,0.06709957,0.07336998,0.08104324,0.08857346,0.09494972,0.1049123,0.1273928,0.1512628,0.1707897,0.1926637,0.2141924,0.2610579,0.3043694,0.34341,0.3858919,0.4297318,0.4713097,0.5111094,0.5502195,0.5925293,0.6307468,0.6691594
275,0.004426479,0.002623558,0.01104307,0.0158534,0.02435493,0.03494263,0.04277182,0.0523591,0.06306076,0.06546068,0.06804276,0.07436752,0.08216572,0.09076691,0.09698915,0.1077738,0.1307907,0.1551666,0.1751318,0.1972084,0.2190628,0.2668104,0.3113499,0.3511333,0.3944297,0.4402423,0.482471,0.5228496,0.5610156,0.6058064,0.6434374,0.6840816
276,0.004496098,0.002437592,0.0109868,0.01579952,0.02467489,0.03515577,0.04335833,0.0531559,0.06375408,0.06630945,0.06881666,0.07548189,0.08397436,0.09242916,0.09923553,0.1092157,0.1332369,0.1583099,0.1782517,0.2014298,0.2236319,0.2715821,0.317009,0.3586669,0.4026093,0.4482746,0.4911065,0.5317669,0.5716634,0.6169257,0.6560597,0.6958365
277,0.004830837,0.002875328,0.01178408,0.01599932,0.02472687,0.03592253,0.0441246,0.05347967,0.06420755,0.06744289,0.0696907,0.07668924,0.08534622,0.09361601,0.1004028,0.1116447,0.1349707,0.1601262,0.1804438,0.2034292,0.2264023,0.2750669,0.3216305,0.3623252,0.4070802,0.4530225,0.4967976,0.5372601,0.5782847,0.6227608,0.6633,0.7037249
278,0.004632473,0.002379417,0.01168251,0.0159359,0.02475262,0.03613949,0.04424572,0.05333805,0.06441975,0.06742334,0.0698247,0.07668495,0.08516359,0.09347057,0.1001544,0.1116595,0.1343799,0.1601205,0.1803098,0.20298,0.225934,0.2745795,0.3200245,0.3614421,0.4059362,0.4525046,0.4951921,0.535861,0.5776043,0.6230674,0.6624422,0.7021198
279,0.00474453,0.002737045,0.01199389,0.01612473,0.02501965,0.0360775,0.04465008,0.0539999,0.06566572,0.06828499,0.07072926,0.07716322,0.08493614,0.09305239,0.09997272,0.1107879,0.1334743,0.1587601,0.1785903,0.2012005,0.2235413,0.2712951,0.3174887,0.3575478,0.4021511,0.4478006,0.4899902,0.5299454,0.5713391,0.6154089,0.6535659,0.6948318
280,0.004152775,0.002150059,0.01116991,0.01602936,0.02483892,0.03611326,0.04460478,0.05447435,0.06560707,0.06808662,0.07047176,0.07653046,0.08412075,0.09200096,0.09822941,0.1084528,0.1310015,0.1553202,0.1746688,0.1969557,0.2188506,0.2661762,0.3109365,0.3503404,0.3937879,0.4380813,0.4800367,0.5195456,0.5587997,0.6035795,0.6410551,0.6797934
281,0.004263878,0.002455711,0.01146078,0.01656866,0.02508163,0.03693628,0.04541492,0.0550704,0.06687498,0.06936169,0.07178926,0.07674313,0.08411407,0.09194994,0.09790421,0.107275,0.1295795,0.1530919,0.1724625,0.1949906,0.2161336,0.2628999,0.3066769,0.3451319,0.3878274,0.4310927,0.4717593,0.5102959,0.5490727,0.5922031,0.6305151,0.6684327
282,0.004599571,0.002634048,0.01186991,0.01674271,0.0260334,0.03782606,0.04609442,0.05645084,0.06793499,0.07002878,0.07275057,0.07800627,0.08484888,0.09222507,0.0975852,0.107512,0.1294756,0.1526127,0.1713929,0.1921659,0.2143812,0.2595396,0.3030462,0.3405023,0.3831139,0.4258785,0.4666114,0.5034909,0.5408158,0.5835848,0.6213431,0.6575947
283,0.005051613,0.002652168,0.01204014,0.01755571,0.02691078,0.03897381,0.04775429,0.05791998,0.0697403,0.0720768,0.07432318,0.07912922,0.08610964,0.09303236,0.0982461,0.1075635,0.1289124,0.1517873,0.1701522,0.1911221,0.2113838,0.2560148,0.2980213,0.3350105,0.3766384,0.417614,0.4582653,0.4948616,0.5310225,0.5737352,0.6091709,0.6452808
284,0.004517555,0.002889633,0.01198196,0.01793051,0.02749872,0.03951359,0.04873276,0.05919552,0.07131386,0.07396603,0.07590723,0.08029175,0.08684826,0.09333038,0.09865427,0.1081352,0.1281495,0.1503587,0.1675224,0.1876302,0.2074637,0.2501512,0.2902818,0.3258724,0.3652606,0.404983,0.4439712,0.4780746,0.5132275,0.5529027,0.588306,0.6226306
285,0.004736423,0.002744675,0.01253939,0.01850224,0.02839899,0.04041624,0.04990339,0.06064177,0.07339668,0.07520771,0.07729149,0.08144045,0.08809233,0.0945158,0.09938431,0.1078963,0.1277471,0.1480112,0.1644831,0.1831703,0.2016129,0.2420874,0.2794414,0.3124142,0.349205,0.3868446,0.4233403,0.4564648,0.4880204,0.5258088,0.558701,0.5910068
286,0.004747868,0.00317812,0.01287174,0.01901102,0.02918339,0.04127979,0.05076742,0.06159306,0.07440424,0.07670069,0.07816553,0.0826683,0.08871555,0.09483528,0.09967947,0.1080785,0.1263971,0.1456666,0.1603394,0.1775861,0.1942601,0.2312355,0.2651095,0.2959852,0.3282757,0.3638086,0.3968787,0.4262242,0.4567356,0.4914784,0.5203786,0.5515823
287,0.004283428,0.002444267,0.0126729,0.01843548,0.02861929,0.04118109,0.05047607,0.06127596,0.07455111,0.0763669,0.07794046,0.082304,0.08842754,0.0943861,0.0993576,0.1072493,0.1241364,0.1416993,0.1552315,0.1709452,0.1857734,0.2193646,0.2507238,0.2770982,0.3076711,0.3388252,0.3701019,0.3968134,0.4227719,0.4554863,0.4826813,0.5095506
288,0.004541874,0.002851009,0.01278448,0.018682,0.02853298,0.04092073,0.05021906,0.06118059,0.07393646,0.07585144,0.07811689,0.081563,0.08804369,0.09384441,0.09843493,0.10637,0.1217613,0.1381016,0.1502209,0.1647482,0.1780162,0.2093115,0.2378983,0.2614799,0.2899795,0.3181286,0.3466983,0.370966,0.3941164,0.4245586,0.4494519,0.4748359
289,0.004549026,0.00276947,0.01231909,0.01837969,0.02779865,0.04030037,0.04931545,0.0601635,0.07278824,0.07471132,0.07634783,0.08005905,0.0857811,0.09162521,0.09545231,0.1032772,0.1169629,0.1324863,0.1429429,0.1553664,0.1681428,0.1964855,0.2224083,0.2438316,0.2686725,0.295331,0.3209057,0.3429198,0.3635268,0.3913512,0.4136863,0.4366865
290,0.004848003,0.002019405,0.01177692,0.01748323,0.02691507,0.03909779,0.04847908,0.05893755,0.07137775,0.07320499,0.074615,0.07766294,0.08250189,0.08725786,0.09035015,0.09739876,0.1099501,0.1236386,0.1325307,0.1439214,0.1549611,0.180305,0.2028279,0.2212744,0.2434812,0.2669945,0.289484,0.3095045,0.3269291,0.3520112,0.3720255,0.3913217
291,0.005033493,0.002532959,0.01195288,0.01727962,0.0269804,0.0388751,0.04817724,0.05867052,0.07065248,0.07233953,0.07322645,0.07540083,0.07906246,0.08257627,0.08504152,0.0910387,0.1014366,0.1132069,0.120821,0.1302414,0.1394916,0.1614542,0.180481,0.1958346,0.2144136,0.2348428,0.2548137,0.270864,0.285677,0.3077159,0.3243957,0.3413491
292,0.004384518,0.001912117,0.01134157,0.01679564,0.02649164,0.03849411,0.0474453,0.05801487,0.06992149,0.07122993,0.07201719,0.07260036,0.07508039,0.07815456,0.07920361,0.08386374,0.09247732,0.1025252,0.1083031,0.1165419,0.1237283,0.141901,0.1578217,0.1698184,0.185328,0.2026682,0.2189956,0.2322483,0.2439141,0.2632432,0.276629,0.2914014
293,0.004389286,0.001812935,0.01139688,0.01711559,0.02637434,0.03869486,0.0479064,0.05836773,0.07049084,0.07111645,0.0717721,0.07116413,0.07239437,0.074821,0.07460928,0.07926941,0.08564329,0.09398222,0.09836912,0.1054292,0.1110196,0.1262984,0.1391153,0.1482987,0.1609769,0.1754651,0.1888947,0.1996565,0.2090206,0.2254634,0.2360592,0.2485094
294,0.004027367,0.001897812,0.0117116,0.01714516,0.02674484,0.03926086,0.04826403,0.05906439,0.07103872,0.07168198,0.07221508,0.07084703,0.07100248,0.07315302,0.07195854,0.07568693,0.08073807,0.08776999,0.09104729,0.09670401,0.1013026,0.113986,0.1244912,0.1312866,0.1416693,0.1535625,0.1650252,0.1738234,0.1811318,0.1952963,0.2040124,0.2142849
295,0.004211903,0.001960754,0.01158094,0.01747131,0.02733183,0.0397501,0.04910517,0.05995846,0.07228756,0.07264662,0.0733161,0.07109833,0.07073736,0.07194042,0.07063818,0.0738287,0.07775307,0.08365726,0.0860424,0.09065723,0.09470272,0.1049356,0.1133752,0.1182532,0.1268253,0.1372509,0.1466637,0.1531572,0.1587429,0.1713419,0.1783705,0.1866078
296,0.004322052,0.001874447,0.01207256,0.01785851,0.02819633,0.04064131,0.0504303,0.06120443,0.07408047,0.07441902,0.07429838,0.07184744,0.0713377,0.07235479,0.07079172,0.07352352,0.07664871,0.08179903,0.083395,0.08707666,0.0904398,0.09938669,0.1059594,0.1091113,0.1162882,0.1246686,0.132925,0.1383624,0.1425557,0.1532216,0.1589527,0.1662331
297,0.004304409,0.002160072,0.01199722,0.01846218,0.02841854,0.04134369,0.05138731,0.06213236,0.07520628,0.07568979,0.07574558,0.07356739,0.07246161,0.07354784,0.07163906,0.07423115,0.07726002,0.08144617,0.08245993,0.08556032,0.08845901,0.09588861,0.1012421,0.1034179,0.1091914,0.1165195,0.1231289,0.1271982,0.1305709,0.1399679,0.1445861,0.1508207
298,0.004225731,0.00222683,0.01219893,0.01870918,0.02888107,0.04177952,0.05160141,0.06275034,0.07627487,0.0767107,0.07676983,0.07459211,0.07398558,0.07511616,0.07399035,0.07596445,0.0788703,0.08275032,0.08286476,0.08578396,0.08801174,0.09450579,0.09875679,0.1000319,0.1045823,0.1108141,0.1162953,0.1196494,0.121624,0.1306491,0.1340094,0.1389933
299,0.004235744,0.002073765,0.01236534,0.01840067,0.02904892,0.041749,0.05158329,0.06284809,0.07614613,0.07698679,0.07712364,0.07518196,0.07510948,0.07679272,0.07548857,0.07836628,0.08093882,0.08454657,0.08408928,0.08664894,0.08853912,0.09367895,0.09724522,0.09751654,0.101264,0.1068611,0.1112366,0.1139998,0.1154895,0.1229897,0.12568,0.1299376
300,0.004564762,0.002015591,0.01202297,0.01783085,0.02831268,0.0407896,0.05051184,0.06147718,0.07470894,0.07521629,0.07535219,0.07471704,0.0752492,0.07717276,0.07647324,0.07952976,0.08176231,0.08548927,0.08481169,0.08645487,0.08829927,0.09303045,0.09554005,0.09542274,0.09822607,0.1029406,0.1068592,0.1085806,0.1095324,0.1166501,0.1184096,0.1220703
301,0.004640579,0.001598835,0.01114273,0.01685905,0.02691221,0.03862095,0.04815626,0.05861616,0.07119608,0.07200432,0.07227468,0.07183886,0.07344198,0.07590437,0.07613802,0.07897472,0.08159828,0.08542395,0.08438158,0.0858798,0.08720779,0.09142113,0.09323072,0.09243536,0.09456491,0.098876,0.1025319,0.1035018,0.1034989,0.109457,0.1110663,0.1143932
302,0.004502773,0.00130558,0.009989262,0.01511908,0.02468204,0.03573465,0.04486942,0.05501413,0.06686687,0.06714249,0.06806374,0.06821156,0.06983662,0.07236147,0.07254505,0.07597351,0.07856178,0.08183002,0.08067322,0.08202887,0.08317947,0.08651686,0.08815908,0.08672667,0.08866596,0.09236765,0.09513903,0.09618378,0.09556675,0.1013608,0.1025038,0.1051316
303,0.004317284,0.000809193,0.009037495,0.01351261,0.02240181,0.03391314,0.04220343,0.05188704,0.06288719,0.06331682,0.06411791,0.06360817,0.06490564,0.06733036,0.06674051,0.06975126,0.07185316,0.07477474,0.07347345,0.07475996,0.07544613,0.07882833,0.07981586,0.07820034,0.07951546,0.08293724,0.08556652,0.08597803,0.08511066,0.0907793,0.09186411,0.0937295
304,0.004081726,0.000610352,0.008392334,0.01256657,0.02123928,0.03213692,0.04069042,0.04972935,0.06042957,0.06065607,0.06118917,0.0597682,0.05983448,0.06163883,0.06025887,0.06307507,0.06426573,0.06680822,0.06545353,0.06608295,0.06712818,0.07003355,0.070539,0.06904459,0.07005405,0.07310343,0.07540131,0.07546854,0.07452822,0.0796895,0.08022165,0.08215094
305,0.004486084,0.00075388,0.008121014,0.01231289,0.02081299,0.03194714,0.03977633,0.04915428,0.05976295,0.06008673,0.05971909,0.05743742,0.05686331,0.05758381,0.05567694,0.05751896,0.05833721,0.06082487,0.05889177,0.05968523,0.06013823,0.06290627,0.06345558,0.06162262,0.06243896,0.06494379,0.06747532,0.06731701,0.06605673,0.07096481,0.0715723,0.07336283
306,0.004409313,0.000607491,0.008194923,0.01220512,0.02102804,0.03228521,0.04035187,0.04940271,0.06019783,0.06024551,0.06025219,0.05687904,0.05559349,0.05596161,0.05331182,0.05488873,0.05520296,0.05726719,0.05541134,0.05635643,0.05662823,0.05896473,0.05912209,0.05704355,0.05772972,0.06056261,0.0621686,0.06178761,0.06076765,0.06523657,0.06566811,0.06708097
307,0.004756451,0.000784874,0.00845623,0.01276684,0.02161074,0.0330596,0.04110622,0.05073023,0.06169987,0.0615406,0.06152105,0.05789375,0.05596304,0.05599737,0.05341578,0.05412006,0.05442572,0.05632782,0.05447626,0.0545764,0.05531597,0.05726528,0.05747128,0.05550957,0.05577374,0.05813408,0.06005716,0.05940914,0.05818367,0.06228399,0.06259346,0.06414318
308,0.004212856,0.000575542,0.008752346,0.01355267,0.02240372,0.03419924,0.04234457,0.0520277,0.06353521,0.06347561,0.06303596,0.05938387,0.05713367,0.05685759,0.05395699,0.0545001,0.05437231,0.05625772,0.05428648,0.05500698,0.05528975,0.05719471,0.0570116,0.05482912,0.05528975,0.057477,0.05905437,0.05822706,0.05723095,0.06117201,0.06116772,0.06215668
309,0.004446983,0.001101971,0.009438992,0.01451921,0.02381563,0.0356822,0.0441761,0.0544138,0.06605339,0.06583881,0.06551313,0.06158113,0.05914211,0.05887604,0.05559158,0.05625391,0.05602551,0.05760622,0.05541039,0.05602217,0.0561161,0.05797863,0.05778646,0.05546427,0.0555191,0.05782557,0.05950451,0.05818033,0.05700874,0.06105757,0.06115818,0.06206703
310,0.003874302,0.001243114,0.009624004,0.01521254,0.02491903,0.03700829,0.0462203,0.05642176,0.0686574,0.06844616,0.06793261,0.06351471,0.06078053,0.06035805,0.05733728,0.05765533,0.05712271,0.05862617,0.05647707,0.05692673,0.05700207,0.05884933,0.05878067,0.05610275,0.05648518,0.05832911,0.05999279,0.05872202,0.05701923,0.06133223,0.06128263,0.06199312
311,0.004518509,0.00181675,0.01062727,0.01619291,0.02636337,0.03884792,0.04807711,0.05890179,0.07154417,0.07097816,0.07048273,0.06596994,0.06320715,0.06243324,0.05905247,0.05962181,0.05881929,0.05995941,0.05792809,0.05836296,0.05857468,0.06002617,0.05981731,0.05746937,0.05751276,0.05933142,0.06056929,0.05966282,0.05815792,0.06187201,0.06190777,0.06239748
312,0.004053116,0.001917839,0.01096392,0.01710558,0.02767467,0.040205,0.0497117,0.06079769,0.07394743,0.07366371,0.07313061,0.06838274,0.06541634,0.06455421,0.06103086,0.06149101,0.06052637,0.06194639,0.05948353,0.06008959,0.06009769,0.06135798,0.06121492,0.05891466,0.05879259,0.06044912,0.06191826,0.06045866,0.05919456,0.06289721,0.06260252,0.06333494
313,0.004347324,0.002299786,0.01177406,0.01838779,0.02891827,0.04209757,0.05195332,0.06325912,0.07685471,0.07658815,0.07603979,0.07104778,0.06799889,0.06711864,0.06339264,0.06391764,0.06290627,0.0641818,0.06215572,0.06233835,0.06231308,0.06360388,0.06315804,0.06090307,0.06079483,0.06261444,0.06384706,0.06230831,0.06108141,0.06440926,0.06417799,0.0648613
314,0.004127026,0.002606392,0.01235723,0.01908922,0.03009176,0.04350233,0.05349064,0.06503534,0.0790925,0.07875586,0.0782342,0.07335711,0.07041025,0.06938219,0.06556559,0.06618834,0.06534147,0.06655407,0.06447792,0.06480503,0.06483269,0.06597996,0.06553984,0.0633831,0.06301832,0.06486845,0.06575632,0.06426907,0.06295919,0.06639099,0.06628084,0.06674957
315,0.004359722,0.002830029,0.01299191,0.0199542,0.03120947,0.04477882,0.05496693,0.06684875,0.08113861,0.08088923,0.0803771,0.07577467,0.07272863,0.07229137,0.06872797,0.06920719,0.06833363,0.0699029,0.06763887,0.06784534,0.06797171,0.0689435,0.06864309,0.06640625,0.06605291,0.06779242,0.06889534,0.06746387,0.06570673,0.06903696,0.06860065,0.06923962
316,0.004241467,0.003110886,0.01333094,0.0205431,0.03186369,0.04580784,0.05616808,0.06857395,0.08293819,0.08261728,0.08240461,0.07823372,0.07560158,0.07513952,0.07210159,0.07287598,0.07211399,0.07364225,0.07131433,0.07139349,0.07155275,0.07271051,0.07227659,0.06982708,0.06987715,0.07114887,0.07249165,0.07066727,0.06934786,0.07236671,0.07219934,0.07254744
317,0.004098892,0.003306389,0.01359224,0.02105331,0.0325346,0.04681635,0.05740023,0.06959915,0.08435488,0.08436012,0.08393288,0.08041477,0.07828426,0.07836294,0.07564592,0.07662201,0.07636023,0.07801533,0.07590771,0.07595968,0.07607841,0.07719755,0.07660389,0.07447338,0.07420921,0.07527685,0.07629728,0.07464504,0.07334185,0.07624912,0.07584095,0.07626963
