Wavelength (nm),H2O,prot2uM,mef_1,mef_1-2,mef_2,mef_2-2,mef_3,mef_3-2,mef_4,mef_4-2,mef_5,mef_5-2,mef_6,mef_6-2,mef_7,mef_7-2,mef_8,mef_8-2,mef_9,mef_9-2,mef_10,mef_10-2,mef_12,mef_12-2,mef_14,mef_14-2,mef_16,mef_16,mef_18,mef_18-2,mef_20,mef_20-2,mef_24,mef_24,mef_28,mef_28-2,mef_32,mef_32-2,mef_40,mef_40-2
539,-0.001077538,-0.000774852,0.003862512,0.000929861,-0.000181112,0.004328432,-0.000656955,0.004456615,-0.000852365,0.003405753,-0.000726012,0.004899925,-0.00086337,0.005536374,0.004769909,0.00381485,0.003191869,0.004881206,6.39E-05,2.88E-05,0.003301876,0.000729276,0.000896294,0.002719196,0.006164278,0.005225617,0.000763323,0.000763323,0.001113332,0.003426338,0.000870978,0.00810003,0.001487987,0.001487987,0.001796625,0.004134268,0.003874265,0.003492353,0.003395526,0.006704543
540,-0.001237965,-0.001065763,0.004725734,0.000285409,-0.00054523,0.00419864,-0.000804722,0.004177809,-0.00092945,0.003093753,-0.000964165,0.004431796,-0.000636328,0.00513901,0.004095723,0.001053048,0.002129545,0.005299898,-0.000267216,-0.000213662,0.003281949,0.004327961,0.000412948,0.002991619,0.005718313,0.003863583,0.000889991,0.000889991,0.000728576,0.003252398,0.000837753,0.007643748,0.001135028,0.001135028,0.001551058,0.002573036,0.002439186,0.003839033,0.003464929,0.006522847
541,-0.001275907,-0.000919789,0.003799078,0.001447182,-0.000112227,0.004223497,-0.000948358,0.005025107,-0.000843632,0.003512421,-0.00076834,0.004896678,-0.000589541,0.005190171,0.00379127,0.001926689,0.003760092,0.005516684,-0.000162533,-0.000219302,0.0029587,0.001958385,0.00055268,0.002497371,0.005838799,0.003278219,0.000995161,0.000995161,0.000519169,0.00363449,0.000922208,0.007335956,0.000981306,0.000981306,0.001260766,0.003614443,0.002480553,0.004283856,0.003764374,0.007203631
542,-0.00108358,-0.001155925,0.003859221,0.001708439,-0.000306071,0.004244592,-0.000791596,0.004456013,-0.000992369,0.003929377,-0.000910335,0.004539188,-0.000881092,0.005239503,0.004766219,0.001820358,0.000856972,0.005459588,-0.000355062,-0.000305864,0.003901559,0.002583374,0.000372996,0.00215803,0.006202167,0.003626085,0.000849657,0.000849657,0.000780205,0.002243653,0.000902416,0.007810284,0.001418198,0.001418198,0.001818538,0.003281975,0.002304545,0.002349542,0.003520485,0.006903173
543,-0.001112344,-0.000861613,0.002372498,0.000730495,-2.01E-05,0.004327987,-0.000524702,0.004285948,-0.001220412,0.00315153,-0.000918704,0.004844532,-0.000870345,0.004886075,0.003752938,-1.97E-06,0.002616368,0.005385672,-0.00026199,-0.000373736,0.001929627,0.002915959,0.000469385,0.001885635,0.005590517,0.003832191,0.001041839,0.001041839,0.000538503,0.002408548,0.001036156,0.008319142,0.000949266,0.000949266,0.001872766,0.003446272,0.00382467,0.002711069,0.003410867,0.006940311
544,-0.00081237,-0.000448631,0.004274262,0.002342905,0.000301262,0.004392571,-0.000103842,0.004874295,-0.000630952,0.003834593,-0.000534423,0.00539495,-0.000259766,0.00548457,0.004590591,0.001712727,0.003427643,0.006538325,0.000565174,0.000214674,0.004614529,0.001263882,0.000806008,0.003654251,0.006414675,0.00591993,0.001197763,0.001197763,0.001207757,0.003954193,0.001274137,0.008532082,0.001800524,0.001800524,0.002110503,0.004054777,0.005324216,0.005519201,0.003800227,0.007409256
545,-0.000593108,-0.000819243,0.004045946,0.001258664,-1.14E-05,0.005003294,-0.000451941,0.004708148,-0.00069531,0.003768239,-0.000338663,0.004619003,-0.000613943,0.005931975,0.003515213,0.002950438,0.003536795,0.005021258,0.000259818,-6.68E-05,0.00322006,0.002257366,0.000825381,0.001673824,0.006601319,0.00407764,0.001007718,0.001007718,0.001008263,0.001983583,0.001284106,0.008074555,0.001417159,0.001417159,0.001815289,0.002844117,0.003694872,0.004088798,0.00367242,0.007094816
546,-0.001148852,-0.001055743,0.004354551,0.001136664,3.86E-05,0.004434516,-0.000569222,0.004783938,-0.001345124,0.003410971,-0.000647081,0.00466199,-0.0005519,0.005561124,0.004854767,0.000155447,0.002345248,0.00557738,-0.00013852,-0.000205175,0.003239932,0.00069658,0.000915256,0.003527766,0.0061344,0.003581033,0.001066412,0.001066412,0.00069728,0.003906234,0.001132926,0.007842282,0.00111328,0.00111328,0.001825972,0.002887215,0.005619204,0.001694483,0.003633707,0.006733934
547,-0.001331447,-0.001232286,0.003577327,0.001519547,3.50E-05,0.003965269,-0.000811543,0.004256852,-0.000932963,0.003232682,-0.001106147,0.005091942,-0.000985086,0.005908121,0.003975693,0.00081633,0.002400973,0.005955094,-0.000331576,-0.00058344,0.001222294,0.000880004,0.000237595,0.003122771,0.006377529,0.00429217,0.000794364,0.000794364,0.000587776,0.002327004,0.001070279,0.008710579,0.001270268,0.001270268,0.001757767,0.004614529,0.004158102,0.004438412,0.0035137,0.006821674
548,-0.001201774,-0.001098917,0.003648168,0.000259818,-7.44E-05,0.004255676,-0.00067696,0.004718485,-0.000882642,0.003559684,-0.001059772,0.00447793,-0.000575995,0.004554333,0.005427451,0.002073386,0.003143213,0.005158918,-0.000194205,-0.000140693,0.002172208,0.002642099,0.000165624,0.003577797,0.005709893,0.003559788,0.000738429,0.000738429,0.000866854,0.003926739,0.000974171,0.008512599,0.001467934,0.001467934,0.001707997,0.00364903,0.005154256,0.002330569,0.003668504,0.006665243
549,-0.001243953,-0.001036221,0.003143004,-0.001139196,5.00E-05,0.004807337,-0.000330386,0.00473047,-0.000927074,0.003753486,-0.000653595,0.004578086,-0.000827097,0.005581838,0.006037165,0.002082697,0.001594263,0.005583621,-9.56E-05,0.000109978,0.003742755,0.003530558,0.000457257,0.002644287,0.006032126,0.003395474,0.000802066,0.000802066,0.000873209,0.001305578,0.001093764,0.008116092,0.001385087,0.001385087,0.001853944,0.0049747,0.004955298,0.005733342,0.00397679,0.006696025
550,-0.001388476,-0.000772785,0.004781765,0.000973912,0.000500897,0.004721337,-0.000262508,0.005219696,-0.000501432,0.002651006,-0.000952284,0.005361298,-0.000545541,0.005664783,0.004494669,0.002634494,0.00311083,0.006286228,-0.000236689,4.01E-05,0.001374777,0.003765889,0.00052811,0.003389317,0.006455765,0.003611728,0.001127813,0.001127813,0.0009385,0.002508618,0.001109179,0.008256373,0.001607851,0.001607851,0.001879318,0.003481968,0.003136277,0.004730941,0.004204468,0.007065136
551,-0.001489458,-0.001143843,0.002898994,-0.000231359,-0.000152079,0.004439276,-0.000627798,0.004472542,-0.001197438,0.003546086,-0.000544093,0.004579054,-0.000449976,0.005406876,0.003579363,0.00266507,0.001817758,0.005721355,-0.000479144,-0.000329766,0.003839686,0.001905655,0.000200507,0.001542693,0.005818283,0.003770981,0.000971032,0.000971032,0.000663265,0.002165912,0.000792756,0.008186411,0.001253419,0.001253419,0.001362079,0.003475444,0.003574221,0.003422085,0.003465346,0.00701507
552,-0.000899537,-0.000802965,0.003415667,0.000960499,0.000453189,0.004727121,-0.000475989,0.005073268,-0.000752629,0.003547078,-0.000525374,0.005525729,-0.000709679,0.005400664,0.003316666,0.000935153,0.00163334,0.005300999,7.16E-05,-0.000166363,0.002450718,0.003359603,0.000723986,0.001955941,0.006183367,0.00491291,0.001028709,0.001028709,0.000921274,0.00366391,0.001234209,0.00852366,0.001448091,0.001448091,0.001967435,0.003721789,0.002853888,0.003185038,0.003856609,0.007047061
553,-0.00097429,-0.000833969,0.003204361,0.000873183,0.000445778,0.004748894,-0.000609342,0.004210402,-0.000787358,0.003746932,-0.000768444,0.005298117,-0.00083645,0.004968259,0.002687835,0.004492524,0.001663872,0.00623914,-1.71E-06,1.15E-05,0.005014554,0.003225745,0.000848361,0.001333983,0.006293162,0.004884609,0.001041346,0.001041346,0.001074742,0.001484714,0.001203448,0.008236349,0.001001517,0.001001517,0.002091593,0.004680201,0.002968709,0.004312144,0.003999727,0.007302733
554,-0.000885639,-0.000939214,0.004736856,0.0019406,-8.04E-05,0.004762372,-0.000522996,0.004523441,-0.000823273,0.003825427,-0.000551694,0.004997402,-0.001013236,0.005110906,0.003961351,0.003316039,0.001900429,0.004302575,-0.000344768,-0.000362718,0.003743877,9.30E-05,0.00068175,0.00325425,0.006134741,0.003584687,0.000932922,0.000932922,0.001070979,0.002766893,0.001281796,0.007960802,0.001261208,0.001261208,0.001869438,0.005304746,0.003710249,0.004550802,0.003852431,0.007139049
555,-0.001041385,-0.000771338,0.003653676,0.001120469,0.000384292,0.004887882,-0.00047842,0.004718903,-0.000516997,0.004180475,-0.000940195,0.005011386,-0.000323454,0.005723716,0.00373359,0.002590379,0.002458919,0.004902673,-0.000326869,-0.000171901,0.00199193,0.001751607,0.000832047,0.003129707,0.006319663,0.003583774,0.000802818,0.000802818,0.000948669,0.001033042,0.001000505,0.007834322,0.001317677,0.001317677,0.001916861,0.005671444,0.003030353,0.005026103,0.003811612,0.007325347
556,-0.001227433,-0.001093443,0.004572854,0.000653335,-0.000195706,0.004064419,-0.000819656,0.004487058,-0.000920977,0.003339438,-0.00092542,0.004412601,-0.000766221,0.004823879,0.004170308,0.002512758,0.001755895,0.003745052,-0.000782242,-0.000264629,0.00278797,0.001099837,0.00026505,0.002256325,0.005919326,0.002859751,0.000688647,0.000688647,0.000553354,0.003826707,0.001027386,0.008199733,0.000973756,0.000973756,0.001634717,0.005199942,0.003616061,0.004006964,0.003561093,0.006230343
557,-0.000920667,-0.000736659,0.002987292,0.001287767,-1.06E-05,0.004696425,-0.000360752,0.00513131,-0.000495072,0.003973602,-0.000784619,0.005091497,-0.000662848,0.005461528,0.003381438,-0.000141366,0.001064129,0.005977664,0.000115726,-0.000153114,0.000741411,-0.000258938,0.000864027,0.004437785,0.00597441,0.003032412,0.001124725,0.001124725,0.001141491,0.001693522,0.001149511,0.008340226,0.001043318,0.001043318,0.001823659,0.005468631,0.003781425,0.004408626,0.003971486,0.00715668
558,-0.000997896,-0.001088589,0.003632663,0.001864005,-0.000367011,0.004142762,-0.000709421,0.004336563,-0.000842599,0.004024599,-0.000819863,0.004323203,-0.000932188,0.005727677,0.003090051,0.000434791,0.002751654,0.005426114,-0.000381702,-0.000268665,0.004282758,0.001026997,0.00072798,0.003570045,0.005920743,0.003992517,0.000738403,0.000738403,0.000867295,0.005244271,0.000856479,0.007990726,0.001173623,0.001173623,0.001730867,0.003515814,0.00288474,0.005131257,0.003758839,0.007127602
559,-0.001112757,-0.001046653,0.002792477,0.001446065,0.000127585,0.004286314,-0.000524082,0.005088171,-0.001011894,0.003369359,-0.001096645,0.004935949,-0.000466422,0.005117846,0.003976738,0.000663394,0.001545031,0.004450286,-0.000407306,-0.00037177,0.004295124,0.002134825,0.000739155,0.00286934,0.006070318,0.004281974,0.000914219,0.000914219,0.000927682,0.00360656,0.000991243,0.008389732,0.001177958,0.001177958,0.001732114,0.003749805,0.002952732,0.003496059,0.003668635,0.007187235
560,-0.001270745,-0.001058945,0.004370371,0.002229863,0.000201724,0.003994737,-0.000341457,0.004486195,-0.000347303,0.0034003,-0.000398565,0.004685095,-0.000669258,0.00560604,0.004729999,0.002022097,0.001211884,0.005116092,-2.39E-05,0.000338695,0.002535072,0.002427654,0.000834511,0.002587645,0.006029265,0.005652168,0.000826912,0.000826912,0.000964261,0.002234521,0.001337956,0.008020311,0.001357249,0.001357249,0.001776169,0.002224815,0.003224154,0.003565373,0.004197228,0.007008994
561,-0.000876804,-0.000762087,0.003864471,0.000640321,0.000634722,0.004957026,9.10E-05,0.00486385,0.000107803,0.003963989,-0.000571652,0.005371965,-0.00040472,0.005643357,0.002768092,0.003618306,0.00372064,0.00633319,0.00040476,0.000569373,0.00088942,0.003486352,0.000997444,0.003129759,0.006335238,0.003599226,0.0010442,0.0010442,0.00134102,0.002668847,0.001581298,0.00828798,0.001484298,0.001484298,0.002286901,0.003859482,0.00445039,0.004675492,0.004263701,0.007821618
562,-0.000931671,-0.001131244,0.003063043,0.000364109,1.92E-05,0.004355702,-0.000799709,0.003781634,-0.000967833,0.0036684,-0.000846836,0.004627035,-0.000851641,0.004054385,0.003273446,7.24E-05,0.000417327,0.003615565,-0.000769116,-0.000257282,0.004035155,0.001197088,0.000354083,0.001466038,0.005974778,0.004180292,0.000711074,0.000711074,0.000537907,0.003003114,0.000835444,0.007640192,0.000955155,0.000955155,0.001451779,0.003772208,0.004167929,0.00275405,0.003863347,0.007024699
563,-0.001207815,-0.00070849,0.002787422,0.001985143,0.000111842,0.004595823,-0.000476403,0.004321896,-0.000804773,0.00368717,-0.000951302,0.004777499,-0.001060392,0.005780506,0.003813701,0.00088195,0.002156079,0.005359673,-6.67E-05,-0.000160101,0.003266743,0.003515552,0.000426448,0.002330855,0.006425289,0.0039747,0.000527799,0.000527799,0.001044563,0.002325052,0.001016799,0.008016224,0.001214688,0.001214688,0.001648333,0.006477389,0.001813807,0.002974912,0.00418105,0.007270144
564,-0.000519945,-0.000424581,0.003024123,0.000113499,0.000165857,0.004575496,0.000208846,0.004403972,-0.000530752,0.003730797,-0.000532148,0.005196379,-0.000345233,0.005936095,0.003841958,0.001007978,0.001740821,0.005853204,0.000164096,0.000294553,0.004021124,0.001642902,0.000738248,0.002272641,0.006706724,0.00379362,0.001064803,0.001064803,0.000851862,0.003111169,0.001404226,0.008437344,0.001609176,0.001609176,0.001932461,0.002322788,0.003200788,0.002881613,0.004274183,0.007480173
565,-0.000956933,-0.000715933,0.004360461,0.001033665,0.00030292,0.004651053,-0.000483436,0.004322758,-0.000838775,0.003514926,-0.000621336,0.004855919,-0.000856963,0.004441943,0.004058174,0.000212964,0.002131183,0.004628709,-0.000244657,-0.000237051,0.003591708,-0.000673031,0.000397376,0.002605795,0.006193554,0.004120914,0.000900133,0.000900133,0.000759511,0.002568141,0.001238544,0.008113798,0.001454896,0.001454896,0.001664651,0.004170961,0.003773592,0.003703435,0.004049421,0.007694862
566,-0.000731749,-0.000760381,0.004554621,0.002213393,0.000442358,0.004578243,-0.000282221,0.004845003,-0.000629246,0.004062328,-0.000721412,0.005258105,-0.000246209,0.005758104,0.003274672,0.000539747,0.0017501,0.004927388,-0.000134276,2.34E-05,0.00202579,0.003164751,0.000718645,0.003461928,0.006336604,0.003928724,0.001304721,0.001304721,0.001217517,0.00127019,0.001211625,0.0088766,0.001940418,0.001940418,0.00153929,0.002481386,0.003008509,0.004286261,0.004537487,0.007502374
567,-0.000747668,-0.001044278,0.003776073,0.002097029,0.000419218,0.004770067,-0.000227375,0.005578272,-0.000584888,0.004020236,-0.000533079,0.004613195,-0.000491503,0.005231433,0.004305111,0.001029228,0.00315698,0.004990228,-0.000271873,2.69E-05,0.003236229,0.001723018,0.000725076,0.003620577,0.005755376,0.004522054,0.001309187,0.001309187,0.001251914,0.001307369,0.000904257,0.008867697,0.001402434,0.001402434,0.002105899,0.003528966,0.004466788,0.003258345,0.003626189,0.007170023
568,-0.000720016,-0.001072218,0.003859273,0.000646984,-0.000159791,0.003913025,-0.000546006,0.004533799,-0.000983019,0.003628251,-0.000788185,0.00504865,-0.00033975,0.004713329,0.002490446,0.000746156,0.003509785,0.002305299,7.22E-05,0.000381623,0.000639699,0.00131129,0.000879745,0.003960593,0.005476469,0.003242123,0.001019576,0.001019576,0.001254068,0.003128559,0.001157038,0.007351331,0.001502974,0.001502974,0.001997496,0.003748081,0.00389623,0.00410986,0.004047121,0.006440001
569,-0.000921546,-0.000763999,0.002500391,0.001495857,0.000327607,0.00447113,-0.000249159,0.004452456,-0.000157462,0.003968064,-0.000721929,0.004497441,-0.000434408,0.004475105,0.0032458,-0.000357442,0.001467077,0.003363229,-0.00012527,-0.000241708,9.78E-05,0.000958761,0.000597963,0.002633609,0.006322736,0.002741676,0.000991113,0.000991113,0.001142244,0.003511377,0.00120241,0.007219686,0.001164487,0.001164487,0.001766318,0.004880421,0.003189392,0.004104999,0.00449323,0.008411136
570,-0.001106096,-0.001592017,0.002539003,-0.00014649,0.00040831,0.004337138,-0.000219199,0.003955055,-0.000853656,0.003682158,-0.000818261,0.004399709,-0.000811853,0.005062662,0.003618776,-0.000342543,0.003214088,0.003143734,-0.000450648,-0.000180802,0.000622952,0.001379607,0.000809717,0.002206056,0.005492827,0.00280592,0.000836923,0.000836923,0.000837545,0.002136256,0.001291558,0.008254896,0.000608332,0.000608332,0.000616394,0.003706202,0.004971296,0.00522525,0.004484442,0.007949386
571,-0.001023205,-0.001550181,0.001751321,0.001934853,0.000143613,0.004573403,-0.00034544,0.003858855,-0.000869209,0.003644775,-0.000973773,0.004341792,-0.000954763,0.00456498,0.002008834,-0.000499415,0.002121298,0.003376194,-0.000519945,-0.000537733,0.001793636,0.001922555,-2.29E-05,0.001590002,0.005984934,0.002648662,0.000521164,0.000521164,0.000798669,0.003520067,0.000980061,0.007741264,0.001145254,0.001145254,0.000369757,0.002533666,0.002875151,0.004454365,0.004386295,0.006362189
572,-0.001239152,-0.00169388,0.002321929,0.001718834,0.000274271,0.004022483,-0.000100944,0.004226713,-0.000703011,0.003641512,-0.000723738,0.004636087,-0.000628367,0.004879426,0.00094361,-0.000231359,0.002248415,0.003580851,-0.000261318,-0.00018903,0.003406405,0.000914296,0.000376131,0.002598556,0.006342751,0.003146081,0.000918343,0.000918343,0.000634566,0.003930082,0.001032368,0.006677098,0.001388748,0.001388748,7.67E-05,0.004993815,0.001916523,0.002956198,0.004788204,0.00763134
573,-0.000781777,-0.001077073,0.003003192,0.001524353,0.00075697,0.004427978,-0.00010084,0.004506648,-0.000621595,0.003521685,-0.00069562,0.004486796,-0.00053582,0.005256507,0.00312371,0.000725646,0.00340904,0.002645537,-0.000317453,-0.000213714,0.001911219,0.000275488,0.000655461,0.002481958,0.006134058,0.003476827,0.000930743,0.000930743,0.000854508,0.001527184,0.000971499,0.009481416,0.001302774,0.001302774,0.001384489,0.003232969,0.002112714,0.004667537,0.003986743,0.007759263
574,-0.000992472,-0.000814385,0.002375153,0.001359041,0.000854819,0.004596425,0.000102909,0.004605686,-0.000279841,0.00389691,-0.000680526,0.0052236,-4.60E-05,0.005461082,0.003104495,0.001751035,0.001600498,0.001905447,-0.000267216,0.000321286,0.001477934,0.001300281,0.001109283,0.004735285,0.006232339,0.004070768,0.001222657,0.001222657,0.001423158,0.004970223,0.001509858,0.007470534,0.001781861,0.001781861,0.001992477,0.002918722,0.003015469,0.005939244,0.005705775,0.007640798
575,-0.001301458,-0.001113532,0.00225682,0.001554617,0.000657328,0.004396755,-0.000460785,0.004645611,-0.000779038,0.003798085,-0.000603087,0.005282473,-0.000683576,0.005162481,0.001762887,0.000859954,0.001108089,0.00397052,-0.000587007,8.62E-05,0.001515651,0.001924297,0.000634411,0.001528691,0.006029999,0.002618608,0.001005124,0.001005124,0.000891132,0.001576933,0.00084032,0.006787518,0.001306798,0.001306798,0.001266478,0.003627729,0.003104886,0.003334873,0.003851412,0.008126616
576,-0.000750407,-0.00105156,0.00269208,0.00132892,0.000402351,0.003959235,-0.000195602,0.005080235,-0.00078586,0.003826341,-0.000686522,0.004926759,-0.000800226,0.004431665,0.001767072,0.000561519,0.003500547,0.002810662,0.000309784,-0.000160049,0.001769775,0.001060262,0.000471173,0.003331821,0.005985984,0.001242205,0.000897409,0.000897409,0.001330192,0.003985933,0.001271359,0.006312939,0.001388021,0.001388021,0.001583247,0.004461688,0.002721697,0.003589333,0.004779017,0.007557343
577,-0.000981108,-0.00100771,0.003436018,0.002047403,0.000485193,0.004569662,1.12E-05,0.005139508,-0.000632968,0.004372489,-0.000865282,0.004160402,-0.000732007,0.005209636,0.001844143,0.001749268,0.000919951,0.00240735,-0.000169261,-0.0002965,0.002694216,0.00327342,0.000477781,0.00064001,0.00632904,0.003071281,0.00132757,0.00132757,0.001007407,0.003090182,0.001572361,0.007217712,0.001125192,0.001125192,0.00143804,0.002948301,0.002213029,0.004548604,0.004517948,0.00754283
578,-0.001186698,-0.00146753,0.003037652,0.000312841,-0.000145144,0.003750379,-0.000484212,0.003976163,-0.001003474,0.003599382,-0.000910438,0.004361141,-0.000764774,0.004454548,0.002907073,0.001610215,0.00193943,0.001183824,-0.000250452,-8.85E-06,0.00210746,-0.000686419,0.000208898,0.001083098,0.004648568,0.002455612,0.000988804,0.000988804,0.000544075,0.004062172,0.00089881,0.008414751,0.000826937,0.000826937,0.001022637,0.004668008,0.001171832,0.002012553,0.004330863,0.007385269
579,-0.001433423,-0.001231253,0.001332477,0.000279943,9.77E-05,0.003899156,-0.000202278,0.004495271,-0.000874634,0.00323349,-0.000949029,0.004417492,-0.000721515,0.004524147,3.13E-05,0.003322378,0.001854048,0.00320603,-0.00027953,-0.000474748,0.002377313,0.002631551,0.000507765,0.002019132,0.006207471,0.003321387,0.000595967,0.000595967,0.000343669,0.00278599,0.001013738,0.007659266,0.00084875,0.00084875,0.001334139,0.004873457,0.003128533,0.003497938,0.004239834,0.007507931
580,-0.00122542,-0.001307962,0.000490972,0.00275293,3.29E-06,0.004557995,-0.000124908,0.004254421,-0.000415271,0.003390204,-0.001025168,0.00515808,-0.000825392,0.004091725,0.002275971,0.001724084,0.002126423,0.003520668,-0.000279427,-0.000358631,0.002491253,0.004531601,0.000470059,0.000755025,0.005815397,0.004035051,0.000795557,0.000795557,0.000464306,0.002741364,0.001093738,0.006187331,0.001211443,0.001211443,0.001323779,0.005634361,0.002869731,0.004332589,0.004539188,0.007402095
581,-0.001160986,-0.000917206,0.002481412,0.00141664,0.000433858,0.004285346,-0.000135155,0.004715135,-0.000533027,0.00386024,-0.000887757,0.004536179,-0.000664915,0.004885316,0.001583351,0.003631566,0.000746468,0.00310074,-0.00037684,-0.000292982,0.002699868,0.001365299,0.000757385,0.000313411,0.006092631,0.000965947,0.001189275,0.001189275,0.000274763,0.001895619,0.00136574,0.007356597,0.001003152,0.001003152,0.001705762,0.004909428,0.001742796,0.003008066,0.004748083,0.007392642
582,-0.00128396,-0.001037099,0.002214668,8.78E-05,0.000216746,0.004417518,-0.000336025,0.004972212,-0.000744515,0.00315831,-0.00091018,0.004416681,-0.000877476,0.004983524,0.002886251,0.000883273,0.003697952,0.002949943,-0.00047299,-0.000339336,0.001734298,0.002099214,0.000606906,0.003352481,0.006062916,0.002197184,0.001315574,0.001315574,0.000207914,0.004001922,0.000877151,0.006508867,0.00104734,0.00104734,0.001455961,0.003820779,0.001846067,0.00240191,0.004528777,0.007615981
583,-0.000953988,-0.00103746,0.002957241,0.000930328,0.000403854,0.003815529,-0.000272494,0.004386059,-0.000364942,0.003660177,-0.001143378,0.004551508,-0.000859908,0.004399134,0.001615178,0.001296724,0.001265569,0.003029024,-9.32E-07,-0.000593574,0.001150809,0.001866449,0.000168214,0.00277226,0.005757317,0.002739853,0.000877385,0.000877385,7.39E-05,0.003911928,0.000639595,0.00650582,0.001218711,0.001218711,0.001252563,0.004449527,0.002320602,0.001762523,0.004674733,0.0076878
584,-0.001183394,-0.000920203,0.002461053,0.003251642,0.000253239,0.003942986,-0.000546626,0.004551927,-0.000997173,0.003591239,-0.000636018,0.004510493,-0.000367477,0.00447215,0.003227675,0.002107408,0.002651189,0.000829998,-0.00029919,-8.89E-05,0.001712727,0.001458584,0.000447747,0.002226246,0.006092868,0.003175102,0.000852407,0.000852407,0.000217315,0.001473311,0.000981358,0.006372801,0.000894504,0.000894504,0.001416406,0.002268451,0.001195712,0.005486536,0.004731465,0.007578311
585,-0.001068965,-0.000688383,0.002167942,0.000919874,-0.000162947,0.004140384,-0.000272545,0.004356774,-0.000697584,0.003842454,-0.001015199,0.004247415,-0.000600553,0.004312222,0.000818197,0.003804535,0.001304487,0.001953237,-0.000237103,-0.000414495,0.002910903,0.000138201,0.000370819,0.001646618,0.005587581,0.001306824,0.000884881,0.000884881,0.00054506,0.003444707,0.001151042,0.006709537,0.001087666,0.001087666,0.001581922,0.003435288,0.002377912,0.004892123,0.004867018,0.007943111
586,-0.001172448,-0.001059359,0.002686949,0.001595354,0.000142241,0.003890954,-0.000178162,0.004431535,-0.001167904,0.003518345,-0.00095435,0.004134608,-0.000918963,0.004664737,2.65E-05,-0.001757152,0.001593951,0.002508905,-0.000449407,-0.000425357,0.001438118,0.00168874,0.00030064,0.001666782,0.005646084,0.002433303,0.000643017,0.000643017,0.000559082,0.002711147,0.000918317,0.007090422,0.001062001,0.001062001,0.001256249,0.003610528,0.003575813,0.002552569,0.00455504,0.006788254
587,-0.001590005,-0.001300374,0.001350212,-0.002138808,1.15E-05,0.003101523,-0.000607378,0.004111376,-0.001011687,0.003803909,-0.001250096,0.004806552,-0.001333253,0.004784906,0.002111648,3.40E-05,0.002485421,0.002553663,-0.000893492,-0.000783896,0.001657999,0.000426033,0.000140713,0.001519885,0.005413585,0.002618139,0.000438808,0.000438808,0.000406678,0.002476621,0.000830646,0.00795711,0.000595734,0.000595734,0.000995264,0.00187313,0.004321713,0.003325221,0.004382059,0.008001537
588,-0.000992937,-0.001158197,0.001053152,0.001697914,0.000423364,0.002847426,3.97E-05,0.004469743,-0.000764413,0.003280697,-0.000837018,0.004469482,-0.000701926,0.004501574,0.001616191,0.000748049,0.001700565,0.00389657,-0.000206521,-9.68E-05,0.002120284,0.000780049,0.000578937,0.001102068,0.006082918,0.00216906,0.000729639,0.000729639,0.000659117,0.002189977,0.000920548,0.005909197,0.001349277,0.001349277,0.001345356,0.001942446,0.002717008,0.004469926,0.004453869,0.007852666
589,-0.001081979,-0.000989166,0.002531895,0.001175907,0.000252643,0.003578997,0.000223402,0.003917048,-0.00072932,0.003624049,-0.000369598,0.004402142,-0.000550091,0.003714844,0.002797505,0.001757507,0.000369084,0.004581879,0.000117616,-0.000227116,0.001745005,7.04E-05,0.000325068,0.003885913,0.005762117,0.002710939,0.000485633,0.000485633,0.000820454,0.003833758,0.000428832,0.006177564,0.001243269,0.001243269,0.001498065,0.002014763,0.003309649,0.004443277,0.004810137,0.00751125
590,-0.001572827,-0.001127939,0.001700746,0.00178576,-5.46E-05,0.003930578,-0.000457009,0.00431217,-0.001055898,0.003426756,-0.000756557,0.003652136,-0.00063395,0.003661377,0.002896284,0.001908151,0.002701509,0.001716001,-0.000266078,-0.000259248,0.002438431,0.000431138,0.000408569,0.002022825,0.005819254,0.001726943,-0.000122423,-0.000122423,0.000566703,0.001085486,0.000264273,0.005400533,0.001065789,0.001065789,0.001184785,0.002426301,0.001836994,0.002756838,0.004303333,0.00741505
591,-0.001360349,-0.000910438,0.002867516,0.000763686,-0.000366287,0.003857184,-0.000385271,0.004189257,-0.000959361,0.003226266,-0.001163412,0.004442021,-0.000810509,0.004649536,0.002138467,0.00125303,0.002203923,0.001987016,-0.000368563,-0.000307054,0.002109879,0.003707012,0.000539021,0.001458766,0.005823058,0.001809076,0.00048369,0.00048369,0.000541484,0.001994661,0.000547341,0.007402279,0.001079335,0.001079335,0.000892014,0.003469286,0.002554496,0.003688554,0.004423899,0.007381373
592,-0.001194804,-0.000749063,0.001297918,-0.000128738,-0.000289205,0.003823155,-0.00081671,0.003823468,-0.000836501,0.003883667,-0.000829319,0.003621439,-0.000474179,0.004303333,0.001053386,0.001164357,-0.000320867,0.003451804,-0.000407202,-0.000376581,0.002330803,0.002137869,0.000156224,0.002156963,0.006287016,0.002643401,0.000450183,0.000450183,0.000713693,0.003122172,0.000894815,0.007335693,0.001193221,0.001193221,0.001230834,0.002609623,0.002004569,0.004551272,0.004551089,0.007076818
