Wavelength (nm),H2O,prot_20uM,vel_1-1,vel_1-2,vel_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3,vel_36-1,vel_36-2,vel_36-3,vel_40-1,vel_40-2,vel_40-3
391,-0.000460785,0.001587559,0.001785292,0.001643967,0.001763251,0.001289584,0.002005817,0.002186335,0.002649652,0.001742458,0.003009761,0.003316118,0.003054492,0.002965086,0.006225196,0.005963676,0.006136054,0.003792602,0.003647986,0.003875518,0.004030034,0.004416707,0.004418537,0.004156352,0.004484024,0.004502071,0.004981272,0.004754704,0.004322105,0.005611967,0.004815608,0.004950061,0.005596784,0.006216872,0.005885555,0.006355701,0.006980004,0.006654413,0.007113524,0.007483122,0.006376084,0.006730622,0.00646638,0.006795038,0.006905619,0.006526237,0.006919401,0.008365506,0.007735862,0.008121129,0.008193877,0.007686588,0.008018966,0.008311279,0.007767511,0.008041855,0.008953966,0.010238464,0.009352244,0.009853645,0.010135299,0.009222265
392,-7.52E-05,0.000908123,0.00049631,0.000831684,0.001046873,0.002168098,0.001520638,0.002472534,0.002630145,0.002203532,0.002335436,0.004167459,0.0035571,0.0026521,0.005779614,0.005839586,0.005748136,0.00321766,0.002860402,0.003268203,0.004617616,0.004261557,0.004200783,0.00387369,0.00458821,0.004417439,0.004541751,0.004675151,0.00460948,0.005345758,0.005014214,0.004780221,0.006342435,0.005137518,0.00530058,0.006770769,0.005930925,0.00592565,0.007430296,0.00720242,0.006585182,0.007174523,0.006447515,0.007188577,0.00710934,0.007399909,0.006385252,0.008421587,0.007369972,0.006894546,0.00813015,0.007239953,0.007604232,0.008332388,0.007787277,0.008607511,0.009484168,0.009843715,0.00963262,0.009840512,0.009741199,0.009246856
393,0.000280876,0.001916445,0.001958853,0.002455716,0.001775597,0.002656345,0.002687939,0.003092085,0.0026234,0.003183447,0.003468947,0.003985411,0.003948446,0.002714273,0.006271127,0.006765116,0.006656805,0.004870499,0.004101916,0.004257636,0.005748163,0.004479499,0.005017199,0.005134034,0.004807311,0.004881154,0.005777227,0.005115253,0.005649388,0.006515778,0.005026391,0.005560652,0.007275172,0.006061052,0.007025436,0.007319555,0.006799219,0.007063821,0.007189787,0.007706271,0.007593431,0.008590877,0.007644196,0.00734138,0.007704058,0.008029724,0.007143917,0.008761686,0.008323575,0.008509775,0.009132822,0.008242206,0.007573306,0.009407686,0.009052359,0.00851112,0.009663058,0.010607257,0.010128859,0.0109242,0.010144811,0.010140598
394,4.60E-05,0.002053306,0.001413393,0.001413965,0.001674032,0.002636474,0.001869308,0.001957423,0.002764835,0.002535931,0.0027497,0.004746277,0.003588106,0.003496711,0.006612989,0.005628644,0.006157189,0.003917048,0.004178332,0.003814354,0.004677245,0.004186094,0.003467773,0.00455156,0.00477729,0.004399552,0.004503457,0.004216387,0.00534332,0.005835021,0.00512835,0.004895055,0.006449696,0.005444174,0.006277456,0.006218316,0.006117729,0.006452087,0.006651968,0.006506739,0.006499093,0.008067962,0.006901148,0.006524949,0.006558744,0.007269959,0.006750524,0.008282836,0.007847579,0.007673256,0.008317559,0.00758977,0.008595102,0.008052113,0.008154863,0.008359436,0.009512346,0.009636484,0.00970652,0.010369597,0.01005139,0.0099252
395,-0.001327369,0.000624482,0.001388203,0.000323125,0.000163786,0.001862601,0.000956789,0.001626273,0.002082593,0.002022227,0.002004673,0.002649938,0.002703046,0.00287846,0.005369868,0.005083378,0.004351989,0.002784843,0.00288659,0.002404071,0.004708855,0.002864102,0.003838798,0.003197789,0.003246348,0.003115288,0.003804379,0.003325639,0.003640468,0.004814404,0.004184709,0.003383447,0.00552468,0.004088093,0.00497072,0.005788035,0.005601923,0.004935557,0.005557742,0.005922475,0.005933313,0.006446254,0.006213695,0.005699821,0.006215191,0.006129779,0.005597885,0.007165444,0.00632946,0.006452823,0.006555879,0.005964175,0.007358809,0.007268801,0.007732753,0.006545368,0.008309538,0.008733689,0.009445833,0.009331297,0.008148903,0.008562653
396,-0.000976201,0.000320742,-6.67E-05,0.001263207,0.000841851,0.001199606,0.00205713,0.001605824,0.001500117,0.002531947,0.002031746,0.002805399,0.00283716,0.002417268,0.00474769,0.005426141,0.005436468,0.002981714,0.003141335,0.002582749,0.004129486,0.00424007,0.003742859,0.003633524,0.004213434,0.003454544,0.004444192,0.003356916,0.004199816,0.004752741,0.004442021,0.003704296,0.004866206,0.00499261,0.004845291,0.006276091,0.005372201,0.005778591,0.006153828,0.006083653,0.004691035,0.006789017,0.006028451,0.005500115,0.006012335,0.005867739,0.006366418,0.007294967,0.007294178,0.006580084,0.006238563,0.00708558,0.007989619,0.007682425,0.007045404,0.007305366,0.008854619,0.008616172,0.00881729,0.008879691,0.008670516,0.008707779
397,-0.0001232,0.001195141,0.001149225,0.000413751,0.000732802,0.001687129,0.000838583,0.001041553,0.001462948,0.001810194,0.002059523,0.002873978,0.001917043,0.002695675,0.004996433,0.004836915,0.004243912,0.003154503,0.003216748,0.002850214,0.004131158,0.003362681,0.003468086,0.003351881,0.00429,0.003863452,0.003700589,0.003568845,0.004488784,0.004335988,0.004573273,0.005283312,0.005074945,0.004630776,0.005377154,0.00589571,0.005586086,0.005826049,0.006372774,0.006610203,0.00530755,0.006410393,0.005976929,0.005636801,0.005644248,0.006293556,0.00601223,0.007009204,0.006263091,0.006659039,0.0055407,0.006698049,0.007281831,0.00677374,0.00679183,0.006775686,0.008481186,0.008871051,0.009199235,0.009105885,0.007902407,0.008067355
398,-0.000584681,0.000831735,0.000774966,0.000780827,0.000834744,0.00129283,0.001546226,0.00128112,0.002385876,0.002113911,0.002140678,0.002569833,0.002822934,0.002467327,0.005750523,0.005731742,0.004328118,0.002899411,0.003136251,0.002437286,0.004088485,0.003017659,0.003376742,0.003243088,0.004444349,0.003559136,0.004995464,0.003919268,0.004409803,0.00549039,0.005123609,0.004711864,0.005977664,0.004798935,0.005100952,0.005838642,0.005822061,0.006041181,0.0059156,0.006399123,0.005226822,0.006227455,0.006163569,0.005985407,0.006641034,0.006356094,0.006576115,0.007123603,0.006159946,0.007389509,0.006754678,0.007616508,0.00750111,0.007435352,0.007848423,0.006941311,0.008825057,0.008802603,0.009323363,0.008706565,0.008825955,0.008111846
399,-0.000572117,0.001372362,0.00098211,0.001069604,0.00156345,0.00185618,0.001935217,0.001911609,0.002450484,0.002629546,0.002259656,0.004049604,0.003206108,0.003540893,0.004816079,0.005892115,0.005486615,0.003857393,0.003085906,0.003260144,0.004734134,0.003999649,0.003261683,0.003833314,0.004166257,0.003055848,0.004345008,0.004231052,0.004367756,0.005146921,0.004790455,0.004341531,0.006063099,0.004652048,0.005571323,0.00656195,0.005414974,0.006576063,0.006543107,0.0066848,0.00613356,0.007837405,0.00635683,0.006324758,0.00723382,0.007231267,0.006152017,0.00798693,0.007150312,0.007131918,0.007571884,0.007109788,0.007558054,0.008014088,0.007923707,0.007317185,0.009233688,0.009157964,0.009130364,0.009581172,0.009113022,0.008832533
400,-0.000591557,0.00187729,0.00224152,0.001182786,0.001935581,0.002488519,0.001604993,0.00283828,0.002378979,0.002185372,0.002763637,0.003462267,0.002948197,0.002969595,0.005533725,0.005690799,0.004967709,0.003444472,0.003134687,0.003339099,0.005467976,0.004245873,0.003961925,0.00413466,0.004484913,0.004243233,0.004501234,0.004284275,0.004090941,0.005950712,0.005109779,0.004980539,0.006730359,0.005118449,0.005512516,0.006456002,0.006424606,0.005841948,0.006381706,0.006274489,0.005932421,0.006978031,0.006840818,0.00644896,0.007088738,0.007219238,0.006841633,0.007879737,0.007710698,0.007595301,0.007323398,0.007535402,0.008186332,0.008494622,0.007979415,0.007617878,0.00900579,0.00998053,0.008951773,0.0096097,0.008786727,0.009396946
401,0.000334576,0.001074483,0.001918577,0.001537108,0.002224399,0.002076455,0.002205224,0.0022856,0.001934047,0.003043543,0.003084837,0.003844256,0.003669313,0.003301041,0.005619231,0.005846172,0.005842656,0.003857053,0.003311084,0.003904902,0.004535447,0.004089111,0.00372453,0.004318366,0.004191269,0.004155986,0.005666933,0.004522473,0.005010312,0.006123531,0.005318451,0.004851076,0.006164934,0.005204003,0.006693922,0.00705235,0.006196128,0.006726284,0.006700153,0.00688613,0.005991915,0.007236794,0.007184261,0.006546208,0.006994972,0.007324846,0.007095921,0.007662612,0.007454022,0.007040879,0.008932087,0.007462634,0.007455734,0.008073737,0.007675549,0.007421685,0.009632488,0.009622642,0.008723916,0.009861562,0.009878723,0.009430569
402,-0.000332559,0.001421808,0.00170597,0.001373063,0.00141425,0.001537264,0.001480038,0.002370962,0.002478001,0.002707683,0.00261642,0.003428034,0.003272846,0.003061452,0.006016954,0.005442077,0.005950397,0.003591917,0.003524791,0.003386395,0.004433627,0.003678581,0.003832008,0.003974569,0.00458031,0.003971905,0.004299516,0.003958137,0.004355571,0.005432484,0.005027988,0.004775798,0.005784257,0.005478803,0.005035871,0.006182159,0.006145873,0.006040367,0.005766052,0.007202289,0.005569357,0.007379661,0.005859369,0.006878556,0.006971613,0.006741296,0.008437159,0.007779581,0.007549889,0.007734123,0.006076329,0.007378055,0.007463134,0.008115459,0.00710613,0.007817902,0.009245507,0.009180463,0.008636346,0.009422262,0.009251907,0.00888347
403,-1.48E-05,0.002166875,0.002611733,0.001873624,0.001169522,0.002756551,0.002622488,0.001944214,0.002601264,0.003009839,0.003133044,0.002959586,0.003070681,0.002891489,0.006138443,0.005576279,0.006190693,0.004055221,0.003424434,0.003504984,0.005298772,0.004263178,0.004470031,0.00430966,0.004654324,0.004572252,0.004848641,0.003949909,0.004811891,0.006032677,0.005380666,0.005041763,0.006492681,0.005616687,0.005863462,0.006968851,0.006479097,0.00683548,0.006747264,0.007488627,0.00685778,0.006955646,0.00695704,0.007174918,0.007435668,0.006831956,0.009947103,0.007840094,0.007587741,0.007309604,0.008573055,0.007421685,0.008418842,0.007807544,0.007844627,0.007838196,0.009716977,0.009487475,0.009134329,0.009522189,0.009540526,0.009749195
404,-0.000546264,0.000370094,-0.000303692,0.001005539,0.001361014,0.002642958,0.001307499,0.002005947,0.00272774,0.00197495,0.002052604,0.00327222,0.002579155,0.002808447,0.005272517,0.005612203,0.005039485,0.002770306,0.002625457,0.002990055,0.004450887,0.003471426,0.003456422,0.004302601,0.004276824,0.004287307,0.004617485,0.003832791,0.005051243,0.005514062,0.005186477,0.003931833,0.005480769,0.005112948,0.005186739,0.006212723,0.005727126,0.005637849,0.005890908,0.006446648,0.006492576,0.006715006,0.006394631,0.006241215,0.007142759,0.006287646,0.007957427,0.007797818,0.00681326,0.006821543,0.007279515,0.006955751,0.008719189,0.006907696,0.007453179,0.007084633,0.008416942,0.009023549,0.009138638,0.00949446,0.008564686,0.009161084
405,-0.00042996,0.000663809,0.002662362,0.001649112,0.001754102,0.002035959,0.00205042,0.002151786,0.002575458,0.00283617,0.002656241,0.003460545,0.003642426,0.003138259,0.005767023,0.005669556,0.00584444,0.00339263,0.003803648,0.0033919,0.004917753,0.004002915,0.004233143,0.004447984,0.004368462,0.004086812,0.005322565,0.004195713,0.004720343,0.005391255,0.0053749,0.004984519,0.005798292,0.00564792,0.005386537,0.00601223,0.005722929,0.005959398,0.006072208,0.006792224,0.006536249,0.007280542,0.00711505,0.006708118,0.007228924,0.006840476,0.007094474,0.007656737,0.007522048,0.006656674,0.007208447,0.007136523,0.007493183,0.007646594,0.007488679,0.007618932,0.009133219,0.009478373,0.008922046,0.009682141,0.009356054,0.009207696
406,0.000545242,0.000833344,0.000554417,0.00100585,0.000869033,0.00142747,0.001324013,0.001791322,0.002192553,0.002415159,0.00153186,0.002836274,0.002577306,0.003235159,0.005355428,0.005276787,0.005330296,0.002947858,0.003414102,0.002768639,0.003753042,0.003948394,0.003049982,0.003524869,0.003441158,0.00373581,0.003732546,0.003450838,0.003921175,0.004931786,0.00428783,0.003841514,0.005265153,0.004804405,0.004804772,0.006090505,0.005245607,0.006077537,0.006059555,0.00599971,0.005861153,0.006321633,0.006133166,0.005720411,0.006375507,0.006206552,0.006600294,0.007409599,0.007270354,0.006200565,0.007340484,0.006626209,0.00567071,0.007240874,0.006821359,0.007317923,0.00832653,0.008734402,0.008646934,0.009542696,0.008208491,0.008699276
407,0.000165702,0.000987481,0.00068302,0.001243555,0.001335827,0.001946476,0.001450688,0.001351458,0.0023415,0.002124784,0.002482948,0.002806832,0.002973296,0.002677755,0.00509629,0.005101345,0.005638374,0.003437375,0.00298492,0.003240766,0.004355963,0.003928959,0.003391743,0.003643679,0.004549755,0.003831799,0.004571232,0.004409228,0.004089843,0.005299505,0.003883197,0.004480833,0.004967028,0.004818251,0.005025946,0.00587582,0.005964831,0.005908017,0.006222229,0.006381443,0.006163989,0.007016175,0.006629994,0.005670578,0.007392299,0.006363791,0.0063733,0.006670631,0.007045825,0.006874295,0.007559187,0.007081791,0.004953465,0.007680686,0.007869483,0.007431612,0.008714699,0.008564026,0.008571101,0.008785274,0.008831556,0.008950399
408,-0.00106349,0.000779167,0.001907579,0.001077052,0.001215934,0.001522612,0.001307265,0.001803773,0.002047247,0.002283414,0.002033228,0.002882056,0.002959847,0.002443637,0.00527532,0.005709788,0.005623898,0.002918487,0.002697055,0.002725031,0.003892443,0.003338551,0.003509342,0.003260744,0.002870408,0.003727428,0.00439563,0.004276981,0.003796336,0.005064024,0.004649038,0.004417622,0.005419876,0.005029821,0.005041003,0.006024173,0.005663602,0.005348352,0.005659511,0.006186911,0.005633496,0.00661065,0.005966983,0.005769515,0.00622026,0.005904448,0.00610476,0.00724469,0.006403615,0.006677939,0.00701928,0.006965799,0.007570777,0.006881265,0.00709079,0.007400225,0.008491428,0.008544779,0.008355188,0.00895986,0.008632676,0.008487125
409,-0.000216405,0.000806267,0.001391111,0.000887656,0.000350793,0.001433495,0.001455363,0.001103055,0.001635341,0.002472118,0.001881449,0.002906187,0.00248615,0.003034941,0.004836417,0.00517702,0.00472945,0.003005434,0.00272154,0.002729303,0.003515814,0.003453761,0.003530689,0.002973244,0.003368733,0.003580433,0.003960697,0.003879253,0.00378307,0.004463624,0.004019949,0.004351336,0.004880028,0.004648672,0.005313708,0.005371231,0.005627911,0.005307393,0.005132645,0.005465145,0.005203112,0.006220654,0.005124107,0.005219277,0.005660927,0.005620384,0.006191848,0.006690189,0.007152365,0.006136264,0.006564026,0.006347584,0.007318212,0.006447384,0.00688279,0.006951148,0.008017357,0.008591458,0.008451702,0.008944401,0.007895264,0.008260357
410,-0.001012358,0.000110651,0.000811169,0.000552836,0.000123545,0.00081882,0.00127019,0.000543816,0.001477181,0.000845041,0.001354808,0.002656033,0.001606396,0.00211698,0.004846731,0.004767161,0.004535918,0.002421771,0.002114587,0.002388609,0.003007988,0.002731204,0.003266743,0.002233063,0.003364429,0.002542466,0.003360594,0.003198389,0.003689154,0.004214689,0.004154261,0.003399544,0.004571075,0.004085558,0.004545989,0.004653434,0.004136646,0.004727382,0.004580022,0.005207933,0.005235468,0.005754641,0.005378438,0.005760045,0.005065097,0.005478226,0.005416757,0.006030918,0.005752595,0.006075831,0.005972258,0.005739086,0.005704202,0.006828669,0.006013542,0.005937879,0.008096338,0.007936467,0.00812651,0.00865858,0.00759762,0.007156181
411,-0.001085129,0.000859928,0.00034784,0.000644676,0.000622952,0.000701558,0.001249214,0.001076507,0.00132461,0.000720616,0.000798306,0.002326691,0.001753062,0.001983453,0.004313529,0.004255937,0.004438935,0.002121533,0.001843155,0.002368698,0.003179327,0.002950204,0.002440644,0.002167812,0.003094561,0.003088435,0.003803987,0.003100167,0.004231078,0.004751406,0.004074479,0.003770145,0.005271861,0.004552816,0.004789356,0.005267092,0.005267669,0.005205182,0.005872278,0.00582778,0.005960527,0.006567495,0.004991065,0.005564533,0.005320757,0.006084231,0.005137308,0.006134558,0.005704805,0.005850133,0.006476311,0.006125421,0.00670633,0.006309735,0.006437742,0.00624631,0.008399972,0.008664733,0.00781205,0.007931142,0.007313737,0.007457815
412,-6.07E-05,0.000795272,0.001660572,0.001842428,0.001856882,0.0025138,0.001831145,0.002223384,0.002353836,0.002217842,0.002663169,0.003210072,0.003082647,0.002793232,0.005059624,0.005189804,0.005426298,0.003192182,0.002847035,0.003023498,0.00403667,0.003811612,0.003294494,0.003967045,0.003659628,0.003842872,0.004140828,0.004412575,0.004219263,0.005218648,0.005295575,0.004689753,0.005867372,0.005376184,0.005454712,0.006104445,0.005616503,0.005922554,0.006381023,0.006321817,0.006174124,0.007013597,0.006450642,0.005969896,0.007360415,0.006642532,0.007132918,0.007516359,0.007342801,0.006729675,0.007512119,0.006979188,0.008297611,0.007514068,0.007966444,0.008052508,0.009237337,0.009037134,0.008031281,0.009616343,0.00870844,0.009451018
413,-8.18E-05,0.000943532,0.00193982,0.001613931,0.001895905,0.001783837,0.002146245,0.00255723,0.002448271,0.00274983,0.002274618,0.003897406,0.003067344,0.003080066,0.00616672,0.005705434,0.005696464,0.003877138,0.003206603,0.003436201,0.003820622,0.004017101,0.003407658,0.004138659,0.003814406,0.003896152,0.005176601,0.00383556,0.004647783,0.005251188,0.005207933,0.004359886,0.005905812,0.005275923,0.005902191,0.006261174,0.005642832,0.006510864,0.006460337,0.006050211,0.006163412,0.007269723,0.006627024,0.006211673,0.006960591,0.006730516,0.005987165,0.007670991,0.007281858,0.007032934,0.007400857,0.007071451,0.007129102,0.007641008,0.006979031,0.007567616,0.009008088,0.009164494,0.00909954,0.009189373,0.008914198,0.008581689
414,0.000479414,0.001392462,0.002167838,0.002106498,0.002266552,0.002644599,0.002637567,0.002547283,0.00306883,0.003107024,0.003085932,0.003908376,0.003838249,0.003713565,0.00661659,0.005987218,0.006389035,0.003907122,0.003580537,0.004216204,0.004629363,0.003895473,0.0047859,0.004758734,0.00446038,0.005234682,0.00528774,0.004908931,0.004622534,0.006120879,0.005726916,0.00544441,0.005782946,0.005445695,0.00581217,0.006553514,0.00601244,0.006269787,0.006567679,0.007059111,0.006897361,0.007599938,0.007559266,0.006775554,0.007436194,0.007238873,0.006837058,0.007675364,0.008023739,0.007731541,0.007954659,0.007464372,0.00790818,0.007820379,0.007291439,0.007677604,0.009992846,0.009387821,0.009151989,0.010124143,0.009587364,0.009760736
415,-0.000630332,0.000383774,0.001764732,0.001179282,0.001532172,0.001616191,0.001364182,0.001842506,0.002986901,0.002228224,0.001890913,0.002714064,0.00292151,0.002450068,0.005593716,0.005586925,0.005395972,0.00353108,0.003479019,0.003445881,0.004113231,0.00396041,0.00429881,0.00412243,0.004300562,0.003704323,0.004899951,0.00415711,0.004160141,0.004959016,0.004378451,0.004591506,0.00566932,0.004465978,0.005094221,0.005826888,0.005514823,0.006155561,0.006294186,0.005901036,0.00586745,0.006544868,0.006161889,0.005822192,0.00639442,0.006582896,0.0063251,0.006967272,0.006922347,0.006664113,0.006573145,0.006782048,0.007668171,0.007536903,0.007652548,0.007285359,0.008971565,0.008441435,0.008705614,0.009248787,0.008618311,0.008789553
416,-0.000333801,-6.82E-05,0.001184525,0.001062753,0.000780749,0.001562073,0.001248331,0.001761587,0.001988498,0.00201856,0.001976302,0.003041562,0.002097862,0.002735372,0.005029245,0.004824743,0.005005834,0.002879137,0.002723598,0.003210515,0.00311435,0.003483586,0.00369884,0.003146185,0.003106763,0.003734452,0.003996749,0.003788319,0.004212571,0.005048205,0.004040851,0.003913313,0.004907438,0.004838956,0.00486618,0.005140163,0.005214718,0.005272673,0.005629353,0.005005284,0.005219329,0.006059057,0.005317429,0.005829669,0.005834156,0.005781319,0.006071683,0.006866853,0.006554171,0.006067037,0.00643233,0.006628207,0.006254608,0.007348278,0.006605261,0.006695263,0.008371628,0.008184512,0.008411109,0.008605294,0.007574359,0.008751834
417,-0.000198397,0.000263262,0.000987195,0.001545369,0.0016666,0.001332399,0.001888495,0.002410656,0.001882437,0.002492815,0.001907995,0.00263314,0.002813736,0.002888831,0.004897621,0.005033723,0.005760334,0.002886825,0.003230987,0.003196146,0.003824539,0.003336673,0.003811795,0.003410684,0.003782078,0.003365498,0.004728089,0.004021856,0.004576778,0.004705217,0.004480911,0.004103327,0.00507099,0.004840527,0.004895893,0.005928563,0.005596994,0.005268901,0.005877447,0.005645271,0.005767521,0.006726836,0.005677213,0.005882984,0.005969161,0.006080792,0.005600875,0.006807344,0.00686751,0.006458892,0.007397855,0.006152279,0.006593172,0.006797325,0.007002311,0.006839661,0.008632543,0.008093568,0.00840905,0.008710632,0.008322889,0.008858476
418,-0.000422874,0.000627178,0.0014196,0.001062442,0.000933648,0.001236182,0.001124569,0.001369999,0.002062046,0.001872558,0.001911609,0.003121129,0.002687939,0.003221781,0.004933985,0.004991615,0.0050602,0.00318801,0.002228302,0.003228561,0.003542172,0.003116957,0.003232265,0.003064164,0.003554829,0.003436644,0.003767717,0.003411936,0.003612407,0.004786031,0.003964668,0.003531968,0.005062871,0.004795244,0.004857411,0.005416442,0.005064704,0.005546205,0.00532398,0.005619938,0.00590715,0.005945673,0.005850632,0.005861521,0.005750261,0.005437044,0.005863279,0.006385673,0.006055828,0.005938456,0.006965115,0.006359746,0.006392319,0.006434826,0.005981181,0.006249225,0.008529468,0.008411901,0.008050399,0.0084242,0.007922363,0.00839918
419,-0.000406892,0.000469903,0.000394396,0.001729386,0.001260507,0.001821085,0.001736585,0.00160094,0.002106523,0.001802578,0.001699707,0.003174607,0.003060514,0.002923386,0.005445013,0.005064835,0.005370288,0.002599754,0.002957475,0.002945017,0.003588263,0.003727925,0.003791244,0.003385638,0.003588655,0.003371551,0.004093319,0.003803517,0.003819577,0.004908433,0.004765722,0.004051328,0.005374821,0.004363546,0.005371362,0.005247363,0.005191664,0.00522132,0.005399878,0.005886316,0.005365911,0.006310102,0.005684583,0.005496262,0.006189275,0.00614695,0.005351942,0.007134418,0.006578191,0.006271022,0.005808497,0.005859815,0.007000286,0.007006889,0.006698391,0.00697085,0.008300831,0.009052147,0.007786486,0.008568541,0.007795947,0.008027219
420,-0.000242794,0.000533941,0.001453467,0.001163085,0.001475701,0.0017665,0.001573868,0.00157605,0.001665067,0.001867436,0.002326249,0.003140918,0.002700363,0.003056812,0.005297121,0.005309777,0.005494584,0.002985702,0.003091511,0.002787188,0.003505767,0.00285011,0.003494702,0.003274072,0.003514457,0.003256128,0.004385798,0.003426234,0.003981362,0.004995203,0.003660986,0.004670102,0.005421475,0.00479069,0.005343189,0.005697854,0.005642045,0.005699795,0.005515609,0.00578515,0.005596915,0.005827256,0.005519568,0.005996797,0.005774499,0.005866742,0.006124161,0.00623402,0.006452323,0.006374456,0.007410125,0.006559059,0.006678701,0.007006494,0.007237242,0.007094789,0.00868306,0.008409473,0.00776962,0.008435417,0.0082993,0.008057888
421,0.000418752,0.000212058,0.001119898,0.001378335,0.001329517,0.001894969,0.001975782,0.001893331,0.001964236,0.002309593,0.002331454,0.003338238,0.002954608,0.003037548,0.005652876,0.005403154,0.005415551,0.003251016,0.002747642,0.003533638,0.004223131,0.003779154,0.003469077,0.004168217,0.003745418,0.003818846,0.004779933,0.003734896,0.004082213,0.004994338,0.004448115,0.004995857,0.005770721,0.005606146,0.005474975,0.005959451,0.005651119,0.006101531,0.005691639,0.006208758,0.005607719,0.006403011,0.00603244,0.006142145,0.005910221,0.006271101,0.006031154,0.007611134,0.006887314,0.00662918,0.00680098,0.00682859,0.007115261,0.007168944,0.006678991,0.007647384,0.008293548,0.00864815,0.008395591,0.009291706,0.00855402,0.00858256
422,-0.000782604,7.77E-06,0.001198308,0.000585339,0.000923116,0.001101887,0.001690118,0.001455519,0.001724942,0.001526015,0.001775103,0.002732064,0.001593431,0.002487842,0.005110539,0.004435536,0.004499299,0.002563141,0.002426196,0.002296712,0.003404944,0.002786771,0.003120998,0.00305285,0.003259779,0.003151191,0.003839164,0.003430043,0.003317605,0.004357846,0.004099642,0.004020889,0.004815608,0.004220465,0.004844924,0.005409496,0.004872122,0.004561239,0.005254123,0.005878077,0.005544685,0.005611678,0.005122247,0.005406325,0.005925729,0.005843076,0.005383601,0.006800928,0.006299675,0.005934914,0.005583438,0.00617184,0.006001417,0.006525711,0.006179848,0.00626422,0.007952496,0.008078352,0.007764612,0.008177047,0.007721844,0.007530503
423,8.87E-05,0.001000869,0.00204722,0.002137739,0.001673019,0.002259162,0.002310348,0.001760314,0.002833694,0.002725213,0.00245832,0.003723564,0.003496503,0.003805893,0.005919904,0.005978504,0.006277535,0.003997219,0.003485203,0.003398631,0.004438622,0.004274183,0.003802394,0.004326079,0.004177208,0.004067972,0.004786136,0.004296065,0.004623947,0.005147341,0.004843563,0.004918041,0.005431697,0.00531984,0.00575333,0.006019291,0.00590248,0.006279058,0.005955908,0.006395918,0.005894975,0.007145102,0.006320372,0.006366234,0.006419404,0.006865959,0.006343355,0.007660821,0.007144207,0.007208605,0.007256588,0.00705948,0.007826915,0.007867664,0.007434298,0.007256772,0.009051302,0.009376632,0.009241039,0.008974578,0.008803236,0.008880035
424,5.46E-05,0.00083407,0.001205784,0.001595718,0.001257859,0.001762497,0.001749216,0.001953497,0.002494663,0.002116148,0.002559704,0.00282309,0.002967197,0.00297929,0.005459561,0.005643986,0.005550636,0.003436853,0.003075374,0.003239776,0.004118902,0.003252398,0.003608779,0.003889361,0.003472496,0.003476566,0.004003855,0.003982798,0.004264746,0.004674994,0.004535316,0.003888708,0.00583182,0.004555458,0.004855709,0.005360853,0.005595657,0.005814112,0.0062898,0.006215323,0.00564396,0.006568467,0.006190351,0.005890121,0.00609972,0.005996377,0.006666216,0.007019753,0.006340518,0.006229687,0.006786887,0.006573802,0.006860568,0.007340011,0.006942994,0.006375428,0.008234529,0.008918796,0.008059707,0.008775105,0.008445974,0.008376933
425,0.000384396,0.000478092,0.001695731,0.001270035,0.001336684,0.001574569,0.002134955,0.002261946,0.002029301,0.002791565,0.002207591,0.003190983,0.003076025,0.003177136,0.00566056,0.005467321,0.005025238,0.00355034,0.003019874,0.003173929,0.003705001,0.003519389,0.00315007,0.00355068,0.004044378,0.003702103,0.004253323,0.004400154,0.004327307,0.004942757,0.004302523,0.004430123,0.005069,0.004867096,0.004899139,0.00585239,0.005791367,0.005491412,0.005588577,0.006113712,0.00579197,0.006439318,0.005724529,0.005573579,0.006033595,0.006076277,0.006443338,0.007219449,0.006597955,0.006582449,0.006883185,0.006389797,0.007185182,0.007079607,0.006939417,0.006404666,0.008649602,0.00841557,0.008910367,0.008720483,0.007744743,0.008235267
426,-0.00018282,0.000256891,0.001930511,0.001272657,0.000851162,0.001552253,0.001235663,0.001851474,0.002245267,0.002083009,0.002328643,0.002831636,0.00278638,0.002764392,0.004936866,0.005621302,0.005399851,0.003401213,0.003649291,0.003208898,0.003884268,0.003851987,0.00359257,0.00343821,0.003994476,0.004044509,0.004624758,0.00364206,0.004190172,0.004819953,0.004459936,0.004287699,0.005072509,0.004680725,0.005276814,0.005414162,0.005362373,0.005753382,0.005054621,0.005620804,0.005174819,0.006112321,0.005428552,0.006128283,0.005584067,0.006309735,0.005912005,0.006931526,0.006626709,0.00653709,0.007204342,0.006820965,0.006382652,0.006764327,0.006519746,0.007143022,0.008482084,0.008605136,0.008200762,0.008503122,0.007683084,0.008423989
