Wavelength (nm),H2O,prot_5uM,mef_1-1,mef_1-2,mef_1-3,mef_2-1,mef_2-2,mef_2-3,mef_3-1,mef_3-2,mef_3-3,mef_4-1,mef_4-2,mef_4-3,mef_5-1,mef_5-2,mef_5-3,mef_6-1,mef_6-2,mef_6-3,mef_7-1,mef_7-2,mef_7-3,mef_8-1,mef_8-2,mef_8-3,mef_9-1,mef_9-2,mef_9-3,mef_10-1,mef_10-2,mef_10-3,mef_12,mef_12-2,mef_12-3,mef_14,mef_14-2,mef_14-3,mef_16-1,mef_16-2,mef_16-3,mef_18-1,mef_18-2,mef_18-3,mef_20-1,mef_20-2,mef_20-3,mef_24-1,mef_24-2,mef_24-3,mef_28-1,mef_28-2,mef_28-3,mef_32,mef_32-2,mef_32-3,mef_36-1,mef_36-2,mef_36-3,mef_40,mef_40-2,mef_40-3
409,-0.002417943,-0.002291016,-0.001828509,-0.001388321,-0.001787161,-0.002364293,-0.000744101,-0.000965921,-0.001493844,0.005126516,0.005249145,0.002973999,0.004578662,-0.001391211,-0.001253968,-0.000781054,-0.00040053,-0.000494503,0.002928807,0.008061105,0.002304519,0.000529976,0.000337736,0.000492008,-0.000162326,0.008685622,0.000780412,0.006406663,0.001177127,0.001715819,0.001530925,0.003890876,0.000873364,0.003312753,0.006490474,0.004909794,0.010036422,0.004718197,0.003351359,0.013758037,0.003097977,0.003611128,0.004437759,0.007583843,0.005030921,0.005187263,0.007737918,0.012909252,0.006472107,0.006771032,0.00837527,0.015035807,0.015797857,0.009354307,0.008706696,0.009679997,0.009770268,0.010426229,0.009631561,0.010270349,0.010625667,0.010162035
410,-0.001953872,-0.00134146,-0.002283033,-0.001495959,-0.001193669,-0.001178799,-8.55E-05,-0.000640516,-0.00127601,0.005420112,0.005516107,0.00386118,0.004674524,-0.001323911,-0.000270993,-0.000887551,-0.001052696,0.000321778,0.003478054,0.008738655,0.002667727,0.000921223,0.000776652,0.000584717,0.000962133,0.008383662,0.001255444,0.005800496,0.000662617,0.001569062,0.001227927,0.004544863,0.001535653,0.006522059,0.006225485,0.005678551,0.006655911,0.005834838,0.004111324,0.01331534,0.003845458,0.004589832,0.004678553,0.00729781,0.00549537,0.005299243,0.00763263,0.014441462,0.006343276,0.006981451,0.008872452,0.015742641,0.015804032,0.00939782,0.009817555,0.009514886,0.0108967,0.010962719,0.01025153,0.010650338,0.011572284,0.010881596
411,-0.002770932,-0.00301172,-0.002542158,-0.002285711,-0.002012674,-0.002456246,-0.001647877,-0.001571744,-0.002210566,0.004541672,0.004623764,0.00259379,0.003360307,-0.002277883,-0.001284321,-0.001017678,-0.001553431,-0.000661142,0.004447487,0.00686943,0.003983112,-0.001021036,-0.000697274,0.000275022,-0.000242484,0.007661347,0.000905918,0.003374916,-0.000214904,0.001429236,0.000589824,0.003717951,0.00150952,0.004023058,0.004809823,0.006533279,0.006611701,0.005190354,0.003202509,0.012581585,0.002776689,0.003704897,0.004191766,0.007471377,0.005157975,0.004982634,0.007442146,0.01194615,0.006327621,0.005832923,0.008406966,0.014593733,0.015031386,0.009432103,0.009301782,0.009021858,0.009743185,0.010939862,0.010422437,0.009464511,0.010193544,0.010111557
412,-0.002657332,-0.002166163,-0.001723223,-0.001465002,-0.002182699,-0.001542133,-0.000916586,-0.000404099,-0.001281172,0.00489749,0.005623348,0.003288,0.004055717,-0.000444287,-0.000876701,-0.000403065,-0.000746789,0.000242982,0.004831548,0.007261273,0.002973374,-0.000106999,-0.000365615,0.000379784,0.000511523,0.005655184,0.000148119,0.007795631,0.000622486,0.001616711,0.001044174,0.004290313,0.001858857,0.004924639,0.005724241,0.00566334,0.006963327,0.007402726,0.003470147,0.014080631,0.003930735,0.004346577,0.003820857,0.00782681,0.006157504,0.005248254,0.007679553,0.012185341,0.006108671,0.006375139,0.009437949,0.015438257,0.016187793,0.009153047,0.009311409,0.009227976,0.010115797,0.010805824,0.010230805,0.010043125,0.01097379,0.010360053
413,-0.002551422,-0.002267789,-0.001643699,-0.001943821,-0.001831139,-0.001545538,-0.000711747,-0.000978577,-0.000847352,0.005369633,0.005324583,0.002866969,0.003868571,-0.000611617,-0.000895094,4.72E-05,-0.00086771,0.000543609,0.002607748,0.007520626,0.003618358,-0.000113573,0.000379887,0.00134276,0.000485867,0.005932578,0.001244593,0.00496386,0.001338449,0.001495961,0.001268321,0.004150654,0.001640641,0.005232377,0.006916718,0.007601308,0.007061506,0.005215688,0.00367289,0.013522572,0.003387699,0.004291934,0.004646893,0.008997702,0.005655525,0.005903109,0.007487942,0.013548663,0.006898938,0.006416173,0.009086774,0.015188234,0.015463229,0.009679521,0.009395069,0.009273168,0.010584233,0.010648242,0.010442881,0.010588027,0.010951755,0.010178994
414,-0.001939853,-0.001493792,-0.001289793,-0.001614867,-0.002220971,-0.001774993,-2.04E-05,-0.001210551,-0.001054917,0.005300658,0.005505962,0.003039346,0.004317242,-0.001264809,-0.000702081,-0.000651217,-0.001110278,-0.000344768,0.005124316,0.007815029,0.001945124,0.000214052,0.000216668,0.000404242,0.0001938,0.007829683,0.001510222,0.006579926,0.001000687,0.002095859,0.001785292,0.004263047,0.002105873,0.006944677,0.007595934,0.005982992,0.007414102,0.007909103,0.003287061,0.01379574,0.003412588,0.005021467,0.004081482,0.008977802,0.006265507,0.005871045,0.007809283,0.010309817,0.007107051,0.006358931,0.008648334,0.015355329,0.016039878,0.009496445,0.009563415,0.010296113,0.010272337,0.01068289,0.010549196,0.010802108,0.010660791,0.010215459
415,-0.003243536,-0.00271501,-0.0020152,-0.002527489,-0.002821806,-0.002076622,-0.001173532,-0.001542546,-0.0016732,0.004013025,0.004844794,0.002595561,0.003610502,-0.001414175,-0.001314053,-0.000917929,-0.00109112,-0.000605723,0.002067299,0.005151427,0.002950647,-0.00107103,-0.000837018,-0.000131377,-0.000638603,0.005258446,0.000119791,0.004242344,0.000167748,0.001349173,0.000462207,0.003735261,0.001182942,0.004511173,0.00565584,0.006171,0.006823673,0.006606523,0.003091589,0.012876373,0.002801022,0.004442885,0.003783932,0.005600927,0.004882803,0.004527495,0.006462438,0.011709777,0.005885922,0.00605756,0.00862684,0.0141324,0.014785748,0.008390893,0.008082096,0.00870873,0.009347933,0.010169189,0.009668087,0.009514542,0.010047284,0.009460675
416,-0.002312387,-0.001945883,-0.001141261,-0.000781002,-0.001109607,-0.001175959,0.000263547,-0.000860735,-0.000214179,0.005528587,0.005822507,0.003766907,0.004724556,-0.00060076,-0.000535561,0.000226251,-0.000384237,0.000913414,0.003802603,0.008814463,0.003935751,0.000266345,0.000787466,0.001152651,0.000565718,0.008509035,0.002048131,0.00487495,0.001358366,0.002564417,0.001886441,0.004541986,0.002394674,0.005729775,0.007450204,0.007584237,0.004960901,0.004343465,0.004029955,0.013233857,0.003579154,0.005341826,0.004904244,0.00692908,0.006707881,0.005854961,0.008139724,0.014304172,0.007205842,0.006380156,0.009435542,0.015674414,0.016051777,0.010032157,0.009441786,0.009548835,0.010707564,0.010576038,0.010507478,0.010281296,0.011650344,0.010282356
417,-0.002510657,-0.00166108,-0.00143817,-0.001980362,-0.001791131,-0.001288451,0.000101718,-1.84E-05,-0.000690451,0.005279643,0.00600034,0.003737977,0.004501077,-0.000608256,-7.70E-05,-0.000297483,-0.000693707,0.000626011,0.004415007,0.006068375,0.00264512,0.000341648,0.000224852,0.001219101,0.000381183,0.006564578,0.001698485,0.005308467,0.00056875,0.00231446,0.001100304,0.004861678,0.002437676,0.006498146,0.006598717,0.004964252,0.007551996,0.004720971,0.00387672,0.013621924,0.003226605,0.00415413,0.004459099,0.008273232,0.006057508,0.005300868,0.008272044,0.010816492,0.006698417,0.006492523,0.009342723,0.015082974,0.01548037,0.009419034,0.009138401,0.010026727,0.010391045,0.010874164,0.01032286,0.010582218,0.011088918,0.010642353
418,-0.002472359,-0.00212598,-0.000723428,-0.001059307,-0.002266553,-0.001257375,9.93E-05,-0.000323765,-0.000609911,0.006004277,0.005607876,0.003695576,0.005024479,-4.40E-05,-0.000192135,-5.85E-06,0.000356803,0.000595993,0.002664628,0.00842201,0.000841124,0.001157842,0.000568673,0.001076922,0.000902883,0.006172234,0.001483311,0.00601454,0.001367013,0.001971491,0.001388826,0.005120256,0.002193932,0.006177669,0.005858267,0.007819904,0.007719314,0.006649261,0.004408443,0.013732255,0.003794769,0.004348616,0.004333033,0.010012713,0.005879573,0.005924102,0.008658607,0.013470901,0.007305655,0.006367547,0.008993077,0.015570995,0.015959144,0.009786682,0.009660358,0.009712,0.010782178,0.010823605,0.010630548,0.010448953,0.010765621,0.011316
419,-0.001504679,-0.001176166,-0.000733093,-0.001074387,-0.000764309,-0.000659643,0.000764023,0.000584977,-0.000441494,0.005729696,0.006637643,0.004338759,0.004640012,0.000361285,0.000654709,0.000662254,1.35E-06,0.001455234,0.004465088,0.008956318,0.004439276,0.000842032,0.000752691,0.001418535,0.000743149,0.007402015,0.001781731,0.003776516,0.001543005,0.002917001,0.002059575,0.005506171,0.002813215,0.006769822,0.007214159,0.005837015,0.00765563,0.008670965,0.005019241,0.014232321,0.003808165,0.005071383,0.005367431,0.007635529,0.006900069,0.00600097,0.00930083,0.01265018,0.007371841,0.007203499,0.010167229,0.016157648,0.016382907,0.01005645,0.009579716,0.010497507,0.011139058,0.011812147,0.010978993,0.011462236,0.011859284,0.01063527
420,-0.001558487,-0.001033638,-0.000853036,-0.001427592,-0.000905582,-0.000314194,0.000684913,0.000329757,-0.000284083,0.006326281,0.005931686,0.004068077,0.005298484,-0.000357131,8.27E-05,0.000379654,0.00046371,0.001265413,0.002155637,0.009249025,0.003229839,0.001324792,0.000762337,0.001001232,0.001605097,0.00890178,0.001684167,0.004671671,0.001279381,0.002733158,0.001737884,0.005345758,0.002424999,0.006032257,0.006092106,0.008233367,0.009528671,0.008556237,0.004641634,0.013746041,0.003946774,0.005367195,0.004697472,0.007940422,0.006084809,0.006196653,0.008891871,0.012896799,0.007069951,0.007029461,0.010009773,0.01634815,0.017259873,0.010263326,0.009393164,0.010707007,0.011150956,0.0120329,0.011092769,0.011085386,0.011722834,0.010607629
421,-0.002547459,-0.00214906,-0.001405609,-0.001950831,-0.002133141,-0.001436055,-0.000555675,-0.000729527,-0.001495805,0.005592195,0.005891669,0.002973191,0.004218662,-0.001128765,-0.000677735,-0.000733816,-0.001197386,-0.000473352,0.003338003,0.00689331,0.003920705,0.000615124,7.31E-05,0.000346959,0.00072435,0.00626921,0.001608085,0.004296823,0.000238864,0.001814275,0.000966985,0.004715292,0.001729412,0.005529399,0.007003916,0.007629706,0.00828434,0.006441525,0.003714348,0.013257849,0.003101027,0.004122926,0.003500078,0.01065124,0.005782919,0.004957655,0.008374558,0.012384603,0.006487373,0.006413256,0.008611551,0.014604255,0.015204319,0.00894736,0.009302814,0.009317121,0.009820441,0.010825383,0.009606287,0.010076584,0.011045635,0.010610759
422,-0.002440854,-0.001863874,-0.001531145,-0.001253349,-0.001220773,-0.001014683,0.000310561,-4.95E-05,-0.00054006,0.005468212,0.006112872,0.0033997,0.004349218,-0.001060908,-0.000502208,-0.000716553,-0.001020674,0.000401263,0.002390744,0.005810491,0.00357182,0.000856116,0.000377711,0.000520542,0.000944077,0.008393295,0.001588781,0.004765617,0.001042955,0.001489961,0.001569347,0.004608276,0.001700876,0.005105824,0.007345908,0.003416241,0.008667216,0.005432562,0.003765445,0.013627,0.003328743,0.004247232,0.00435544,0.00810243,0.006024461,0.005585614,0.008318693,0.012485161,0.006366208,0.005811121,0.008806063,0.015170863,0.016116785,0.0094902,0.009258147,0.009392979,0.00986294,0.011124637,0.009831217,0.010212651,0.010360716,0.010705681
423,-0.002207578,-0.001880215,-0.001211171,-0.001353743,-0.001239255,-0.001280605,0.000118548,-2.71E-05,-0.000382685,0.005692137,0.006216977,0.003792184,0.004318235,-0.000242173,-0.000475317,-3.88E-05,-0.0005534,0.000187092,0.00454026,0.009089998,0.003310692,0.000251296,0.001465233,0.00042751,0.000804193,0.00657919,0.001678606,0.004601055,0.00135042,0.002314746,0.001457571,0.005151872,0.002088472,0.005369134,0.006460731,0.006265769,0.006803425,0.005193838,0.003911641,0.013242263,0.003739308,0.003881212,0.004597707,0.009796266,0.006744503,0.006009028,0.008953279,0.011718765,0.00696943,0.00676551,0.008921808,0.015062151,0.015645297,0.010077327,0.009373246,0.009445092,0.010402446,0.010906362,0.010465844,0.010507478,0.010754555,0.010438293
424,-0.002476271,-0.001849182,-0.001621005,-0.001399674,-0.001275649,-0.001435745,-0.000196275,-0.000310158,-0.001196921,0.005213225,0.005999606,0.003471139,0.003887768,-0.000869054,-0.000499984,-0.000839188,-0.000874531,-0.000173194,0.003709727,0.008055356,0.004115243,0.000573986,-0.000127754,0.00019771,0.000499628,0.00889528,0.001294855,0.006475576,0.000796672,0.001814301,0.001460454,0.00485406,0.001616919,0.004846495,0.007597962,0.006602213,0.007031566,0.005847641,0.003799887,0.012732726,0.003566965,0.004493727,0.003934863,0.008776716,0.005659826,0.005417465,0.008186702,0.011654094,0.00619345,0.006146897,0.008382238,0.014932674,0.01598404,0.009427632,0.009613485,0.00861641,0.009674069,0.011014623,0.0101309,0.010277081,0.010628002,0.010258342
425,-0.002463196,-0.001691147,-0.001605118,-0.00178747,-0.002112018,-0.00114818,0.000214518,-0.000317298,-0.001316014,0.005468422,0.005645769,0.003232734,0.003670436,-0.000951974,-0.000456906,-0.00030721,-0.000582613,1.89E-05,0.002941603,0.006871928,0.004049212,0.000320405,0.000387634,0.000967166,0.000922597,0.00664056,0.001194233,0.005129738,0.001129864,0.002231294,0.000979957,0.004725707,0.001868814,0.004779384,0.00636823,0.005566342,0.007867428,0.005003556,0.003214766,0.012798972,0.00333996,0.004090575,0.004261636,0.005476679,0.005574103,0.005186922,0.00826128,0.012081951,0.006586102,0.006131013,0.008335898,0.01509801,0.015525252,0.009447552,0.008889494,0.008867063,0.009588185,0.010522171,0.010346797,0.010008157,0.010371797,0.010080479
426,-0.002225864,-0.002187901,-0.001541411,-0.00191836,-0.001371703,-0.001390179,8.04E-05,-0.000296242,-0.001162586,0.005489158,0.005994855,0.003605386,0.004720761,-0.000505569,-0.000947376,-0.00033887,-0.000571083,0.000105783,0.003606795,0.006868273,0.005261433,0.000499057,2.56E-05,0.000955388,0.001182033,0.008113006,0.001343383,0.005111351,0.001204045,0.001733908,0.001330374,0.005239398,0.001566048,0.005592327,0.006543791,0.004985043,0.006287568,0.004105261,0.003711006,0.013009345,0.003435366,0.00420243,0.00427089,0.00752592,0.005702025,0.005619808,0.008422036,0.011735413,0.006809868,0.005932736,0.008924926,0.014891873,0.016037272,0.00959705,0.009049346,0.009474168,0.010166169,0.010783399,0.010326173,0.009910687,0.010628877,0.010080771
427,-0.002570465,-0.001663195,-0.001962891,-0.001701977,-0.001557507,-0.001595008,-1.60E-06,-0.000456544,-0.001543475,0.005350213,0.005664179,0.002983721,0.004026716,-0.001432288,-0.000966799,-0.000687039,-0.000787203,-0.000552417,0.004288091,0.006437269,0.003363124,0.000463762,0.000518132,0.000773903,0.000156328,0.006070948,0.000866231,0.004498121,0.000732751,0.00122058,0.001025544,0.005189673,0.001290908,0.006180741,0.005668873,0.005202929,0.006321318,0.00387988,0.00335402,0.012755917,0.003149053,0.003766385,0.004134033,0.007830658,0.004998633,0.004984048,0.007910975,0.011830873,0.005953467,0.006140674,0.009012713,0.014212153,0.015396925,0.00903214,0.008628583,0.008985836,0.009686668,0.010656413,0.009969882,0.010119904,0.010249516,0.009755442
428,-0.001927122,-0.001709815,-0.001055124,-0.001654633,-0.001624925,-0.001510612,0.00049714,7.47E-05,-0.001315601,0.005641232,0.005875637,0.003698918,0.004486456,-0.000540008,-0.000123717,-0.000466318,-6.28E-05,0.000200145,0.003366829,0.007149391,0.005857086,0.000611443,0.000583551,0.000804348,0.00108546,0.00867873,0.001114603,0.005979082,0.001360157,0.002130299,0.001344473,0.005328225,0.001832107,0.002911451,0.007278436,0.006353888,0.007860257,0.006645686,0.003878888,0.013102017,0.003612276,0.004584469,0.004201175,0.006819965,0.005966589,0.005649231,0.00893642,0.01226748,0.006658881,0.006359483,0.009468929,0.015428574,0.015872519,0.009462791,0.009201059,0.009096237,0.010525883,0.011321128,0.010625057,0.009992608,0.011072401,0.010074385
429,-0.002760232,-0.002358526,-0.002004326,-0.002481625,-0.00164633,-0.00141464,5.75E-05,0.000121189,-0.001690992,0.00473136,0.005673149,0.0033187,0.003844857,-0.001334389,-0.000793818,-0.001006108,-0.000498588,-0.000977131,0.004543791,0.005338394,0.003017633,-0.000365925,0.000386442,0.000571394,0.000467804,0.007040116,0.000284528,0.005568256,0.000760055,0.002044125,0.001052218,0.004899741,0.001631521,0.004254003,0.007307156,0.006076802,0.00713697,0.006244471,0.003184203,0.012782149,0.00354593,0.004101524,0.004001504,0.008916972,0.005716293,0.004684833,0.008307638,0.012189068,0.0057644,0.006239482,0.008779014,0.014563297,0.015613391,0.009196063,0.008204191,0.009435727,0.009586676,0.010078174,0.010102205,0.00988288,0.010236423,0.009975205
430,-0.001779375,-0.00135653,-0.001322621,-0.00127854,-0.001004042,-0.000959671,0.000503385,0.000281834,-0.001056157,0.005604913,0.006208627,0.003541258,0.004471365,-0.000773095,-6.41E-05,-6.64E-05,0.000103142,0.000544542,0.003661247,0.006049738,0.004508924,0.000422431,0.000947372,0.001246306,0.001140271,0.006896887,0.001162904,0.004465559,0.000742267,0.002425129,0.001751815,0.005531287,0.00185631,0.004823801,0.006884237,0.005110801,0.007106025,0.005633313,0.003934993,0.013210987,0.003469051,0.004406796,0.004517712,0.007044615,0.005945201,0.005797086,0.008691511,0.012057784,0.006880686,0.006606891,0.009374542,0.015650369,0.016499829,0.009644133,0.009168169,0.009946414,0.010660605,0.010866282,0.010226537,0.010047204,0.011128488,0.010466851
431,-0.002848346,-0.002217416,-0.001156907,-0.001571074,-0.00183351,-0.001635137,0.000476641,0.00017215,-0.00117503,0.005666828,0.005616136,0.003449795,0.004074818,-0.001044588,-0.000555055,-0.000453854,-0.00043658,0.000360145,0.004786633,0.005714142,0.002901392,6.71E-05,0.000558953,0.00060364,0.000429557,0.005266306,0.001364156,0.005411698,0.000656083,0.001916471,0.001327544,0.004974334,0.001316742,0.003381934,0.005766052,0.006763223,0.006452665,0.009094201,0.003456761,0.012983526,0.003229396,0.003810463,0.003997611,0.00727146,0.005420479,0.005035452,0.008339117,0.013395316,0.006277876,0.005653977,0.008641838,0.014954082,0.016493186,0.008880642,0.008863496,0.008823075,0.00986045,0.010384549,0.010002144,0.010117705,0.010234383,0.010156868
432,-0.00236383,-0.002090121,-0.001201,-0.001418045,-0.001489562,-0.000498123,0.000277301,0.000781631,-0.000675512,0.006014435,0.005589442,0.003234169,0.004861075,-0.000416616,-0.000487108,-0.000490831,-0.000274563,0.000343384,0.004017963,0.005472799,0.003914541,0.000460263,0.000638455,0.00018761,0.001245424,0.005860288,0.001100148,0.00424948,0.000209468,0.002268816,0.001003022,0.005845778,0.001542044,0.004399945,0.005126464,0.005794384,0.007899798,0.005029873,0.00386306,0.013514641,0.003138911,0.004680489,0.004396728,0.006888024,0.005602527,0.005123059,0.009143767,0.012894586,0.006687192,0.00590513,0.008528385,0.015429351,0.01619255,0.009227474,0.008573927,0.009456627,0.010424558,0.011067356,0.009973616,0.010443702,0.011231837,0.01032156
433,-0.003125125,-0.002399306,-0.002630986,-0.002517297,-0.001861709,-0.001868875,-0.000336129,-0.000234722,-0.00188769,0.00458065,0.005224176,0.00257327,0.004138633,-0.001531764,-0.00132964,-0.001330931,-0.001098195,-0.001224594,0.004043124,0.007015518,0.003829971,-9.74E-05,-0.000492693,-0.000203416,0.000677602,0.005550715,0.000209675,0.005760229,0.000171192,0.000910457,9.73E-05,0.004868667,0.001096048,0.004558022,0.005034771,0.006576746,0.00611282,0.007900087,0.003138572,0.012223972,0.002518382,0.00283075,0.003751867,0.005837829,0.00490105,0.004262106,0.007994814,0.010962161,0.005378936,0.005563956,0.007942926,0.014440713,0.015389952,0.00864197,0.00787871,0.008065166,0.008387753,0.009700988,0.009412845,0.008469149,0.009696356,0.008880854
434,-0.002156375,-0.001252987,-0.000928933,-0.001322518,-0.001267132,-0.001289225,0.000603225,0.000465161,-0.001285508,0.006056878,0.005864118,0.003976084,0.004917282,-0.000838362,-0.000496158,-0.000928262,-0.00060562,0.000290538,0.003559866,0.006485823,0.003735705,0.000737314,0.001003956,0.000480036,0.001140583,0.00708487,0.001175492,0.00607969,0.000951108,0.002037025,0.000748542,0.005854751,0.001656024,0.00472453,0.006691609,0.007517413,0.006009763,0.007412337,0.004240592,0.013725468,0.003468269,0.004398036,0.004391838,0.005902795,0.0054231,0.005131362,0.009100651,0.012456443,0.006486401,0.005873144,0.00885306,0.015279093,0.016538575,0.009200662,0.008618416,0.009609197,0.010210239,0.010844438,0.010234541,0.009635664,0.010656997,0.010009005
435,-0.002292149,-0.001793348,-0.001162896,-0.001659017,-0.001398333,-0.001243953,-8.78E-05,0.000238501,-0.001445962,0.005558371,0.005635384,0.003366411,0.004106437,-0.001227278,-0.000564878,-0.000438184,-0.000460991,0.000194292,0.003289878,0.007293651,0.00451494,0.000183104,-0.000164862,0.00013178,0.001027256,0.006473027,0.00021931,0.005001958,0.000513907,0.001888209,0.001302878,0.005176889,0.001324558,0.005813246,0.005472458,0.005072875,0.005855617,0.008322519,0.003515318,0.012665425,0.003475966,0.003877373,0.004695771,0.008535593,0.005192319,0.005301235,0.008856019,0.012130476,0.005931581,0.00619576,0.008025585,0.01475977,0.01598651,0.008559722,0.008053827,0.008732263,0.009762537,0.010044264,0.009834633,0.009820414,0.009990091,0.009391947
436,-0.002372841,-0.001746582,-0.001538625,-0.001539038,-0.001143223,-0.001146993,0.000205946,0.000579015,-0.00102367,0.005502842,0.006038792,0.003844178,0.004478191,-0.000743636,-0.000427891,-0.000466422,-0.000891322,0.000518754,0.00297327,0.007049666,0.003061661,0.000587958,0.00040419,0.000830594,0.001103548,0.008017965,0.001747033,0.00500099,0.001045783,0.002487426,0.001302904,0.005558423,0.001713844,0.004847228,0.007116866,0.006636697,0.007303259,0.005736568,0.003748891,0.012569008,0.003322065,0.004368383,0.003930082,0.009626665,0.005675142,0.004998738,0.009446309,0.012768127,0.006601372,0.006739008,0.008846165,0.014987949,0.016306974,0.009407315,0.009229272,0.00922126,0.009859471,0.010718575,0.009779667,0.009791607,0.010657341,0.009944614
437,-0.002453054,-0.002439927,-0.001709351,-0.001901814,-0.00188903,-0.001404886,-0.000109846,0.000157519,-0.001094166,0.005627779,0.005796928,0.003430957,0.003630783,-0.000916069,-0.000483126,-0.000351441,-0.001141519,0.000102624,0.002700259,0.006520718,0.003575526,-0.000357183,-0.000490624,0.000412171,0.000772918,0.007088106,0.001071706,0.004033979,0.00055846,0.001492714,0.000884051,0.004979701,0.001787268,0.005603969,0.005381295,0.006137892,0.007271039,0.005987742,0.003521137,0.011988272,0.002772468,0.003814433,0.004183507,0.008485146,0.005203479,0.00461309,0.008617809,0.012060951,0.00568739,0.006489423,0.008967258,0.014806478,0.015516962,0.009046993,0.008384217,0.008711292,0.009152914,0.010335319,0.01011487,0.009704747,0.010120195,0.009816469
438,-0.003198056,-0.001897896,-0.002001234,-0.001488117,-0.001840006,-0.001746066,0.000211203,-3.01E-05,-0.001284011,0.005324714,0.005898622,0.003781086,0.004462656,-0.001273584,-0.000871896,-0.000625627,-0.000741569,-0.000411133,0.003333986,0.006372039,0.004861756,4.94E-05,0.000110055,0.000671768,0.00051795,0.006412232,0.000910198,0.005565607,0.000537026,0.001902561,0.001077986,0.005341486,0.00158626,0.004532491,0.007593773,0.006267529,0.00614036,0.006205922,0.003164099,0.012317995,0.002965242,0.003614365,0.004010047,0.006275697,0.00510014,0.004622849,0.008755928,0.010070995,0.00610035,0.005549326,0.008456822,0.014356317,0.015669987,0.00898663,0.008276609,0.008574376,0.009552089,0.010148123,0.009997562,0.009216184,0.010083182,0.009754939
439,-0.001992782,-0.001308788,-0.001488942,-0.001199399,-0.00143461,-0.000957553,0.000670316,0.000813114,-0.000951509,0.005929376,0.006484746,0.004067371,0.004489307,-0.000749425,-0.000118542,0.000263237,-9.93E-05,0.000635422,0.003265674,0.007516044,0.004697446,0.000571939,0.000815604,0.000807201,0.001271826,0.006005826,0.001190547,0.005477204,0.001209418,0.002413988,0.001370518,0.005464857,0.002009276,0.005277102,0.004466684,0.005471069,0.007835613,0.007584765,0.003335838,0.012948988,0.003690955,0.004317712,0.004260355,0.007828075,0.005763114,0.005552446,0.009171606,0.012826673,0.006252639,0.006246362,0.008942075,0.015447806,0.016134812,0.009120953,0.008971672,0.00938298,0.009975311,0.010616568,0.010121229,0.009883595,0.010124461,0.010017084
440,-0.002620796,-0.001999224,-0.00154559,-0.001974848,-0.001723893,-0.002241058,0.000243888,-5.07E-05,-0.001765918,0.005217128,0.005764688,0.003359446,0.004140488,-0.001361691,-0.000961427,-0.000990303,-0.000477799,0.000135379,0.004123109,0.005661688,0.003610763,-0.00032154,0.000464202,0.000182664,0.000277923,0.007382531,0.000253316,0.004527338,0.000624197,0.001831925,0.000958138,0.004837595,0.001365896,0.006379184,0.007076082,0.005851498,0.004642236,0.005316722,0.002817045,0.012508766,0.002599129,0.003594188,0.003707299,0.0070046,0.005123085,0.004557054,0.008838583,0.011786239,0.00562618,0.005530186,0.007821011,0.014612045,0.015337897,0.008264815,0.008713299,0.00872051,0.009969007,0.009774266,0.009787053,0.009210499,0.009726904,0.009759202
441,-0.001720696,-0.002156426,-0.0020152,-0.001301768,-0.001421709,-0.001621933,0.000115104,0.000434221,-0.001093134,0.00551831,0.006043675,0.003490188,0.00423824,-0.000726425,-0.000383978,-0.000676598,-0.00064124,-8.58E-05,0.004328824,0.007008599,0.002269154,-6.55E-05,2.79E-05,0.000634048,0.000685924,0.007143233,0.000837078,0.006525343,0.000864493,0.001905447,0.001608163,0.005491254,0.001094672,0.001750359,0.005153051,0.005430151,0.00627441,0.007063374,0.003470173,0.013024709,0.00304748,0.00373782,0.004199555,0.007860521,0.005391831,0.004616465,0.00893465,0.012579134,0.005701762,0.005753277,0.009014352,0.014539687,0.015564369,0.00874951,0.008770667,0.009003226,0.010044608,0.010718787,0.010196034,0.00990531,0.010642804,0.009498614
442,-0.002264029,-0.002018858,-0.001782778,-0.001941296,-0.001454631,-0.001812682,0.000533268,0.000922935,-0.000930173,0.005119523,0.005855958,0.003667773,0.004042027,-0.001070979,-0.000875564,-0.000181785,-0.001041799,0.00023889,0.005292483,0.006574118,0.001737208,0.000103323,-0.000175161,0.000480735,0.000407066,0.006561109,0.001109101,0.005751048,0.000495559,0.001940548,0.001188185,0.005340988,0.001834421,0.001654335,0.005668638,0.005468159,0.005499696,0.006801375,0.003453291,0.012700606,0.003529906,0.003506523,0.004306549,0.006719238,0.00527608,0.005277416,0.008680023,0.012573006,0.006061734,0.005579976,0.009015806,0.01449274,0.015287084,0.008953966,0.008326029,0.009264151,0.009444563,0.010722528,0.009803468,0.009679204,0.010055364,0.00971425
443,-0.00187738,-0.001390695,-0.000996553,-0.001651229,-0.000723531,-0.000636277,0.000710192,0.000944674,-0.000742293,0.005260044,0.006663298,0.003861702,0.004354787,-0.000527288,-0.000436322,-0.000343423,-0.000506655,0.000308101,0.004364514,0.00661517,0.004974124,0.000375483,0.000613905,0.001581896,0.000722405,0.006868562,0.001331984,0.004644434,0.001004241,0.002248649,0.001812793,0.005604126,0.00216547,0.005596207,0.00574929,0.006672918,0.006046825,0.008277612,0.003675814,0.012118177,0.003276106,0.004687554,0.004269295,0.008101454,0.005765711,0.005249931,0.009242889,0.01079834,0.006680042,0.006202246,0.008821676,0.014993014,0.015757887,0.009080033,0.009239743,0.009238976,0.010102046,0.010694908,0.00999629,0.01022068,0.010291024,0.009915454
