Wavelength (nm),H2O,prot_1uM,mef_1-1,mef_1-2,mef_1-3,mef_2-1,mef_2-2,mef_2-3,mef_3-1,mef_3-2,mef_3-3,mef_4-1,mef_4-2,mef_4-3,mef_5-1,mef_5-2,mef_5-3,mef_6-1,mef_6-2,mef_6-3,mef_7-1,mef_7-2,mef_7-3,mef_8-1,mef_8-2,mef_8-3,mef_9-1,mef_9-2,mef_9-3,mef_10-1,mef_10-2,mef_10-3,mef_12-1,mef_12-2,mef_12-3,mef_14-1,mef_14-2,mef_14-3,mef_16-1,mef_16-2,mef_16-3,mef_18-1,mef_18-2,mef_18-3,mef_20-1,mef_20-2,mef_20-3,mef_24-1,mef_24-2,mef_24-3,mef_28-1,mef_28-2,mef_28-3,mef_32,mef_32-2,mef_32-3,mef_36-1,mef_36-2,mef_36-3,mef_40-1,mef_40-2,mef_40-3
398,-0.001105682,-0.0013044,-0.001530784,-0.000133396,0.001947984,-0.001049856,-0.001787573,0.00653123,-0.00124416,-0.001432184,-0.001303678,-0.001309304,-0.001619664,-0.001758029,-0.001364994,-0.000256299,-0.001746943,8.34E-06,-0.00126135,-0.000200363,-0.000981935,-0.001405919,-0.000614305,-0.00065375,-0.00041734,-0.0011141,0.000788788,-0.001122465,-0.001304504,-0.000589644,0.00879732,-0.000380357,0.000248939,-5.68E-05,0.000195276,-0.000720792,-0.000169572,-0.000474438,0.001032056,-0.000125788,0.000244225,0.00185683,0.000790344,0.000135353,0.004699984,0.000906229,6.73E-07,0.00167806,0.001017163,0.000747712,0.002551163,0.001361404,0.001021003,0.002018118,0.003034081,0.001116628,0.002462042,0.003882179,0.002395819,0.002813424,0.0020073,0.002265251
399,-0.002295136,-0.001916762,-0.002233538,-0.001603416,0.003445568,-0.002593676,-0.002800613,0.00511837,-0.001286592,-0.001982217,-0.002158744,-0.001610534,-0.002134583,-0.001896607,-0.002431535,-0.001177818,-0.001946347,-0.000296242,-0.001369226,-0.000951715,-0.000968504,-0.001592997,-0.001267648,-0.001098814,-0.000839705,-0.001744365,0.000422405,-0.001189693,-0.001415311,-0.000460474,0.006725653,-0.000922682,-0.000596676,-0.000531528,-0.000928055,1.10E-05,-0.000509344,-0.000890289,0.000333436,-0.000381185,-0.000593625,0.001272164,0.000584691,0.002877965,0.004871154,0.000310147,-0.000481523,0.00046897,-0.000608929,0.000482757,0.000971888,0.000380172,0.000510175,0.00077424,0.002073932,0.001067061,0.002170205,0.002824862,0.001514897,0.001845131,0.002091515,0.001573348
400,-0.001441318,-0.001912638,-0.002096252,-0.00094221,0.005017409,-0.002384271,-0.001839336,0.005615952,-0.002049106,-0.00138089,-0.001403545,-0.001900886,-0.002110987,-0.00205395,-0.001490129,-0.000780795,-0.001912844,-0.000368356,-0.001218192,-0.000599261,-0.001722398,-0.00172611,-0.00111947,-0.00110465,-0.000615081,-0.001658192,6.40E-05,-0.001375264,-0.001426921,-0.000753818,0.00838865,-0.000659539,-0.000818364,-0.000338094,-0.000328576,0.000955777,-0.000511464,-0.000726942,0.000134498,-0.000501174,0.000227053,0.000898395,4.43E-05,0.004556557,0.00434927,2.50E-05,-7.17E-05,0.000719864,0.000231456,0.000507973,0.001226447,0.000914089,0.000490583,0.001064207,0.002083244,0.000210323,0.002359458,0.002924038,0.001490013,0.002474304,0.001599511,0.002782681
401,-0.002734303,-0.002388236,-0.002507054,-0.001198522,-0.000792939,-0.002244767,-0.00214839,0.005216735,-0.001811702,-0.002050188,-0.001722707,-0.001715436,-0.001947172,-0.00196552,-0.001725543,-0.001369949,-0.001720902,-0.000561052,-0.001512263,-0.001205543,-0.001604241,-0.002241316,-0.001891453,-0.00139312,-0.000736504,-0.001286128,0.000649758,-0.001357769,-0.001514584,-0.000813145,0.007713122,-0.00030364,-0.000824358,-0.000323609,0.000194965,0.000452904,-0.000309279,-0.000462439,0.000389163,-8.49E-05,-0.000614202,0.002112246,0.000511834,0.003747951,0.004641817,0.000361052,-0.000320247,0.000799395,-0.000859288,0.000270282,0.001161995,0.000606803,-0.000578735,0.000377012,0.002106498,0.000555713,0.001793324,0.003077329,0.001111489,0.001685258,0.001821995,0.002065765
402,-0.001878102,-0.001679234,-0.001997369,-0.001033483,0.001048585,-0.001252058,-0.001756173,0.006129674,-0.001798401,-0.001133619,-0.001290928,-0.001214991,-0.00094128,-0.001678563,-0.001620644,-0.000617717,-0.001257633,-0.000177024,-0.00079387,-0.000477541,-0.001621727,-0.001440441,-0.001274152,-0.000977802,-0.000199535,-0.002064307,0.001023701,-0.000750459,-0.001061321,-0.000374305,0.008407493,-0.000681509,0.000407377,-0.000244605,0.000248058,0.00043461,0.000186341,-0.000185718,0.000956893,1.19E-05,-0.000408444,0.001685336,0.000657639,0.005610813,0.004344354,0.00096177,0.00044272,0.001014075,-0.000149181,0.000678976,0.002159851,0.000441451,0.000948721,0.000795038,0.002044022,0.001516248,0.002050758,0.003188323,0.00158135,0.001997209,0.001972817,0.002433277
403,-0.003305915,-0.002733995,-0.003051461,-0.001743539,0.000932896,-0.003096493,-0.002812084,0.004441289,-0.002335303,-0.00224796,-0.002618069,-0.002829161,-0.002905125,-0.001947172,-0.00246474,-0.001511437,-0.002210257,-0.000630435,-0.001893308,-0.001236055,-0.00224729,-0.002330823,-0.001919236,-0.001729256,-0.001558487,-0.002307032,5.19E-05,-0.002009273,-0.001531816,-0.001294335,0.00672702,-0.001133929,-0.000612341,-0.001233886,-0.000754076,-0.000229186,-0.001078364,-0.001070824,-0.000313366,-0.001351885,-0.000824358,0.000826056,0.000177381,0.001480298,0.003589829,6.94E-05,-0.000493934,0.000739415,-0.000847094,6.70E-05,0.001279225,-8.74E-05,-0.000279582,-5.73E-05,0.001663638,8.60E-05,0.001475649,0.002314121,0.000924128,0.001183617,0.001475675,0.001380776
404,-0.003162543,-0.002924616,-0.002354613,-0.001349769,-0.000335456,-0.001999018,-0.002387669,0.00456341,-0.00246577,-0.002257952,-0.002788988,-0.002001543,-0.002872622,-0.002060494,-0.002216129,-0.001203685,-0.002083165,-0.00031228,-0.001822529,-0.001628071,-0.001776333,-0.001980929,-0.001491058,-0.001478985,-0.001185511,-0.002525893,-0.000376736,-0.001825107,-0.001507619,-0.001369794,0.007235531,-0.001089725,-0.001250354,-0.001595318,-0.000496675,-0.00065406,-0.000752836,-0.000761415,-0.000517049,-0.000591299,-0.001075782,0.000565951,0.000416809,0.004488758,0.003852091,0.000281601,-0.000627075,0.000735058,-0.000248331,6.28E-05,0.000906722,0.000193826,-0.000467766,0.000527332,0.001082968,7.26E-05,0.0015926,0.002661789,0.000369964,0.001331309,0.000829998,0.001616581
405,-0.002219786,-0.002581376,-0.002718252,-0.000892097,-0.000394271,-0.002761518,-0.002537062,0.004119033,-0.002322378,-0.001917329,-0.001899339,-0.001734258,-0.00259805,-0.001731164,-0.002249351,-0.001508032,-0.0023922,-0.000913021,-0.001447768,-0.000886672,-0.001695272,-0.001276578,-0.001642874,-0.001619922,-0.001173016,-0.001580307,-1.82E-05,-0.001458191,-0.001554463,-0.000883469,0.007360099,-0.001842171,-0.001089312,-0.000987875,-0.000236482,-0.001695633,-0.000646151,-0.000550298,-3.89E-05,-0.000822343,-0.000771544,0.000733399,0.000621604,0.001346992,0.003730927,-0.00030633,8.21E-05,0.000973289,7.08E-05,-0.000142142,0.001702306,0.00016262,0.000704099,2.25E-05,0.001532016,0.000338021,0.001767618,0.002798391,0.00156041,0.001485155,0.000634177,0.002026987
406,-0.002235289,-0.002293694,-0.002246312,-0.00068461,0.00359779,-0.002649665,-0.0024616,0.004890421,-0.002098262,-0.001825055,-0.001965313,-0.002128762,-0.001722088,-0.001621521,-0.001957325,-0.001659533,-0.002235444,-0.000450493,-0.001310078,-0.000835778,-0.001794328,-0.001781644,-0.001568855,-0.001378361,-0.001054504,-0.001492709,0.00027567,-0.001003784,-0.000616735,-0.000906718,0.007619827,-0.000738365,-0.000953213,-0.000616115,-0.000453027,-0.001040921,-0.000324644,-0.000996398,-0.000245899,-0.00036458,-0.000424064,0.001193584,0.000833862,0.0020073,0.003652893,-0.000447028,-0.000547919,0.000566988,-0.000371201,0.00019209,0.001854698,0.000315742,0.000481254,0.000791693,0.00164945,0.000751628,0.001889457,0.003022403,0.001306954,0.002101113,0.001453078,0.001612216
407,-0.002042202,-0.001512056,-0.001961242,-0.000545696,0.001451753,-0.002503554,-0.002634691,0.004016735,-0.002001337,-0.002228388,-0.001865318,-0.001751532,-0.002341019,-0.001550026,-0.002081104,-0.001144359,-0.001963406,-0.001072012,-0.001513965,-0.000680681,-0.001947893,-0.002160496,-0.001707288,-0.001851244,-0.001435539,-0.001590985,0.000186445,-0.001269919,-0.001225833,-0.000936579,0.007090343,-0.001158662,-0.000701306,-0.001242508,-0.000474955,3.31E-06,-0.000609859,-0.001357924,-0.000291482,-0.00033706,-0.000790459,0.000748464,0.000667983,0.002869131,0.004280615,0.000221615,-0.000478575,0.000719579,-0.000209833,-0.000409633,0.001331776,0.000719993,0.000300226,0.001028865,0.00142199,0.000176656,0.001528483,0.002871997,0.000565692,0.001999914,0.000960577,0.002087535
408,-0.002745416,-0.002009119,-0.002032153,-0.001225936,0.002676088,-0.00173926,-0.00233314,0.003986168,-0.00208368,-0.002199337,-0.001803917,-0.002380513,-0.002090636,-0.00300483,-0.001954284,-0.002417068,-0.002073891,-0.00066016,-0.001644215,-0.001304917,-0.001748541,-0.001498281,-0.00149209,-0.001408396,-0.000989993,-0.001942378,-0.000113003,-0.00214195,-0.001831293,-0.001553689,0.007376502,-0.001360298,-0.000511981,-0.00169584,-0.000556761,-0.001162741,-0.00072503,-0.001076814,-0.000385685,-0.001089725,-0.001055485,0.000637962,-0.000150423,0.002575744,0.003875388,-0.000219768,-0.000598485,0.000519376,-0.000651992,-0.000385426,0.00111219,0.000245624,-0.000379995,0.000148663,0.001981685,-2.59E-05,0.00138062,0.002676531,0.001463831,0.001414822,0.000939874,0.001688117
409,-0.002428703,-0.001680987,-0.002001749,-0.00159929,0.002511404,-0.002263566,-0.001887174,0.004037506,-0.00202968,-0.001532847,-0.001729256,-0.001530423,-0.001546725,-0.001544094,-0.001587838,-0.00183284,-0.00138027,0.000173212,-0.001428676,-0.000870294,-0.002247651,-0.001904546,-0.001904752,-0.002179299,-0.001201568,-0.002380925,0.000415565,-0.002066523,-0.001235796,-0.000875151,0.006768771,-0.001330363,-0.000807357,-0.001032399,-0.00094066,-0.000585922,-0.000817382,-0.000862027,-0.000424995,-0.000822446,-0.001379961,0.000381934,0.000222133,0.004680699,0.003714296,-0.000217646,-0.001144979,0.000612168,-0.000423288,0.000289735,0.000636407,-0.000312435,6.05E-05,0.000425282,0.001713974,5.56E-05,0.002085949,0.00256525,0.001360599,0.002009276,0.00096727,0.001401058
410,-0.002215511,-0.001702441,-0.001914803,-0.000844562,0.001506429,-0.001781386,-0.001875164,0.004777395,-0.001380322,-0.001999224,-0.001806444,-0.001519485,-0.001693003,-0.001552812,-0.001520053,-0.00118231,-0.001714198,-0.000596831,-0.00120038,-0.000412633,-0.001091843,-0.001760349,-0.001501119,-0.000890496,-0.000876752,-0.00162998,0.000711152,-0.001094631,-0.000786686,-0.000826425,0.007897505,6.15E-05,-9.36E-05,-0.000283255,-0.000648839,7.63E-05,0.000438341,-3.46E-05,-0.000151355,-0.000189392,-0.000132568,0.001487805,-0.000196585,0.002376324,0.003617053,3.87E-05,-0.000617717,0.001169081,0.000251192,-5.39E-05,0.001652828,0.000422561,0.000138875,0.000755725,0.001859845,0.000371208,0.002356803,0.002673822,0.001649216,0.001783577,0.001498195,0.001687233
411,-0.002103259,-0.001914855,-0.001227536,-0.000189392,-4.07E-05,-0.001676397,-0.001709609,0.002251329,-0.001419852,-0.001837583,-0.001733639,-0.001409324,-0.001277456,-0.001441524,-0.001417271,-0.000984052,-0.001530835,0.000511212,-0.001306465,3.23E-05,-0.000574754,-0.001763494,-0.001096232,-0.000532717,-0.00076741,-0.001274565,0.000617664,-0.000918084,-0.000991697,-0.000917206,0.007835059,0.000380406,-1.04E-05,-0.000227892,-0.000776506,-0.000391116,0.00080357,-0.000365098,5.11E-05,0.000112489,-0.000256247,0.001695653,0.000534978,0.003916055,0.004237273,0.000446011,0.00030178,0.001492143,0.000234642,0.000387556,0.001493649,0.001023182,0.001624012,0.001713584,0.002348917,0.000471847,0.002996154,0.002853549,0.002202075,0.002413415,0.001475519,0.002399906
412,-0.002894428,-0.00209924,-0.002168275,-0.001687434,0.000654476,-0.002343078,-0.002532327,0.002974729,-0.002805449,-0.002843357,-0.002223082,-0.001980877,-0.002405741,-0.002409963,-0.002335818,-0.002076828,-0.00192738,-0.000475369,-0.002200882,-0.001484557,-0.00245671,-0.00303573,-0.001849182,-0.001497662,-0.001054969,-0.001895525,0.000241739,-0.001730132,-0.000904342,-0.001409118,0.006171735,-0.001052128,-0.000915346,-0.000895352,-0.000769787,-0.000971862,-0.000418116,-0.000256661,-0.000391013,-0.000789994,-0.000790356,0.000663394,0.000637599,0.003163655,0.002899125,-0.000510172,-0.001429243,0.000670187,-0.000546575,0.000183881,0.000637418,0.000635655,-0.000230841,0.000468996,0.001430456,0.000287144,0.001688091,0.001526639,0.001293297,0.001467934,0.001532743,0.000652817
413,-0.002923844,-0.002071881,-0.002235702,-0.001072321,0.001220139,-0.002279273,-0.002016591,0.002499115,-0.001836243,-0.002138911,-0.001721366,-0.002428806,-0.002241058,-0.002189241,-0.001490903,-0.001463505,-0.00161497,-0.000598899,-0.001911453,-0.00107919,-0.001401119,-0.002908571,-0.001585723,-0.001169247,-0.000892717,-0.001762979,0.000332218,-0.001469491,-0.001346982,-0.000824823,0.006998523,-0.001066021,-0.000801518,-0.000598537,-0.001288038,8.57E-05,-0.000604999,-0.000544868,0.000153427,-0.000667759,-0.000459854,0.000579248,0.000256735,0.00553328,0.00452535,-0.000750045,-0.000602828,0.00080523,-0.000310003,-0.00032123,0.001133004,0.000586869,-0.000394685,0.000513052,0.001889301,0.000560767,0.002218649,0.002464776,0.001403343,0.002088992,0.00078176,0.001409861
414,-0.003189988,-0.002471793,-0.003263474,-0.001641481,-0.000200673,-0.002679355,-0.002994239,0.002781013,-0.002839345,-0.002451767,-0.003553236,-0.002535518,-0.002778494,-0.002913096,-0.002306311,-0.001947635,-0.002681876,-0.000916069,-0.002441317,-0.002083577,-0.002721853,-0.002794544,-0.003091302,-0.002503142,-0.00200917,-0.002445538,-0.001083373,-0.002014375,-0.001812733,-0.000903722,0.006099352,-0.001693725,-0.001713837,-0.001789739,-0.001533879,-0.001385173,-0.000987513,-0.001313124,-0.001886659,-0.001295264,-0.001139351,0.000857387,0.000465446,0.00142495,0.00282705,-0.001656799,-0.001254794,-0.000178059,-0.00106726,-0.001139351,0.00021962,-0.000268872,-0.000535561,0.000220579,0.000582229,-0.000295931,0.000631507,0.001576959,0.000548922,0.000462699,0.000153117,0.000242826
415,-0.002472616,-0.002319442,-0.002529136,-0.001266873,0.001466116,-0.002463042,-0.002552246,0.002428279,-0.00243725,-0.002175487,-0.002289728,-0.001481048,-0.001811135,-0.002426747,-0.001894494,-0.002002213,-0.001782211,-0.00082627,-0.00217559,-0.00155405,-0.001935987,-0.002316404,-0.002536444,-0.001520827,-0.000520927,-0.002291118,7.78E-05,-0.002050343,-0.001379496,-0.000976614,0.006907065,-0.000981831,-0.001190158,-0.001108523,-0.001512159,-0.000219406,-0.001156029,-0.001187525,-0.000964785,-0.000823738,-0.000452251,0.000363513,0.000632,0.002523537,0.003846946,-0.001447407,-0.000164604,0.001125737,-0.000156582,-4.81E-06,0.001710232,0.000119195,0.000387582,0.000407766,0.001979032,0.000811817,0.002048287,0.002163961,0.000374084,0.001535393,0.000960265,0.000761015
416,-0.004278361,-0.003584507,-0.003888782,-0.001674902,-0.000574651,-0.003735747,-0.003706746,-4.03E-05,-0.003695914,-0.004124079,-0.003426177,-0.003483856,-0.003856814,-0.003396025,-0.003483754,-0.003246259,-0.003106928,-0.001972168,-0.003334892,-0.002720155,-0.002979482,-0.003815761,-0.003945528,-0.00285709,-0.002333913,-0.003362891,-0.001823973,-0.002931044,-0.003018866,-0.002290655,0.005938902,-0.002777722,-0.002923021,-0.002634176,-0.00241712,-0.001929493,-0.002090945,-0.002203045,-0.001798916,-0.002283703,-0.002407492,-0.000339905,-0.001105114,0.00051313,0.001919461,-0.002238019,-0.001574788,-0.000732473,-0.001791853,-0.001798968,0.000155473,-0.000601019,-0.001755554,-0.000892459,0.000289812,-0.000849471,0.000392453,0.001147149,-1.77E-05,-1.76E-05,-0.000279375,-0.000266388
417,-0.004620672,-0.004513242,-0.00413772,-0.002007109,-0.00213958,-0.004417727,-0.004024989,0.001579324,-0.003817711,-0.004693148,-0.004039352,-0.00355986,-0.003798261,-0.003817301,-0.00392911,-0.004000419,-0.003431057,-0.002279377,-0.003730255,-0.002633558,-0.003619678,-0.004312861,-0.004508016,-0.003774909,-0.002695459,-0.003767878,-0.001835005,-0.003000306,-0.003460899,-0.002845621,0.00549233,-0.003714343,-0.003286031,-0.002877611,-0.002774327,-0.002189962,-0.002152202,-0.002408728,-0.002901885,-0.002334324,-0.002140868,-0.000706113,-0.001446581,4.80E-05,0.002461001,-0.002176517,-0.002202273,9.71E-06,-0.002386537,-0.001949182,-0.000801259,-0.001525883,-0.001595421,-0.001020416,0.000109356,-0.001065814,8.48E-05,0.000566236,-0.001211739,-4.76E-06,-0.000709834,-0.00048023
418,-0.002666697,-0.00229596,-0.002318104,-0.000136398,-0.000970364,-0.002229521,-0.00196016,0.00105746,-0.002024836,-0.002266089,-0.001865988,-0.001745396,-0.001840418,-0.002049828,-0.001759524,-0.001935369,-0.001740188,-0.000230428,-0.001833613,-0.001179883,-0.001803711,-0.001877174,-0.002564186,-0.001653292,-8.27E-05,-0.001777674,0.000352373,-0.001774374,-0.001540844,-0.000928623,0.00729344,-0.00095373,-0.000982761,-0.001239926,-0.000895611,-0.000932963,-0.000697067,-0.001304039,-0.000341509,-0.000579562,-0.00076617,0.001100408,0.000337995,0.002119035,0.004055509,-0.000761829,-0.000462595,0.001076714,-0.000268717,9.97E-06,0.001313834,0.000720953,-3.08E-05,0.000431682,0.001436767,0.000355223,0.001824777,0.002529343,0.001748956,0.001399006,0.001142503,0.000715923
419,-0.004798793,-0.0039307,-0.003705,-0.002013087,-0.001982784,-0.004312092,-0.003872875,0.001335801,-0.004234836,-0.00453512,-0.003905457,-0.00406192,-0.003650482,-0.003909203,-0.003800621,-0.002947447,-0.003729331,-0.002173169,-0.003329857,-0.002973517,-0.003143063,-0.004214583,-0.003848039,-0.003513951,-0.001674334,-0.003586715,-0.001670105,-0.003276165,-0.003414723,-0.002355128,0.005459142,-0.002993005,-0.002357239,-0.003164393,-0.003023596,-0.002477764,-0.002962051,-0.002921633,-0.002297092,-0.002009479,-0.002261969,-0.0006889,-0.001590933,0.000609732,0.001871102,-0.002641998,-0.002336693,-0.000929088,-0.001652931,-0.00225002,-0.000392151,-0.001207247,-0.00158593,-0.001077434,-0.00078834,-0.000927952,0.000414373,0.000561182,-0.001230427,-0.000376581,-0.000529408,-0.00101804
420,-0.004006215,-0.004173769,-0.003819199,-0.00178448,-0.001308839,-0.003856814,-0.004413012,0.000874583,-0.003739597,-0.003330474,-0.004012884,-0.003237421,-0.003741034,-0.003839162,-0.003684107,-0.003013982,-0.003396795,-0.00209177,-0.003775781,-0.003037015,-0.003309922,-0.004017398,-0.003794206,-0.002512098,-0.001321692,-0.00295804,-0.001705535,-0.003077988,-0.002904817,-0.002207012,0.005773974,-0.002559091,-0.002178217,-0.001952583,-0.00244595,-0.002044726,-0.001961706,-0.00230904,-0.002083165,-0.002784101,-0.002255479,-5.80E-05,-0.001284476,0.002166823,0.002530515,-0.002585802,-0.001950058,-0.00042784,-0.002018755,-0.001800566,-0.000244864,-0.001374697,-0.001723274,-0.001115546,-0.000220027,-0.001238636,0.000215373,0.000747894,-0.000121958,0.00025013,-0.000408237,-0.001106199
421,-0.004817328,-0.004279848,-0.003673122,-0.001451999,4.89E-05,-0.003948041,-0.00394563,0.000871574,-0.004046123,-0.00369535,-0.003983439,-0.003795951,-0.00404802,-0.003543068,-0.003632616,-0.002833739,-0.003749246,-0.002150966,-0.00345566,-0.002651311,-0.003084259,-0.003653049,-0.003817916,-0.002887794,-0.001739569,-0.003177088,-0.001607646,-0.003469989,-0.003427513,-0.002509525,0.005531104,-0.00270117,-0.003023956,-0.002583126,-0.002223597,-0.00210872,-0.00262126,-0.002919113,-0.002096767,-0.002255376,-0.001889597,-0.001002545,-0.001523664,0.00062303,0.00179257,-0.002331389,-0.002345705,-0.000192031,-0.002077858,-0.001763494,5.49E-06,-0.001090861,-0.002255428,-0.000894319,-0.000187684,-0.001642564,0.000353254,0.000809328,-0.000794852,-0.000291016,6.04E-05,-0.001453444
422,-0.001431823,-0.001101758,-0.001327266,0.001380023,0.001706022,-0.001271984,-0.001101861,0.002315553,-0.000942158,-0.001140383,-0.001330518,-0.000982968,-0.001085232,-0.000935443,-0.001283805,-0.000196534,-0.000878871,0.000768743,-0.001061838,-0.00030364,-0.00085438,-0.001211584,-0.001418407,-0.000439683,0.001180502,-0.000462802,0.000718256,0.000152314,-0.000367839,5.05E-05,0.008120365,0.000244277,-3.77E-05,-0.000137899,-0.000229703,0.000696321,0.000383903,8.23E-05,0.000667828,0.000322011,0.000275954,0.001966368,0.001201501,0.003666573,0.004974517,0.000537155,0.000526114,0.002138025,0.000376597,0.000710478,0.002336789,0.001548954,0.000696684,0.001700253,0.002362009,0.001151457,0.002765565,0.003445777,0.001866527,0.002468551,0.001832055,0.002059939
423,-0.002926415,-0.002428189,-0.002795778,-0.000508724,-0.003193791,-0.002939786,-0.002540614,0.001799276,-0.003117517,-0.002889234,-0.00315396,-0.002680075,-0.002727101,-0.00258292,-0.0029042,-0.001800411,-0.002708836,-0.001008898,-0.002896846,-0.001983867,-0.002089863,-0.003400751,-0.002829419,-0.002144062,-0.000850556,-0.003154576,-0.000980385,-0.002543393,-0.002191868,-0.001476508,0.00571186,-0.001783552,-0.001591759,-0.002122064,-0.001785253,-0.001225317,-0.001827633,-0.00152872,-0.001231305,-0.001363652,-0.001749057,0.000728109,-0.000403013,0.001830236,0.00316037,-0.00074591,-0.001111518,4.81E-06,-0.001202755,-0.000572324,0.000266448,-0.000186184,-0.000789425,-4.60E-05,0.000615564,-0.000663158,0.000788892,0.001759924,0.000701636,0.000703503,-0.000295569,0.000221278
424,-0.002042665,-0.001790873,-0.001560137,0.001158725,0.001770737,-0.001579585,-0.001762051,0.000350249,-0.001061269,-0.001668043,-0.001409118,-0.001217211,-0.001655923,-0.001566792,-0.001109142,-0.000616477,-0.000846577,0.000294708,-0.000935856,-0.000623766,-0.001027699,-0.001905113,-0.001224645,-0.001275443,0.000778156,-0.001078261,0.00039393,-0.000563379,-0.001100363,1.03E-05,0.007635555,-0.000498898,-0.000501225,-0.000835933,-0.000728493,-0.00039934,-8.18E-05,-0.00013205,-1.83E-05,-0.000161291,-8.23E-05,0.00122938,0.000544568,0.001434092,0.004079417,-0.000154615,0.000620956,0.002163337,8.31E-05,0.000142215,0.001944734,0.000807772,0.000504914,0.001355354,0.001954901,0.000622304,0.002146922,0.002911399,0.001349849,0.001977628,0.00130872,0.001713325
425,-0.003685545,-0.003386676,-0.003101171,-0.000370684,-0.003035935,-0.003514722,-0.003383696,0.001567295,-0.002882291,-0.003330062,-0.003482213,-0.003487554,-0.003767262,-0.003105592,-0.003624966,-0.002466851,-0.003052541,-0.00133475,-0.002362645,-0.002678943,-0.003249086,-0.003571259,-0.003246156,-0.002604432,-0.001148077,-0.002964262,-0.001354466,-0.003003596,-0.002114233,-0.001742869,0.00650666,-0.002332574,-0.001676191,-0.001890422,-0.002026382,-0.001723893,-0.00151185,-0.001862843,-0.001740497,-0.002006284,-0.001589334,-0.000519169,-0.000989115,0.001533159,0.002876167,-0.001452154,-0.00178283,8.94E-05,-0.001149936,-0.001475528,-0.000347872,-0.000973618,-0.000833194,-0.000790407,0.000163967,-0.001271313,0.000219128,0.001153975,-0.000271925,-2.06E-05,-2.54E-06,-0.000524547
426,-0.003832593,-0.003418113,-0.003677075,-0.000761829,-0.001174462,-0.003460128,-0.003721683,-0.000343423,-0.00338498,-0.003247287,-0.002816353,-0.003454684,-0.003186853,-0.003032696,-0.003139517,-0.002080074,-0.003344756,-0.001340221,-0.003541477,-0.002464483,-0.003104924,-0.003101274,-0.003345218,-0.002684654,-0.001169712,-0.003318914,-0.001234196,-0.002352708,-0.002584309,-0.00248528,0.006015537,-0.002683213,-0.002536033,-0.002074973,-0.002265316,-0.002359299,-0.001827169,-0.002271754,-0.002173375,-0.001837016,-0.002761827,-0.000661504,-0.0009279,0.001538848,0.002551736,-0.001344814,-0.002348794,-0.000222718,-0.002037822,-0.002006697,-0.000312487,-0.001317408,-0.001602075,-0.001141777,-0.000135414,-0.001423928,0.00018818,0.001358236,-0.000571859,-1.79E-05,-0.000216198,-0.000469938
427,-0.00518505,-0.004418649,-0.004154027,-0.00142945,-0.001860008,-0.004260982,-0.004447859,-0.000848644,-0.004299328,-0.004204995,-0.004455597,-0.004251959,-0.004412755,-0.004430333,-0.004359402,-0.003132475,-0.004260418,-0.002165854,-0.004103668,-0.00358538,-0.003741137,-0.004429975,-0.004281642,-0.002814348,-0.001858668,-0.003761103,-0.002107278,-0.003826435,-0.003365716,-0.002777465,0.004794276,-0.003206433,-0.00314075,-0.003179092,-0.003466292,-0.002533305,-0.003008224,-0.002637572,-0.002715113,-0.003307867,-0.003202322,-0.001436261,-0.001583041,0.000722768,0.001284366,-0.002556672,-0.002494391,-0.001068861,-0.002817022,-0.002828338,-0.000926505,-0.001562201,-0.002263668,-0.001794998,-0.000695516,-0.001583815,-0.000650028,0.000615746,-0.00128014,-0.00055826,-0.001200742,-0.000887912
428,-0.004578513,-0.004194228,-0.004010576,-0.001139299,-0.001129333,-0.003795643,-0.003509946,-0.000343112,-0.003572235,-0.00372117,-0.004063407,-0.003409689,-0.00326707,-0.004015705,-0.003279454,-0.002883063,-0.003750067,-0.001804897,-0.003523965,-0.003345475,-0.003159562,-0.004169974,-0.003740828,-0.002954338,-0.001289535,-0.003375425,-0.001433629,-0.003363867,-0.003101274,-0.002760026,0.005202431,-0.002590485,-0.003147689,-0.002787702,-0.002742226,-0.002214532,-0.002285608,-0.00319523,-0.002430197,-0.002660471,-0.002390398,-0.001039578,-0.001634622,0.001946606,0.001260533,-0.00238283,-0.003040511,-0.000208487,-0.001808557,-0.002320421,-0.000751699,-0.001809898,-0.001998039,-0.00123497,-0.00043508,-0.00169816,-0.00019524,0.001656414,-0.000520152,-0.000383668,-0.001222374,-0.001089364
429,-0.002512459,-0.002985087,-0.002461806,0.000574012,0.000262278,-0.002290552,-0.002354201,0.003008926,-0.002462372,-0.002495833,-0.002461188,-0.002143084,-0.002064719,-0.002104496,-0.002259703,-0.001684133,-0.002257745,-0.000656438,-0.002739448,-0.001593667,-0.001738228,-0.002655994,-0.001993298,-0.001767155,0.000309344,-0.002232766,-0.000537888,-0.001825004,-0.00182918,-0.001115752,0.006526447,-0.001047583,-0.001330673,-0.001764732,-0.000987823,-0.000737744,-0.001244727,-0.001201206,-0.000344613,-0.001314724,-0.000753404,0.000411471,-2.95E-05,0.00136948,0.003410527,-0.00054006,-0.000696395,0.000663861,-0.000383978,-0.000587059,0.001215207,0.000463554,0.000264247,0.000216668,0.001386177,0.000169379,0.001869256,0.00305749,0.001345045,0.000949992,0.000713693,0.001490039
