Wavelength (nm),H2O,prot_15uM,vel_4uM_1-1,vel_4uM_1-2,vel_4uM_1-3,vel_2-1,vel_2-2,vel_2-3,vel_3-1,vel_3-2,vel_3-3,vel_4-1,vel_4-2,vel_4-3,vel_5-1,vel_5-2,vel_5-3,vel_6-1,vel_6-2,vel_6-3,vel_7-1,vel_7-2,vel_7-3,vel_8-1,vel_8-2,vel_8-3,vel_9-1,vel_9-2,vel_9-3,vel_10-1,vel_10-2,vel_10-3,vel_12-1,vel_12-2,vel_12-3,vel_14-1,vel_14-2,vel_14-3,vel_16-1,vel_16-2,vel_16-3,vel_18-1,vel_18-2,vel_18-3,vel_20-1,vel_20-2,vel_20-3,vel_24-1,vel_24-2,vel_24-3,vel_28-1,vel_28-2,vel_28-3,vel_32-1,vel_32-2,vel_32-3,vel_36-1,vel_36-2,vel_36-3,vel_40-1,vel_40-2,vel_40-3
405,-0.002092388,-0.001014166,0.00054252,3.81E-05,-0.000842754,0.000851317,0.001163189,0.00138571,0.000955388,0.000935153,0.001431235,0.002967718,0.001893487,0.002281618,0.002315267,0.002527391,0.001821839,0.003966236,0.00318303,0.003126552,0.005765213,0.003776307,0.003974961,0.005293531,0.004487999,0.005051007,0.006458839,0.006097514,0.006070318,0.00799281,0.007174444,0.006593592,0.006925424,0.00661977,0.006959223,0.00774635,0.007280805,0.007006257,0.007679184,0.006973401,0.007131944,0.008086817,0.008285421,0.008541163,0.008874618,0.008289168,0.007996844,0.009277134,0.00839567,0.009905973,0.009285915,0.009417394,0.008589346,0.009370892,0.009431997,0.009430119,0.011412085,0.010650603,0.010702603,0.010395764,0.011404113,0.010732744
406,-0.002775716,-0.001181845,-0.000508155,-0.00082658,-0.000265302,1.89E-05,0.000520283,0.000179997,0.001031927,0.000379887,0.000779245,0.002709219,0.00171109,0.00178038,0.001855686,0.001833069,0.001277771,0.002875098,0.002528276,0.002268816,0.004915423,0.004085035,0.004151464,0.004863379,0.004706133,0.004970982,0.005953572,0.005617893,0.005812301,0.007428005,0.005821746,0.006018162,0.006698917,0.006068585,0.006056406,0.007124708,0.006873822,0.006836769,0.006595958,0.006672261,0.007021753,0.007656763,0.00762341,0.007175576,0.00814347,0.00782001,0.007484624,0.00805831,0.007589296,0.009050376,0.00815336,0.008627157,0.008436895,0.009840193,0.008675455,0.008719453,0.010176795,0.010377206,0.009765105,0.010287817,0.010518855,0.009460383
407,-0.002733532,-0.000946343,0.000424297,4.22E-05,-0.000278961,0.000288155,0.000491983,0.000928071,0.001389371,0.00058267,0.001331231,0.003382064,0.001472038,0.001481908,0.002307693,0.002375413,0.001831015,0.002723963,0.002828509,0.003376534,0.005400716,0.004395002,0.004408496,0.005322591,0.004930974,0.004508793,0.005929324,0.006114526,0.006372144,0.007213606,0.00623247,0.006062023,0.006709616,0.006185336,0.006923478,0.007631182,0.007407677,0.006810473,0.00737895,0.007184445,0.007408045,0.007751199,0.007962964,0.007813711,0.008764248,0.008385113,0.006838294,0.008255159,0.008518934,0.009549444,0.008905743,0.00821403,0.008195407,0.009259708,0.008526247,0.008990805,0.010413502,0.009908065,0.01075941,0.010238755,0.011165723,0.010642299
408,-0.003133811,-0.002025866,-0.000305347,-0.000936476,-0.00072994,0.000262641,0.000771491,0.000659791,0.001060107,0.000578056,0.001349147,0.002673848,0.00141303,0.001803643,0.00176008,0.002126683,0.001456299,0.002863946,0.002863242,0.002411567,0.004653277,0.003667695,0.004315935,0.004664266,0.005206833,0.004567962,0.006111034,0.006680305,0.005946723,0.006428336,0.006457657,0.006213721,0.006566155,0.00648493,0.006372328,0.007556658,0.006286649,0.007032066,0.007024304,0.006582527,0.007392273,0.007687958,0.007967815,0.008151514,0.007651705,0.007880607,0.006942652,0.006737457,0.007749433,0.008630088,0.007874887,0.008640201,0.008561676,0.009059547,0.008687841,0.008663096,0.010881437,0.010183288,0.010300699,0.010014727,0.010709316,0.010682598
409,-0.003138951,-0.001586703,-0.000854741,-0.000482764,-0.0007548,-0.000258834,0.000668191,0.00023055,0.000746805,0.000674179,0.000760289,0.002589858,0.000979931,0.000990931,0.002184228,0.002030523,0.001580545,0.002116824,0.002343087,0.002850605,0.004514364,0.003737298,0.003918328,0.004653827,0.004138476,0.004196732,0.005185848,0.005680702,0.005581209,0.00625277,0.006008844,0.006258941,0.00641901,0.005888494,0.006060369,0.006711536,0.006762513,0.006820228,0.006531177,0.006801927,0.006893284,0.007014781,0.007263379,0.008624701,0.008264974,0.007765904,0.005872751,0.008816999,0.007221028,0.008760577,0.008667638,0.008618179,0.00789848,0.008743038,0.00829178,0.008933831,0.010788866,0.00997057,0.010429703,0.009266477,0.010606807,0.00985015
410,-0.003419192,-0.002233847,-0.001341356,-0.001196715,-0.000737744,0.000314473,0.000468271,-0.00015741,0.000565459,0.000740193,0.000147005,0.001719146,0.000873183,0.001068748,0.001843545,0.001357353,0.000747479,0.002116304,0.002098642,0.00168175,0.004738661,0.003445672,0.003343272,0.004365873,0.003743773,0.003654042,0.004801264,0.006075673,0.005121094,0.006259703,0.005743231,0.005588655,0.00631743,0.005992913,0.005842866,0.006371566,0.005877972,0.006688901,0.006599585,0.005893506,0.006060527,0.006574092,0.006715006,0.007163812,0.007272302,0.006879292,0.001936283,0.006255816,0.007423555,0.007945325,0.007404859,0.007747457,0.007581156,0.008072735,0.008735644,0.00812076,0.009693974,0.010367662,0.010121017,0.010282939,0.009487714,0.009823883
411,-0.0032552,-0.001981908,-0.001646691,-0.001524696,-0.001102119,0.000368591,-0.000151044,-0.000309227,0.000524767,0.000586117,0.000124503,0.002059445,0.001371843,0.000509061,0.000911624,0.001604239,0.000238061,0.001774999,0.002124576,0.001964808,0.004276719,0.002980151,0.003356081,0.003947192,0.003703069,0.003189705,0.004449945,0.005575833,0.005104933,0.005922239,0.00550355,0.005148126,0.006167744,0.0058865,0.005758445,0.006575695,0.005829512,0.006112741,0.006109643,0.005767914,0.006350473,0.006145112,0.006542266,0.007511961,0.007607946,0.006639273,0.006019501,0.007676839,0.006934287,0.008420373,0.007891731,0.007452785,0.00723074,0.008351599,0.008508454,0.008102984,0.010243155,0.00969482,0.009762643,0.01069987,0.010503076,0.009536954
412,-0.003052489,-0.000996243,-0.000190531,-0.000410771,-0.00015653,0.000859799,0.000747038,0.001163604,0.001608085,0.001326843,0.001584728,0.002815586,0.002032188,0.001868294,0.002354357,0.002489717,0.001243321,0.002535228,0.003251851,0.003093414,0.004946657,0.004219942,0.004283726,0.004972893,0.005200676,0.004458602,0.006078009,0.006885289,0.005777935,0.007166128,0.006663429,0.006709564,0.006775212,0.007228635,0.007000575,0.0078538,0.0068516,0.007140996,0.007409757,0.007389245,0.007197367,0.008141623,0.008002328,0.008178392,0.008284735,0.007803063,0.008386855,0.007983739,0.008367696,0.009641062,0.008413405,0.008653008,0.008126668,0.009365972,0.008591088,0.009240405,0.011148141,0.010380201,0.010685119,0.011624021,0.010597921,0.009831932
413,-0.00222983,-0.001126699,-4.26E-05,3.25E-05,0.000147005,0.000917202,0.001520898,0.000857049,0.001679333,0.001977706,0.001719094,0.002936417,0.002134695,0.001899727,0.00280962,0.002086365,0.001927547,0.003385899,0.003209863,0.003079806,0.005086521,0.004422277,0.004824821,0.00516366,0.005076464,0.004889767,0.005998477,0.006542319,0.006401015,0.006768429,0.006124371,0.00647308,0.00682433,0.006884263,0.007150049,0.007380662,0.007288781,0.007292388,0.007058875,0.007169575,0.007006179,0.007898216,0.00797438,0.008781972,0.008584171,0.007915984,0.007761002,0.011163227,0.007896186,0.009668536,0.008607485,0.008512467,0.008654566,0.009825577,0.009212164,0.009091267,0.010605003,0.010409048,0.011200227,0.013643401,0.010429809,0.010256249
414,-0.00214499,-0.000696912,0.000257823,0.000581218,-0.000320712,0.001381373,0.001261208,0.001263363,0.001444559,0.001504351,0.002074504,0.002237877,0.002123926,0.002282035,0.002927452,0.003002853,0.001968787,0.003794847,0.003598521,0.003138884,0.005808314,0.005164944,0.004603018,0.00540816,0.005661032,0.005524759,0.006251378,0.007249507,0.00652939,0.007077766,0.006941732,0.006784389,0.007381768,0.0072827,0.007055165,0.007630444,0.008487627,0.007342512,0.008380416,0.007572911,0.007607656,0.00782615,0.007825597,0.008108364,0.00925233,0.00856635,0.008253893,0.008690904,0.00824371,0.009766641,0.009621981,0.009204946,0.008898873,0.009729604,0.0092559,0.009819011,0.011288874,0.010962851,0.011557768,0.011349426,0.010991869,0.011138421
415,-0.002264441,-0.000468077,-7.19E-05,-2.89E-05,-0.000142608,0.000706588,0.001380724,0.000578937,0.001769047,0.001277745,0.000763427,0.002791591,0.001646098,0.001936621,0.002526323,0.001996845,0.001572491,0.003471217,0.00224165,0.003188975,0.005283915,0.003993928,0.004522002,0.005143228,0.004759101,0.004128153,0.005499382,0.006185756,0.005895054,0.007071425,0.006384018,0.006070974,0.006515568,0.006388589,0.006541268,0.007425398,0.007211843,0.00723203,0.007307708,0.007257404,0.007197578,0.007286728,0.008234133,0.00704422,0.008101111,0.007873675,0.007310815,0.009394804,0.007619116,0.008296134,0.00879407,0.008311596,0.007857042,0.009222001,0.008630457,0.008456348,0.010622033,0.010672649,0.010235787,0.01090891,0.010155172,0.010069802
416,-0.003223597,-0.001673716,-0.000493313,-2.60E-05,-0.000454061,0.000202061,5.26E-05,0.000375716,0.001036416,0.001012233,0.001125555,0.001909164,0.001285249,0.001594263,0.0017547,0.001425002,0.000620438,0.002688043,0.002547726,0.002920963,0.004967814,0.003218991,0.003176302,0.004574816,0.005159076,0.004599198,0.005577118,0.005684741,0.005475264,0.006550282,0.005947615,0.005358416,0.006467851,0.006066118,0.005597938,0.006692792,0.006026981,0.005951289,0.006713744,0.006622214,0.006426024,0.006853467,0.007272881,0.006810473,0.007651652,0.007445437,0.007152339,0.008118254,0.00743422,0.007341275,0.007934253,0.007295599,0.007412917,0.008363738,0.008380891,0.008190658,0.010567524,0.010081751,0.010412308,0.010501962,0.010070624,0.009498905
417,-0.003212189,-0.001234454,-0.000180232,-0.000695413,-0.000744567,0.000428469,0.000518028,6.56E-05,0.001280264,0.000946827,0.001328686,0.001975626,0.00182982,0.001561138,0.002168306,0.001749658,0.001568906,0.002514268,0.002456393,0.003275011,0.005257398,0.004271857,0.003979977,0.0047384,0.004760461,0.004448194,0.005059309,0.006200986,0.005845752,0.006501536,0.006322342,0.005554307,0.006957145,0.006048531,0.005883246,0.006808001,0.006611937,0.006478046,0.006952963,0.007050797,0.006799061,0.006944099,0.007354491,0.006995524,0.007787619,0.007612741,0.006956014,0.00817805,0.007418315,0.008758306,0.00791398,0.008201394,0.006160103,0.008802074,0.008322625,0.00878501,0.010435271,0.009753536,0.009460807,0.010110551,0.010282727,0.009902027
418,-0.002289677,-0.001751016,-0.000588972,-0.000671118,-0.00082813,0.000638247,-0.000121854,0.000201155,0.000805749,0.001044382,7.15E-05,0.001918395,0.001356652,0.000720953,0.00237661,0.001657557,0.000842032,0.002603998,0.003037443,0.002328565,0.00479637,0.003465842,0.003424825,0.004444898,0.004758185,0.003863321,0.005427608,0.005821825,0.005555277,0.00654902,0.005504808,0.005825052,0.006187174,0.0065409,0.00599021,0.006160235,0.006730885,0.006538404,0.006501405,0.006202666,0.006468561,0.007612451,0.007570119,0.007407624,0.007542409,0.007325452,0.007252876,0.007565614,0.007578548,0.008829284,0.007520916,0.008560646,0.008408866,0.007868403,0.008504679,0.00770801,0.010361272,0.009706415,0.010058755,0.009779613,0.010416392,0.009426706
419,-0.003002619,-0.001693003,5.11E-05,-0.000158911,-0.000833349,0.000848438,0.000333721,0.000358876,0.00091095,0.000763997,0.000688776,0.002082697,0.001461675,0.001395838,0.001872766,0.001453156,0.001102691,0.002717841,0.002223514,0.002911164,0.004567439,0.004325399,0.003566261,0.004842987,0.004619343,0.004394924,0.005106793,0.006215454,0.00567286,0.006250879,0.006054542,0.006262355,0.005775915,0.005697828,0.005797453,0.007453838,0.006871718,0.006399412,0.006554802,0.006579663,0.006338233,0.007238005,0.007387112,0.0074294,0.007673651,0.007148286,0.006399254,0.007731883,0.007341985,0.008230572,0.00852762,0.007692042,0.005868133,0.007938813,0.008447321,0.007785563,0.010782285,0.009919824,0.009882589,0.010494458,0.01054795,0.009550661
420,-0.003126461,-0.001645968,-0.000263077,9.98E-05,-0.000931051,0.00039178,0.000753313,0.000636847,0.000694765,0.000782305,0.00093025,0.001827792,0.001338501,0.002081449,0.001855556,0.001869854,0.001654907,0.00246337,0.002577619,0.002562308,0.004588053,0.004081978,0.003955003,0.004315752,0.00438993,0.003726332,0.0053255,0.005754956,0.00529927,0.00633776,0.005960317,0.005591907,0.006458472,0.00613054,0.005673752,0.006788122,0.006737852,0.006308054,0.006397048,0.006721368,0.006736721,0.007009099,0.007655499,0.007824912,0.007597409,0.006853888,0.006928554,0.007898743,0.007211395,0.009121799,0.008168817,0.008187044,0.009807228,0.008875253,0.008310962,0.00836168,0.010568001,0.009639502,0.009702736,0.009945275,0.010148574,0.009252119
421,-0.002215459,-0.000979042,5.01E-05,-2.28E-06,-0.000587214,0.000639725,0.000811584,0.000246168,0.000909497,0.001307889,0.000844185,0.002455586,0.001826076,0.001197296,0.002300017,0.002074036,0.001783862,0.00292052,0.00293183,0.002716747,0.005068004,0.004802678,0.003589385,0.004735599,0.005258551,0.004269714,0.005884243,0.006120223,0.00646483,0.007078003,0.00584932,0.005725945,0.006495361,0.006596378,0.006422504,0.00742732,0.006609388,0.006773162,0.006706225,0.006680069,0.007697207,0.007477118,0.007791783,0.007234162,0.008373845,0.007545253,0.006711036,0.008295685,0.008281675,0.008238724,0.008302202,0.008815653,0.007303233,0.00880115,0.009082174,0.00795189,0.010458472,0.010096774,0.010559672,0.010668882,0.01009582,0.009905152
422,-0.00261318,-0.001726987,-0.000876339,-0.00045463,-0.000720895,5.13E-05,-0.000304261,0.000287896,0.000463969,0.000586869,0.000728394,0.001549136,0.001114084,0.001018953,0.001953679,0.001243451,0.000758292,0.002127594,0.002180689,0.002103506,0.00405368,0.003522886,0.003710249,0.004164924,0.00402345,0.003845405,0.004719322,0.006056563,0.005010155,0.005583621,0.005375713,0.00488906,0.006085885,0.005803041,0.005828672,0.006565787,0.005979632,0.006024933,0.006545998,0.006129963,0.006475208,0.006783337,0.006822279,0.006794012,0.00774108,0.007234636,0.006778736,0.00773689,0.006926555,0.008432039,0.007649782,0.007590797,0.005580343,0.008129649,0.008163278,0.007859809,0.010372539,0.010115161,0.010053747,0.009659855,0.009550661,0.008710156
423,-0.001974745,-0.000424426,0.000592675,0.000560456,5.80E-05,0.000640373,0.000757696,0.001345045,0.001028242,0.001589248,0.001269801,0.003131349,0.001772946,0.001788749,0.002943949,0.002374892,0.001817654,0.002840912,0.003236568,0.003704871,0.005263974,0.004768705,0.004494433,0.005329195,0.004977947,0.004813252,0.006283313,0.006618351,0.006034015,0.007261984,0.006371041,0.006373221,0.006984002,0.007285464,0.006808369,0.007759816,0.006844947,0.006986528,0.007425898,0.007136418,0.007392405,0.007806331,0.008286715,0.008162777,0.008303707,0.00805889,0.007801903,0.008521891,0.008469149,0.00982203,0.009050482,0.008866508,0.008110975,0.009106044,0.008678861,0.008238195,0.010856063,0.010834645,0.010379645,0.010163148,0.010371744,0.009816072
424,-0.002984572,-0.001398126,-0.000286618,-0.000673807,-0.00070818,0.000577045,0.000537155,0.000666868,-0.001334595,0.000815293,0.001332945,0.002573349,0.002028079,0.002275399,0.002215813,0.001666964,0.001002711,0.002312378,0.002826425,0.003014035,0.005047577,0.004043829,0.003521529,0.005181814,0.005005572,0.004866494,0.005731742,0.005769777,0.006174308,0.006542687,0.00632053,0.006156611,0.006994578,0.006427601,0.006165144,0.007144154,0.006486217,0.00657304,0.00639907,0.006476627,0.006683276,0.006841502,0.007837721,0.007178681,0.008418393,0.007410547,0.007525104,0.007521891,0.007684665,0.008655886,0.008644083,0.008315659,0.009103823,0.009392238,0.008136823,0.008210812,0.010543865,0.009941832,0.009838287,0.010087977,0.010387466,0.009657472
425,-0.00215215,-0.000678976,-0.000504225,-0.000369805,-0.000665691,0.000318359,0.000793249,0.000992203,-0.002595992,0.000910302,0.00086994,0.002331923,0.001811571,0.00155828,0.002282113,0.001390956,0.001382827,0.002735789,0.003048418,0.003331038,0.004888667,0.004259858,0.004286183,0.004983498,0.004663848,0.00463907,0.005925519,0.006503691,0.006067562,0.006927002,0.006428152,0.005562356,0.006546577,0.006271731,0.006060894,0.007119208,0.006860436,0.007462291,0.006658829,0.006862067,0.007156996,0.007514964,0.007920808,0.007332218,0.007766272,0.007611054,0.007387429,0.008301252,0.008054328,0.008088374,0.008385695,0.007948753,0.009166556,0.008623856,0.008738153,0.008180899,0.010056476,0.009839611,0.010690637,0.010234966,0.009827378,0.009482978
426,-0.002415215,-0.001005385,-0.000251177,-0.000781622,-0.000808287,0.000982136,0.000401625,0.000991009,0.000311572,0.001163267,0.000842162,0.00204423,0.00203185,0.00133079,0.00222302,0.001864577,0.001343487,0.002549887,0.002679995,0.002961098,0.004437105,0.004142762,0.004436111,0.004218871,0.004844087,0.004086891,0.00578856,0.006046562,0.005986404,0.006960959,0.00612676,0.006062968,0.006777027,0.006298756,0.005883167,0.007174418,0.006281159,0.006929264,0.007118182,0.006765878,0.006615565,0.007192314,0.007476855,0.007762478,0.007900984,0.007234583,0.006792356,0.007629733,0.007941555,0.008324182,0.008040747,0.007790017,0.007696074,0.008561861,0.008660323,0.008466457,0.010450729,0.009844192,0.010318168,0.01005841,0.008401371,0.009740511
427,-0.002811981,-0.001404216,6.39E-05,-0.000491762,0.000567947,0.000846234,0.000664457,8.04E-05,0.000452412,0.00114297,0.001396695,0.002210609,0.002434891,0.002237721,0.002260567,0.001794546,0.001090338,0.002880597,0.002539706,0.003196668,0.00487296,0.00455551,0.004292117,0.0044455,0.004515227,0.004490746,0.006604315,0.006232707,0.005744202,0.00664035,0.005816158,0.006287646,0.006676783,0.005985669,0.006253532,0.006799323,0.006443233,0.00647526,0.006453926,0.006886972,0.006770296,0.006989263,0.007356228,0.007117235,0.008016567,0.007166734,0.006661326,0.00780214,0.007187524,0.008415991,0.008202793,0.007843836,0.007851717,0.008421456,0.008358249,0.008017331,0.010553732,0.009323733,0.01007987,0.010355599,0.010366442,0.00957752
428,-0.001803917,-0.000622629,-2.11E-05,-0.000436167,-4.36E-05,0.000982058,0.000851006,0.000511419,0.001541394,0.001201813,0.001073393,0.002676817,0.001811233,0.002086547,0.002339912,0.001683855,0.001672109,0.003475627,0.003086818,0.003163108,0.004921576,0.004594829,0.004435536,0.0045581,0.004668296,0.004273687,0.005968715,0.006244367,0.005935858,0.006815232,0.005873354,0.006201379,0.006878135,0.006205502,0.006158344,0.007790043,0.006604788,0.007186708,0.006727651,0.007086212,0.006834823,0.007300153,0.007984873,0.007644934,0.008248432,0.007067373,0.006999681,0.008148718,0.008164939,0.008729648,0.008810818,0.008697902,0.008187967,0.009347907,0.008559115,0.009040967,0.010729798,0.010246416,0.010268361,0.010380069,0.011813317,0.009806646
429,-0.002119797,-0.000915501,6.20E-05,2.25E-05,0.000422613,0.000712682,0.000381364,0.000686883,0.001390722,0.00096452,0.001412251,0.002630822,0.001652932,0.002092347,0.002186491,0.002410891,0.00161258,0.003358872,0.002838932,0.003216565,0.005053941,0.004165603,0.004229797,0.004661755,0.004213904,0.00399991,0.006078928,0.006276248,0.005888415,0.006497279,0.006283628,0.005988713,0.006545525,0.006432592,0.006314383,0.007003653,0.00694252,0.006639141,0.005050588,0.006564368,0.006955199,0.007231345,0.007568591,0.007338536,0.008100769,0.006932789,0.006869114,0.008146819,0.0078606,0.00945332,0.007977965,0.007754282,0.007948252,0.008772199,0.008048474,0.008441198,0.010397674,0.0099849,0.009997296,0.01033386,0.011509866,0.009115455
430,-0.002730754,-0.001083012,-0.001153602,-0.001074439,-0.000652354,-8.86E-05,-0.000360183,-8.49E-05,0.000426681,0.000572898,0.000929965,0.002538821,0.001492922,0.001161035,0.001168536,0.001370466,0.001004112,0.002218753,0.002133785,0.00229908,0.004214846,0.003563599,0.003433852,0.004010413,0.004289686,0.003634568,0.005565057,0.005843417,0.005587633,0.006604342,0.005982362,0.005279643,0.006533148,0.005751415,0.006500117,0.006573618,0.006395103,0.005341931,0.00564569,0.006389009,0.006321108,0.006506292,0.006820438,0.006546419,0.006983345,0.007034486,0.0058738,0.007261194,0.007333218,0.008155523,0.007643854,0.007306629,0.007191156,0.008404511,0.008052614,0.007864264,0.009677244,0.00965562,0.009359121,0.009251537,0.009169491,0.008981793
431,-0.00276373,-0.001896298,-0.000437822,-0.000752577,-0.00092821,-0.000448269,-0.000371046,-0.000135363,0.000568906,0.000336285,0.000633607,0.00234392,0.00139524,0.001133082,0.001076429,0.001262532,0.000798176,0.002380176,0.001731361,0.002236264,0.004095148,0.003027564,0.003128846,0.003368211,0.003775602,0.003743251,0.005063788,0.005183595,0.004846757,0.006035511,0.005417622,0.005194781,0.005779982,0.005933549,0.005637928,0.005994592,0.005910037,0.005681226,0.005005939,0.006055592,0.005760911,0.006457841,0.006998287,0.006379263,0.006963537,0.006986738,0.005889412,0.007197604,0.007110524,0.008530788,0.00710613,0.007605812,0.007197683,0.007588294,0.007678183,0.006897623,0.008957323,0.009131263,0.008827276,0.009027936,0.00930321,0.008631962
432,-0.00266222,-0.001372478,-0.000654577,-0.000531941,-0.001048616,-0.000457526,-0.000524961,-0.000564568,0.000458605,-0.000122682,0.000543998,0.002177438,0.000732595,0.001483909,0.001660831,0.00157657,0.000774966,0.002264652,0.002131261,0.002085376,0.003796701,0.003625745,0.003723878,0.00397146,0.00388876,0.004142683,0.005244376,0.005482446,0.005444332,0.006119698,0.005642832,0.005897074,0.005804562,0.005649336,0.00617184,0.006367915,0.006427522,0.005605988,0.006823726,0.006094233,0.00591106,0.006421112,0.006906066,0.006648157,0.006910406,0.006734671,0.006824225,0.007450099,0.007234873,0.007833952,0.00699755,0.007644301,0.006838346,0.00753398,0.007962173,0.007273329,0.009042474,0.009243974,0.009001428,0.008963215,0.008706723,0.009184191
433,-0.002355952,-0.001563129,-0.000175575,-0.000816194,-0.000711798,6.63E-05,0.000155603,-0.000249107,0.000197633,0.000607943,0.000261501,0.002447829,0.001428638,0.00139428,0.001382412,0.002299574,0.001168328,0.002563818,0.001914781,0.002277533,0.003825949,0.003432104,0.003571272,0.004390296,0.004432633,0.003724243,0.00549731,0.006149864,0.005388896,0.005852967,0.005606198,0.00570352,0.005904605,0.005346884,0.005719309,0.006804898,0.006384149,0.006470295,0.009599009,0.006438871,0.006342672,0.006701073,0.006812971,0.006736011,0.007325952,0.006673681,0.00656061,0.007473931,0.007140312,0.007751726,0.007593326,0.007921783,0.006823752,0.00776846,0.007395722,0.007728905,0.009353435,0.009402951,0.009292975,0.009407765,0.00948049,0.009398692
434,-0.002509422,-0.001066434,-0.000767462,-0.001157991,-0.000981986,-0.000188978,0.000672805,0.000622382,0.000792212,0.000373643,0.000936476,0.002241624,0.000972744,0.001522223,0.00211287,0.001996897,0.001487103,0.002409068,0.001968449,0.00251268,0.00404733,0.00306213,0.003312231,0.00412405,0.004392361,0.003997219,0.005330217,0.005859264,0.00472364,0.005371389,0.005630533,0.005844834,0.005965041,0.005449967,0.00551928,0.00650306,0.006326571,0.005890882,0.006466564,0.006108225,0.00585134,0.005743992,0.006625605,0.00671264,0.006961117,0.006719159,0.006853678,0.007033881,0.006219104,0.008061316,0.007512409,0.007742081,0.007021121,0.008304392,0.007064111,0.0078766,0.009826478,0.008651081,0.009354546,0.009336455,0.009259417,0.009093117
435,-0.00271393,-0.001537181,-0.000427943,-0.000226702,-0.001007296,0.000220242,0.000322089,0.000271629,0.000610328,0.000922105,0.000588787,0.002410084,0.002296998,0.001509676,0.001918889,0.002166615,0.0018528,0.00234923,0.002486567,0.002805347,0.003945285,0.003285757,0.00324953,0.003887559,0.004548945,0.003684194,0.006150967,0.006011548,0.005524208,0.006213931,0.005613121,0.005472799,0.006411233,0.005570117,0.005398593,0.006410498,0.005808917,0.006277955,0.006829668,0.005865168,0.005868395,0.006318559,0.006645844,0.007398013,0.007198578,0.007068504,0.006880791,0.007517044,0.006547785,0.007993178,0.00794957,0.007877549,0.007477039,0.008278218,0.007960591,0.008086607,0.009843927,0.009610468,0.009312678,0.009742417,0.009973802,0.009217797
436,-0.002300955,-0.001275391,-0.000376736,-0.000918394,-0.000338405,0.000832773,8.83E-05,0.000613957,0.000927371,0.001116654,0.000759848,0.00321633,0.001338891,0.001221229,0.002361801,0.002068158,0.0011111,0.002255701,0.00257702,0.002274202,0.004314915,0.003144073,0.003347264,0.00432315,0.004779645,0.003915141,0.005786173,0.005635096,0.005297724,0.005957955,0.005215059,0.004997585,0.006302459,0.00596155,0.005435708,0.005830404,0.005819332,0.005991312,0.006374377,0.006095388,0.006261778,0.006677834,0.006943862,0.007422607,0.007386507,0.006807212,0.006800586,0.007664878,0.006595038,0.008522393,0.007714598,0.0069517,0.007143338,0.008513761,0.007991386,0.007267248,0.010031309,0.009286338,0.010082043,0.010098045,0.009824677,0.009218167
437,-0.002946265,-0.001416239,-0.001005695,-0.001243489,-0.000672256,0.000278596,0.000186989,-0.000485143,0.000235885,0.000296211,1.41E-05,0.002398318,0.001231821,0.001281614,0.001402616,0.001654725,0.000713485,0.001584728,0.001980306,0.002213419,0.003547731,0.003182873,0.003399231,0.003742442,0.003566287,0.003148819,0.005433532,0.005635437,0.005048729,0.005961472,0.004581879,0.00482757,0.005357262,0.005513591,0.005437385,0.005987428,0.005626048,0.005538288,0.006417959,0.005465957,0.005887812,0.006145794,0.006585997,0.007704953,0.00637175,0.006549598,0.005997269,0.007090343,0.006619481,0.008287163,0.00740773,0.006894651,0.007009572,0.007493156,0.007615875,0.007182918,0.009272506,0.008639779,0.009396946,0.008831371,0.009854333,0.008790504
438,-0.002250175,-0.001338311,-0.000239586,-0.000646926,-0.000980075,8.70E-05,0.000162827,0.000335949,0.000423597,6.92E-05,0.001244852,0.001789451,0.001350576,0.001527886,0.001756961,0.002086599,0.000901664,0.002299236,0.002891385,0.00203778,0.003772234,0.003591656,0.003676258,0.004146708,0.004637709,0.003676936,0.005332497,0.005520984,0.004949092,0.005588026,0.005462995,0.005187368,0.005723873,0.00543749,0.005650385,0.0061433,0.00566945,0.005811226,0.006473973,0.005960238,0.006070476,0.006580452,0.006200723,0.00654337,0.007104104,0.006481593,0.00665323,0.00648824,0.007158628,0.008330779,0.007721185,0.007121208,0.0065188,0.008041512,0.007316317,0.007494342,0.009952559,0.00925389,0.009310245,0.00974157,0.009216712,0.009005287
439,-0.001802113,-0.001298103,-0.000325886,-0.000488814,-0.000884709,0.000311831,9.29E-05,0.000639466,8.91E-05,0.001217647,0.001262324,0.002767909,0.001011273,0.001097709,0.001174428,0.001890757,0.000919381,0.001809414,0.002469228,0.002076143,0.00425646,0.003393047,0.003078372,0.004266576,0.004204286,0.003427799,0.005485671,0.005703625,0.005562251,0.006007978,0.005378596,0.005431697,0.005793465,0.005840846,0.005834733,0.0068511,0.006090846,0.006149102,0.006510181,0.005975355,0.005746274,0.006391006,0.008849414,0.005628094,0.007209342,0.006705436,0.006852862,0.006692792,0.006975164,0.008617466,0.007813921,0.007120655,0.007225687,0.007942373,0.007782743,0.007733332,0.009515521,0.009176946,0.009400994,0.009488164,0.00962902,0.008697374
