Wavelength (nm),H2O,prot_5uM,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_12,vel_14,vel_16,vel_18,vel_20,vel_24,vel_28,vel_32,vel_40
308,-0.000395254,0.001923309,0.006515122,0.011297003,0.014902295,0.022002067,0.025989315,0.030381,0.036032379,0.041528203,0.047464117,0.052967299,0.062912643,0.070585445,0.082608461,0.091969408,0.102545448,0.11970178,0.139008284,0.158647537,0.195279181
309,-0.000614202,0.001672863,0.004610631,0.009363777,0.01320018,0.018705776,0.022490216,0.026271623,0.032526407,0.036359459,0.043108519,0.046908449,0.056399938,0.063881904,0.07337714,0.081779212,0.091812961,0.108368889,0.124159887,0.141201943,0.172965765
310,-0.001103152,0.001622271,0.00497182,0.008306609,0.010997338,0.01607528,0.019658325,0.023918711,0.027961385,0.032960262,0.037241422,0.041162062,0.049635891,0.055989653,0.06638509,0.07256902,0.082291007,0.096715197,0.110991001,0.126867026,0.157376751
311,-0.001949079,0.000349446,0.003234247,0.005834681,0.009006027,0.014717967,0.015582399,0.020976339,0.024415754,0.029458489,0.034294765,0.037283305,0.043677434,0.051520657,0.059172977,0.064529195,0.073586993,0.086808935,0.097793713,0.113424137,0.138807759
312,-0.000134224,0.001908593,0.004636689,0.007876917,0.010319307,0.015016407,0.01525027,0.019651419,0.023742273,0.026259908,0.029747885,0.033519611,0.039944764,0.047703244,0.052310105,0.059092741,0.065595463,0.077148251,0.088026337,0.101811014,0.122942142
313,-0.000959877,-0.00049502,0.003363881,0.005151374,0.007252455,0.011953387,0.013647381,0.01689438,0.019141534,0.022036217,0.027060192,0.028876374,0.035271667,0.040669311,0.046590447,0.050246615,0.0582809,0.067042045,0.076734424,0.088196136,0.107286349
314,-0.000835158,0.001103003,0.002998214,0.004862463,0.004750385,0.009363274,0.011814354,0.013785291,0.017085824,0.019530235,0.023419747,0.025630131,0.029606696,0.034434237,0.04143453,0.044526216,0.050003238,0.057838343,0.067406647,0.076338574,0.092204928
315,-0.00059378,0.001345954,0.001798003,0.004223184,0.006624895,0.009239003,0.01039945,0.012781856,0.015858129,0.017803367,0.020703396,0.023021055,0.026678184,0.029935155,0.034791186,0.039435986,0.044666745,0.050546046,0.057199169,0.066967867,0.079475552
316,-0.000340112,0.002311181,0.001726319,0.004072153,0.00598328,0.009171711,0.007977676,0.011494795,0.014173906,0.014893132,0.01864019,0.020735325,0.023716109,0.026045905,0.031650729,0.033566646,0.037548896,0.044259049,0.05019512,0.057227816,0.068217538
317,0.001689676,0.003371342,0.003539849,0.004144748,0.005348929,0.008534616,0.009458849,0.012103458,0.01308721,0.014279293,0.017764101,0.019256901,0.022024317,0.024771934,0.028547471,0.029427962,0.035091173,0.039237749,0.044222649,0.051483847,0.059961788
318,-0.002229778,0.000843018,0.000148197,0.00231498,0.002482948,0.006118621,0.00513812,0.008494622,0.009188103,0.011426649,0.013790636,0.015451642,0.01771586,0.018576777,0.022823129,0.023993332,0.027895931,0.032507911,0.036882594,0.041306857,0.048455447
319,-0.001542443,0.000630522,0.001157687,0.003572577,0.003878287,0.005831611,0.005683036,0.007968605,0.009345024,0.009777389,0.012946027,0.013781204,0.015846852,0.017724086,0.020586668,0.022764856,0.026065392,0.028224867,0.03167459,0.037033357,0.043096025
320,-0.001272913,-0.000370995,-0.000339698,0.001483805,0.002120206,0.006163517,0.005525808,0.006263353,0.008761105,0.007839409,0.010492177,0.012427834,0.015469721,0.016283484,0.019665314,0.020192573,0.02428012,0.024317734,0.028513553,0.031166032,0.036057975
321,0.000586947,0.001669692,0.002004075,0.003417128,0.003419502,0.00662847,0.004892463,0.008075504,0.008098817,0.009510044,0.012313387,0.012379729,0.014965683,0.014627332,0.017296616,0.019664772,0.021951204,0.023428544,0.025855798,0.030165734,0.033245184
322,7.96E-05,0.000365716,0.00114541,0.00341645,0.003276889,0.005526384,0.004442126,0.005543007,0.006743031,0.006948465,0.009956479,0.011340339,0.012238164,0.014099081,0.016012508,0.015727475,0.019885816,0.020284431,0.023084139,0.025564782,0.027653754
323,0.000204237,0.001708335,0.001515962,0.001895931,0.001577921,0.00403714,0.003766855,0.004832543,0.006152148,0.007276514,0.008751834,0.010701886,0.010615719,0.012606847,0.013972592,0.015485011,0.018087499,0.019347532,0.020793326,0.023133717,0.026067153
324,-0.001454476,0.000378411,0.00109924,0.001379919,0.001850253,0.004540155,0.001990786,0.004230267,0.006130646,0.00783585,0.008728486,0.010431453,0.009582786,0.011414025,0.013584958,0.01275997,0.015294163,0.018628733,0.017756362,0.021324649,0.023807677
325,0.001980306,0.002004751,0.001974819,0.003009344,0.003112916,0.00482223,0.005176889,0.005763114,0.007568512,0.006101032,0.009250214,0.010403056,0.009968187,0.011244906,0.013896037,0.013863564,0.016615625,0.017980402,0.019752022,0.020358242,0.023030773
326,-0.001007451,0.002347356,0.001830236,0.002235848,0.002874629,0.004240305,0.003347838,0.00440052,0.006173836,0.006601898,0.008299379,0.009530206,0.008962449,0.010845765,0.012496137,0.012422106,0.017330559,0.015251075,0.018275693,0.020001868,0.020779667
327,-0.000261732,0.002650772,0.001843208,0.003547783,0.003223841,0.004761613,0.004212284,0.005640524,0.005871832,0.006098696,0.008149773,0.008585491,0.009873929,0.01146306,0.012129171,0.011849441,0.015615591,0.015533059,0.015118031,0.018845329,0.019672357
328,0.001946632,0.003689285,0.003353811,0.004049708,0.003248434,0.005725762,0.005149488,0.004933252,0.007029145,0.00801538,0.01005592,0.009430833,0.010911989,0.010238464,0.01422788,0.012822647,0.015958849,0.017400824,0.018241972,0.018587098,0.01861744
329,-0.000499364,0.001318508,3.04E-05,0.001345642,0.00168861,0.002970924,0.001790075,0.003633263,0.005153077,0.00513034,0.006967457,0.008051665,0.007499477,0.0089824,0.010636332,0.01028172,0.012984886,0.013157299,0.013541987,0.015437211,0.016817065
330,-0.000446097,0.000503074,0.001372206,0.000177666,0.000755051,0.002258459,0.00194099,0.001479181,0.004076726,0.003596067,0.006796537,0.006456212,0.007360309,0.008503967,0.010220867,0.009678727,0.013361226,0.012449197,0.011918053,0.014747719,0.01618645
331,-6.01E-05,0.000901067,0.001824309,0.002361488,0.002616238,0.004136829,0.003407057,0.004479525,0.005454686,0.006281212,0.008214004,0.009171209,0.00883742,0.008743408,0.011824489,0.011296711,0.012633257,0.014426556,0.015292473,0.017038358,0.018262571
332,0.000934012,0.000725724,0.001379062,0.002318259,0.002498048,0.005007746,0.003958764,0.004168766,0.005515688,0.007046009,0.007191024,0.007642931,0.007780319,0.00854544,0.009232577,0.011642234,0.013826604,0.013925519,0.01482721,0.0161638,0.018519476
333,0.000145167,0.001203266,0.000694869,0.002375101,0.001679281,0.003045368,0.003308553,0.004059428,0.004307542,0.006139677,0.00891692,0.008627975,0.008740424,0.008263497,0.011155471,0.010664159,0.01322836,0.013344248,0.01422015,0.015136927,0.015706191
334,-0.000371357,0.000521527,0.001293271,0.001212871,0.001138506,0.002195025,0.000991165,0.003023419,0.004305163,0.005065464,0.006004251,0.006615486,0.00776962,0.007962225,0.010965267,0.010662462,0.013036552,0.013256915,0.014125153,0.014832459,0.01541358
335,0.00015133,0.000507117,0.000934868,0.000400537,0.000932403,0.003095317,0.003460623,0.003455405,0.004741435,0.004863248,0.007103236,0.007480436,0.009643762,0.0070061,0.010597099,0.01017759,0.012358023,0.013661058,0.013317182,0.015374745,0.016257524
336,0.001012207,0.001645007,-0.000617097,0.00110661,0.003066849,0.003512056,0.002548455,0.005287059,0.00365506,0.00509891,0.007064926,0.008803527,0.00934148,0.00922364,0.009562542,0.010414615,0.012620492,0.013627934,0.013430905,0.01600018,0.015259922
337,0.001329517,0.000596408,0.002315189,0.001504689,0.003793281,0.004461479,0.003864653,0.004669474,0.00526759,0.005387376,0.007285832,0.007230319,0.010029137,0.008259539,0.010029031,0.012403009,0.012658842,0.014065978,0.01396893,0.016121862,0.016402019
338,0.000800121,0.00250815,0.001636224,0.002423515,0.003000742,0.004805217,0.003081213,0.005582913,0.006555275,0.00688947,0.008680551,0.008661907,0.00856458,0.009106229,0.010788362,0.012337836,0.014584043,0.014049133,0.014728625,0.017441429,0.016388847
339,0.000116632,0.001296646,0.002511613,0.000580933,0.001879084,0.003789964,0.003787797,0.003849819,0.00531963,0.00489584,0.006503034,0.008116936,0.00812622,0.00997592,0.010507319,0.012127893,0.012995688,0.013772412,0.012546173,0.014862487,0.015645834
340,-0.002336333,-0.001395856,-0.001071857,0.000489598,0.000132945,0.001791426,0.001552227,0.001684115,0.002377964,0.002264184,0.004538874,0.006547733,0.006583421,0.006865065,0.009426892,0.006941205,0.011164422,0.009964399,0.010340489,0.011236114,0.013538515
341,0.000359161,0.001127268,0.001076169,0.001954407,0.002358417,0.004415844,0.002968213,0.006194788,0.006094574,0.006273622,0.008909838,0.00842866,0.007292677,0.010563173,0.010200195,0.011634444,0.014223681,0.012789241,0.014503874,0.013623741,0.017062724
342,-2.09E-05,0.000102702,0.001299684,0.000719423,0.001305422,0.002779763,0.00289545,0.00351871,0.004901914,0.004278811,0.006912773,0.006828432,0.008500561,0.009126266,0.0094357,0.010325378,0.012379223,0.011517867,0.013604349,0.014619514,0.012853921
343,-0.001306207,-7.90E-05,-0.000621905,-0.000247555,0.001441624,0.000835963,0.002032656,0.002323282,0.002561474,0.004142657,0.005525991,0.005355454,0.006255921,0.00812229,0.009039724,0.008510751,0.010671933,0.010462954,0.010719955,0.012732939,0.013522999
344,2.01E-05,0.001109439,0.000199549,0.001881319,0.001426197,0.002261738,0.001936933,0.002676817,0.00380605,0.00474646,0.006436008,0.007065373,0.006709196,0.008282176,0.008571287,0.008884341,0.0109714,0.011391596,0.013749381,0.014141547,0.012766474
345,-1.81E-05,0.003333386,0.001420847,0.00331317,0.002976632,0.003094196,0.002308683,0.00619702,0.005152475,0.006087854,0.00744923,0.005901194,0.00792869,0.009287449,0.010577152,0.010853037,0.012847442,0.013186838,0.013081635,0.013521798,0.014952099
346,0.001478922,0.002544029,0.002790471,0.002231997,0.002565354,0.004829245,0.003598965,0.003763017,0.005168821,0.005568125,0.006643084,0.006773083,0.007774442,0.008735696,0.010661321,0.010661692,0.01133707,0.013644843,0.013621444,0.016352801,0.014727956
347,0.000182146,0.000246763,0.001292752,0.001863147,0.001536302,0.003529149,0.002185893,0.001774089,0.005080995,0.006537405,0.006291533,0.007787724,0.007665668,0.007841886,0.009261876,0.010882074,0.013197324,0.013461476,0.013717853,0.015594527,0.015165555
348,0.001526353,0.002823298,0.001730919,0.002607983,0.002814857,0.003861911,0.00540318,0.004635564,0.004994077,0.007029803,0.007283174,0.008238829,0.010584579,0.009766535,0.011776824,0.011736264,0.01396238,0.011633779,0.014268833,0.01452534,0.015549692
349,0.002780961,0.001435728,0.001132174,0.003864706,0.003342099,0.003333986,0.004927624,0.006784915,0.003379534,0.004954617,0.006637932,0.005604546,0.004439694,0.005377023,0.010589221,0.010905963,0.012688292,0.012925199,0.014833638,0.009322939,0.012788895
350,0.002982131,0.002024178,0.001700357,0.000487966,0.003684925,0.007033565,0.006054909,0.005376368,0.007635054,0.007803485,0.005289181,0.008474587,0.011621017,0.005832739,0.012895572,0.012578282,0.009047654,0.013404206,0.014582598,0.012583184,0.021190792
351,-0.005048182,-0.003157609,-0.000762139,-0.002581222,-0.003563609,-0.002332883,-0.000657006,-0.001409582,-0.001860266,-0.000526822,0.002634156,0.003991838,0.007198288,0.002853705,0.006993499,0.006139624,0.007160707,0.006630152,0.008815177,0.011617321,0.010043389
352,0.000615564,-4.55E-05,0.00271719,-9.53E-05,0.000488199,0.002761397,0.001900767,0.003524791,0.002830802,0.006009448,0.008318984,0.006196732,0.006081737,0.008613796,0.008710896,0.010676708,0.011261961,0.012465554,0.013414191,0.013676151,0.014244705
353,-0.003319941,0.001543654,0.001517157,0.005230228,5.50E-05,0.001954433,0.004828774,0.00401036,0.002086391,0.004679705,0.007402489,0.007641667,0.008014115,0.007339537,0.007857701,0.011327372,0.013712537,0.011243552,0.011323705,0.012889306,0.015154163
354,-0.002043644,0.000514555,0.00126396,0.000707185,-0.0016339,0.000704773,0.000834874,0.001729593,0.004609558,0.006067431,0.005402682,0.00703859,0.005454371,0.00593927,0.008612422,0.008004464,0.007057059,0.011365316,0.011345759,0.01040165,0.01218598
355,0.005991469,0.004264955,0.003199954,0.00415034,0.001722083,0.004742796,0.004809928,0.002643636,0.006639798,0.006157137,0.009198759,0.008939617,0.009029416,0.006318901,0.014706641,0.009889342,0.010105941,0.014103466,0.015546393,0.013932308,0.015297433
356,0.000108683,0.000345068,-0.000135518,0.000139341,0.003655373,0.001665898,0.003913104,0.004181259,0.004090705,0.005457674,0.006284154,0.006182264,0.007234688,0.006742926,0.009904305,0.008740794,0.00904279,0.013031778,0.013501395,0.012022175,0.013999431
357,3.53E-05,0.000249716,-0.001143843,-0.000283307,-6.59E-05,0.000662565,-0.001427644,0.001520041,0.002841068,0.004698073,0.005402498,0.004978968,0.004916523,0.008073183,0.007777051,0.007764902,0.009024554,0.00605617,0.011251708,0.0111666,0.011452322
358,-0.002148132,0.001332114,0.000823514,0.002075102,0.001905525,0.003428191,0.003082126,0.002762413,0.005702208,0.003714609,0.004452142,0.007034433,0.006526026,0.006178614,0.007879816,0.008958538,0.010519996,0.011011118,0.012020232,0.0129871,0.011756583
359,-0.000380254,0.001825427,0.001514586,0.002346783,0.003314553,0.004187192,0.006325152,0.003037574,0.0041776,0.007358388,0.00633185,0.00663031,0.008795153,0.008973389,0.008990672,0.009144322,0.010615799,0.012117352,0.012555285,0.013189479,0.015070887
360,-0.00165386,-0.001117818,-0.001863307,0.000705007,-0.000515911,0.000332969,0.000813477,0.001319936,0.002390587,0.004214506,0.003669052,0.008854434,0.004868981,0.007250902,0.008387674,0.010538296,0.010465181,0.01030995,0.011687918,0.01242493,0.01341024
361,-0.00028072,0.001281744,0.000747142,0.001229355,0.002837108,0.00218199,0.002383352,0.003734556,0.003929273,0.005562278,0.007702687,0.006865012,0.008208386,0.008466166,0.010487589,0.010418593,0.012825446,0.01324237,0.012106572,0.013829437,0.015020855
362,0.001029462,0.001582779,0.002342463,0.002576239,0.004008427,0.002297102,0.002413415,0.00406677,0.005579085,0.005225957,0.007260957,0.007498108,0.007119629,0.009610045,0.009740114,0.010952923,0.011147928,0.009834474,0.012076123,0.013584718,0.01496579
363,7.41E-05,0.000657224,-0.000722084,0.000447773,0.002436453,0.000905555,0.001831223,0.002364716,0.003284922,0.004842333,0.005946802,0.005794987,0.006576536,0.006251615,0.008843708,0.010140916,0.009574821,0.010320023,0.011960811,0.013435364,0.013662313
364,-0.001738692,-0.002449657,-0.001725852,0.000164433,-0.000122889,0.000449691,-0.000567567,0.000521268,0.002182042,0.00218506,0.00457547,0.005631713,0.004682426,0.004925293,0.006420034,0.007640402,0.008422564,0.009405888,0.010646518,0.009303131,0.0107644
365,-0.002379174,-0.000549005,-0.000368667,0.000765709,-0.000777539,0.001830444,0.001752881,0.001357898,0.002175668,0.003357437,0.004265138,0.006101741,0.005587685,0.004715606,0.00689431,0.008203294,0.008541903,0.010828965,0.010706051,0.010905141,0.011291025
366,0.000523471,0.001455285,0.002004049,0.001311965,0.001424924,0.002353342,0.002771166,0.003650022,0.003471295,0.005084897,0.005591514,0.006662404,0.006786834,0.007035538,0.008728222,0.008089798,0.011005675,0.010469371,0.012071119,0.012533064,0.014071139
367,-0.000934564,-0.001130985,-4.03E-05,-0.001358956,-0.000317712,0.000541821,0.000593453,0.002413676,0.00238231,0.002825982,0.0056967,0.005818939,0.004954172,0.005466665,0.007071609,0.007494052,0.008717313,0.009925677,0.01053079,0.011253142,0.012138221
368,-0.000559294,-0.00014473,0.000774862,0.000420462,0.001081359,0.00150591,0.002622254,0.001030603,0.003809497,0.004955717,0.006941968,0.005698563,0.006258994,0.007005048,0.008140436,0.008311464,0.009343913,0.008886904,0.011540729,0.012793399,0.011758099
369,-0.00038553,0.000362399,0.000602474,0.00197612,0.001541498,0.002436921,0.002122833,0.002980255,0.00313586,0.005672152,0.007537431,0.007734387,0.006149207,0.007141339,0.008995562,0.009938866,0.011109181,0.010916979,0.011232713,0.013267164,0.012364521
370,-0.000598485,0.000624663,0.000913648,0.001189613,0.000493434,0.002319899,0.001946294,0.002336919,0.003176119,0.004598675,0.005946224,0.006362189,0.005291434,0.007129312,0.007377686,0.00846139,0.009655594,0.009996369,0.010053774,0.012942107,0.011604134
371,-0.000839498,0.00090296,0.00079343,0.001186679,0.002272511,0.001336969,0.00237864,0.002510337,0.004888851,0.004875735,0.005329274,0.00768888,0.007287649,0.005932368,0.008055382,0.010503235,0.010120328,0.011596504,0.012467286,0.012869867,0.011885302
372,0.000281834,0.00024306,0.000861381,0.00125316,0.002672624,0.001246981,0.001368623,0.002022929,0.002837551,0.004921392,0.006295132,0.008307717,0.00676062,0.007126076,0.008505789,0.009085795,0.010087792,0.011035492,0.011446263,0.012815928,0.012536102
373,-0.000232653,0.000345612,1.75E-05,0.001226421,0.00130807,0.001602447,0.001867254,0.002640615,0.002363232,0.004987059,0.00575089,0.006449906,0.006052337,0.006342225,0.00802192,0.009001719,0.008769479,0.009679441,0.010740332,0.011566647,0.012512656
374,-0.000305502,0.000469851,0.000786895,0.001085434,0.002300277,0.002472144,0.002928182,0.002960003,0.004108266,0.005359595,0.006387117,0.007997292,0.006689953,0.00715868,0.007949544,0.009307627,0.009600121,0.010899195,0.011103126,0.012437583,0.012607806
375,-0.001183342,0.00130145,0.000187843,0.000847842,0.001792986,0.000580337,0.001309784,0.002352249,0.001995389,0.004312327,0.00587401,0.006675889,0.005145009,0.005234289,0.006794801,0.00862515,0.008898371,0.010063841,0.010409949,0.012183744,0.011138872
376,-0.000335042,0.000723727,0.001572335,0.000761819,0.001894709,0.001740509,0.001382516,0.002805165,0.00333289,0.004535525,0.00474243,0.00690746,0.006979241,0.00704451,0.007545385,0.009162855,0.00903695,0.010598345,0.011618013,0.012546066,0.013002143
377,-0.000886259,-4.93E-05,0.000265853,0.000786325,0.0007766,0.001196465,0.001560774,0.001852852,0.003173955,0.003659289,0.005195934,0.006537247,0.006431673,0.006619323,0.007230609,0.008314868,0.008999156,0.008386987,0.010222297,0.012476636,0.012098587
378,-0.00169094,0.000336752,0.000293024,0.000388282,0.000672857,0.00088597,0.001439832,0.002234442,0.003029702,0.004426252,0.005741579,0.006076015,0.006040079,0.006164987,0.006973086,0.008036106,0.00887018,0.010318671,0.009481866,0.012539086,0.012101674
379,-0.000514153,0.000214415,0.001495312,0.000881068,0.001675487,0.001882697,0.000953468,0.002841746,0.003318257,0.00424305,0.005806792,0.006073652,0.006343328,0.005257477,0.007186629,0.008416414,0.008869942,0.008908438,0.010419865,0.012056108,0.011682253
380,-0.000732007,-0.000545851,0.000561311,0.000570435,0.00077564,0.00123992,0.001275383,0.002604389,0.003124622,0.002960342,0.004052582,0.00619001,0.005277731,0.006271731,0.006962722,0.007351068,0.00809742,0.009360074,0.010054728,0.011743977,0.011276679
381,0.000365016,0.00166634,0.000530702,0.001953549,0.001978954,0.002773276,0.003087992,0.003485334,0.004480807,0.006004592,0.005076647,0.00696672,0.006728545,0.006055356,0.008046759,0.009756951,0.011408472,0.00991021,0.011013029,0.012889412,0.013146547
382,-0.000195913,-1.95E-05,0.000406911,0.001121403,0.000591923,0.001968735,0.001938259,0.002740322,0.003018493,0.003885156,0.005183648,0.006567153,0.005962075,0.006360192,0.007691463,0.008066617,0.009790336,0.00990878,0.010064186,0.012171657,0.01157029
383,-0.000148612,0.000507636,0.000233218,0.001186757,0.000925529,0.001194207,0.001409134,0.002138389,0.003726149,0.003963571,0.004857359,0.006242502,0.005706431,0.005733211,0.007495184,0.008545809,0.008531949,0.009252489,0.010147143,0.012283004,0.01194003
384,-0.000255989,0.000244899,0.000800251,0.000872171,0.000654709,0.001333334,0.002213471,0.001965666,0.002890004,0.004062067,0.005793885,0.005994435,0.006154301,0.005925231,0.007518045,0.008739658,0.009278139,0.008940622,0.010373521,0.011586214,0.012176156
385,2.98E-05,0.000369628,0.000367166,0.000790526,0.001536484,0.001569659,0.002045192,0.001948712,0.002617514,0.004343727,0.005098752,0.006420534,0.005781713,0.005958585,0.00755247,0.007990779,0.00881626,0.009467818,0.010077088,0.012682855,0.011626175
386,-0.000422254,0.000481694,0.000856557,0.001345486,0.000711826,0.000950537,0.002367396,0.0022996,0.002903946,0.004327726,0.005252839,0.006576509,0.006039738,0.005328357,0.007188498,0.008040378,0.008632517,0.009861483,0.009744535,0.012131221,0.011148141
387,-0.000446614,0.000655694,7.85E-05,0.000666324,0.000686858,0.000889965,0.00164693,0.002281228,0.002652413,0.004065176,0.005202038,0.005840898,0.005451697,0.00598105,0.007122839,0.00791108,0.008863892,0.009345474,0.009888177,0.011170558,0.01142928
388,0.000535522,0.001183902,0.000744056,0.001070097,0.00199851,0.002105379,0.002332677,0.002384991,0.003270838,0.004710346,0.005297147,0.006556011,0.005833264,0.005885739,0.007674758,0.008580765,0.009503165,0.010360265,0.010353239,0.012338155,0.01188501
389,-7.97E-05,0.000453526,0.000557916,0.001174999,0.001130513,0.001838554,0.002102388,0.002705911,0.003260692,0.004373901,0.00526083,0.006927975,0.005998634,0.005654292,0.007591482,0.008351308,0.008905769,0.009803839,0.010359814,0.012709776,0.011600146
390,-0.000872257,9.86E-05,0.000646076,0.000679961,0.000814567,0.001208302,0.001095191,0.002430674,0.002429971,0.004268589,0.00549246,0.00681652,0.00525559,0.005807055,0.006511469,0.007766431,0.008400711,0.009669013,0.009570667,0.011515369,0.011187902
391,-0.000438391,-0.000133551,4.50E-05,0.001047418,0.001040048,0.001438378,0.002171558,0.002324635,0.002921328,0.004424918,0.004759022,0.007316185,0.005239948,0.005961498,0.006853651,0.008139724,0.008939222,0.009359624,0.010019097,0.011912785,0.011705096
392,-0.00013117,0.000784094,0.000801988,0.001479025,0.000798072,0.001789373,0.001669225,0.001954719,0.003322274,0.004550985,0.004988264,0.005779719,0.006404167,0.005933103,0.007028435,0.008563261,0.00896496,0.009536399,0.010141393,0.011359815,0.011913902
393,-0.000765343,0.000677342,0.000833421,0.001146993,0.002357949,0.00101558,0.002556006,0.001831509,0.00307566,0.004375417,0.005364417,0.006360902,0.005572241,0.005596391,0.006772504,0.00824181,0.008586468,0.009603322,0.009584586,0.011326097,0.011946309
394,-9.82E-05,0.000179168,0.000270852,0.000533138,0.001121377,0.001130798,0.001608994,0.00241076,0.002925549,0.003525574,0.004878353,0.006265874,0.004803385,0.004972867,0.006294764,0.007411916,0.007639032,0.009389355,0.009509647,0.011834517,0.010638984
395,-0.000687091,0.000358669,0.000266863,0.000108553,0.001273903,0.00041528,0.001530847,0.002479043,0.003493919,0.003611519,0.004940845,0.006102161,0.006040315,0.005683901,0.006590386,0.007545569,0.00859262,0.008937847,0.009862198,0.011239726,0.010774801
396,-8.36E-05,0.000940834,0.000838453,0.001245138,0.001488636,0.002019444,0.002467562,0.001951495,0.00351169,0.004244775,0.004515253,0.006190614,0.006132667,0.005879389,0.007166233,0.008027773,0.008764988,0.009665783,0.010141764,0.012364442,0.011888362
397,0.000609939,0.001019446,0.000702881,0.001565632,0.001940574,0.001609877,0.002546685,0.002427264,0.00397005,0.00454591,0.005365544,0.007324004,0.006621347,0.006039947,0.007431902,0.008991148,0.008880167,0.009221419,0.01082947,0.012297889,0.011914994
398,-0.000819346,0.00055268,0.000193411,0.000162905,0.000747401,0.000983771,0.000963742,0.001879759,0.002632255,0.003730718,0.004398585,0.005639606,0.005712044,0.00514459,0.006301566,0.007117287,0.008251466,0.008167393,0.009960214,0.01105145,0.011033235
399,-0.001078829,0.000608643,-0.000136605,0.000686935,0.000965869,0.001179697,0.001815834,0.002446345,0.002173483,0.004440479,0.004612488,0.006241609,0.005049095,0.005317927,0.006740612,0.007477434,0.008429321,0.00883396,0.009749432,0.012081419,0.011174143
400,-5.34E-05,0.000364757,0.000544879,0.000658702,0.001204045,0.001289584,0.002611785,0.001920397,0.003541545,0.004329843,0.004644983,0.006059293,0.005324426,0.005933917,0.006145007,0.007654708,0.00889211,0.009497371,0.009972689,0.011784909,0.011649999
401,-0.000247606,0.000518365,0.000761689,0.00063384,0.001113565,0.001195349,0.001917173,0.002157301,0.002595483,0.003387151,0.004235914,0.006633911,0.005726444,0.005453532,0.006284652,0.008060656,0.008132022,0.008916656,0.009846576,0.011281355,0.011210958
402,-0.000277771,0.000199704,0.000369369,0.000718515,0.001153119,0.001622479,0.00158613,0.002036011,0.002954843,0.004334706,0.004119608,0.005953074,0.00589138,0.005707585,0.006558008,0.007812973,0.008473637,0.00932897,0.010090706,0.01180438,0.01113518
403,-0.000248382,0.000305769,0.000678276,0.000600866,0.001588365,0.001921099,0.002296373,0.002054711,0.002892141,0.004165812,0.00471537,0.006614645,0.005386091,0.005458067,0.006708854,0.008200023,0.008496998,0.009310086,0.010122792,0.011314884,0.011221477
404,0.000156871,0.000707548,0.000845767,0.001264764,0.001251576,0.001566983,0.002044386,0.00257939,0.003036218,0.004038447,0.004887254,0.006816494,0.005709159,0.005560678,0.007187156,0.007735888,0.008771011,0.008707647,0.01031602,0.010990038,0.011220414
405,-0.000296397,0.000544412,0.000843381,0.000452178,0.000880808,0.001080659,0.002172651,0.002079082,0.003042162,0.004450966,0.003866377,0.006213065,0.005142128,0.005232088,0.006524134,0.007732252,0.008284551,0.00902717,0.009723091,0.01082586,0.01101157
406,0.000509191,0.000306494,0.000948046,0.000976714,0.001331594,0.001305162,0.002178218,0.001957267,0.003224806,0.004770668,0.004529587,0.006029291,0.006060737,0.005931581,0.007483333,0.008142783,0.008462868,0.009036976,0.01081697,0.011822468,0.012116607
407,-0.000332352,3.32E-05,0.000856816,0.000738948,0.000880471,0.001531003,0.00260215,0.001964704,0.002587176,0.004372253,0.004315908,0.006514648,0.004923906,0.005839219,0.006635356,0.007514226,0.008263628,0.008508217,0.010204435,0.011023942,0.011811455
408,-0.000809218,0.000418907,0.000261708,0.000312478,0.001053412,0.000961018,0.002279563,0.002141615,0.003033142,0.004231574,0.004609924,0.005042496,0.005265783,0.005352178,0.006347663,0.007875783,0.007867902,0.007984056,0.009863655,0.010995002,0.010936756
409,-0.000324592,0.000146513,0.000243085,-0.000432029,0.001161035,0.001297815,0.001815757,0.001789295,0.002689632,0.0038119,0.003906391,0.005622981,0.005428709,0.004909244,0.005750077,0.007449098,0.007785537,0.008523818,0.00980143,0.010729321,0.011065603
410,-7.75E-05,-0.000535613,0.000717997,0.000609317,0.001370804,0.001662858,0.002156677,0.001972557,0.002422292,0.003997088,0.004452953,0.005263267,0.005432352,0.00509794,0.006246047,0.007851639,0.007862446,0.008737016,0.009993164,0.01132057,0.011034722
411,-0.00039272,0.000265412,0.000718101,0.000956192,0.001372492,0.001439962,0.00256663,0.002495757,0.003052302,0.004162964,0.004430463,0.006118858,0.005228944,0.005214378,0.006655727,0.008134766,0.008511781,0.008820196,0.010037217,0.010829337,0.011594748
412,-0.000359356,0.000204211,0.000461715,0.000143458,0.000809976,0.00179322,0.001559163,0.001896737,0.002605952,0.004941657,0.004909244,0.005655997,0.005353593,0.005257844,0.006446674,0.008270619,0.008653669,0.008660693,0.010357932,0.010678406,0.010670235
413,4.24E-05,0.000854118,0.000799214,0.000759148,0.001029903,0.001086991,0.002434214,0.002489014,0.003304015,0.004579891,0.004639672,0.00613923,0.005739192,0.005882721,0.006671368,0.008580871,0.0083877,0.008700068,0.010329301,0.011151328,0.011236194
414,-0.000297018,8.23E-06,0.000680739,0.000200663,0.000663187,0.001726553,0.002493179,0.001797327,0.002708698,0.004304771,0.004159331,0.005357813,0.005303646,0.004913879,0.006196154,0.007712621,0.007970398,0.008515925,0.009657076,0.011008251,0.010679733
